precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,1.000
0.027,1.000
0.027,1.000
0.029,1.000
0.030,1.000
0.033,1.000
0.035,1.000
0.039,1.000
0.043,0.999
0.047,0.999
0.052,0.998
0.057,0.998
0.062,0.997
0.068,0.994
0.074,0.992
0.079,0.991
0.085,0.990
0.091,0.990
0.097,0.989
0.103,0.987
0.108,0.986
0.114,0.986
0.120,0.985
0.126,0.985
0.131,0.985
0.137,0.985
0.143,0.983
0.148,0.982
0.153,0.980
0.158,0.977
0.164,0.976
0.169,0.976
0.175,0.976
0.180,0.976
0.185,0.976
0.191,0.975
0.196,0.974
0.201,0.974
0.205,0.972
0.211,0.972
0.215,0.972
0.220,0.972
0.226,0.972
0.230,0.972
0.234,0.972
0.238,0.970
0.243,0.969
0.248,0.968
0.253,0.968
0.258,0.968
0.263,0.968
0.267,0.967
0.270,0.967
0.273,0.966
0.278,0.966
0.281,0.966
0.285,0.964
0.290,0.964
0.294,0.963
0.297,0.962
0.301,0.961
0.304,0.960
0.309,0.960
0.314,0.956
0.317,0.956
0.321,0.956
0.325,0.956
0.329,0.956
0.331,0.956
0.335,0.955
0.338,0.954
0.341,0.954
0.345,0.954
0.348,0.954
0.350,0.954
0.353,0.954
0.357,0.954
0.360,0.954
0.362,0.954
0.365,0.954
0.369,0.953
0.372,0.953
0.376,0.952
0.381,0.952
0.384,0.952
0.385,0.952
0.388,0.952
0.389,0.949
0.391,0.949
0.392,0.948
0.397,0.948
0.400,0.947
0.402,0.946
0.404,0.945
0.406,0.945
0.411,0.945
0.415,0.945
0.418,0.945
0.421,0.945
0.423,0.945
0.426,0.945
0.429,0.945
0.430,0.945
0.433,0.945
0.435,0.944
0.438,0.944
0.441,0.944
0.443,0.943
0.445,0.943
0.447,0.941
0.449,0.941
0.452,0.941
0.456,0.941
0.459,0.941
0.461,0.941
0.463,0.940
0.466,0.940
0.468,0.940
0.470,0.940
0.472,0.940
0.472,0.940
0.474,0.940
0.477,0.937
0.477,0.937
0.483,0.937
0.485,0.937
0.487,0.937
0.487,0.937
0.489,0.937
0.491,0.937
0.492,0.936
0.495,0.936
0.497,0.936
0.500,0.936
0.501,0.936
0.502,0.936
0.503,0.935
0.504,0.935
0.507,0.933
0.509,0.933
0.510,0.933
0.512,0.933
0.513,0.933
0.515,0.933
0.517,0.933
0.519,0.931
0.521,0.931
0.522,0.931
0.524,0.931
0.526,0.931
0.530,0.930
0.531,0.930
0.534,0.929
0.536,0.929
0.538,0.929
0.540,0.928
0.542,0.928
0.544,0.928
0.546,0.928
0.550,0.928
0.551,0.928
0.553,0.927
0.553,0.927
0.555,0.927
0.556,0.927
0.557,0.925
0.558,0.925
0.559,0.925
0.562,0.925
0.565,0.925
0.566,0.925
0.569,0.924
0.570,0.924
0.572,0.924
0.574,0.924
0.575,0.924
0.577,0.923
0.579,0.923
0.581,0.923
0.582,0.923
0.582,0.922
0.584,0.922
0.587,0.922
