threshold,precision,recall
0.012,0.025,1.000
0.013,0.025,1.000
0.014,0.025,1.000
0.015,0.025,1.000
0.016,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.026,1.000
0.026,0.026,1.000
0.027,0.027,1.000
0.028,0.027,1.000
0.029,0.029,1.000
0.030,0.030,0.999
0.031,0.032,0.999
0.032,0.035,0.999
0.033,0.038,0.995
0.034,0.042,0.995
0.035,0.046,0.994
0.036,0.051,0.993
0.037,0.056,0.993
0.038,0.061,0.992
0.039,0.067,0.992
0.040,0.073,0.991
0.041,0.080,0.991
0.042,0.087,0.990
0.043,0.093,0.989
0.044,0.100,0.989
0.045,0.108,0.989
0.046,0.115,0.989
0.047,0.122,0.987
0.048,0.129,0.987
0.049,0.135,0.986
0.050,0.142,0.985
0.051,0.150,0.984
0.052,0.157,0.984
0.053,0.163,0.983
0.054,0.169,0.983
0.055,0.175,0.979
0.056,0.181,0.978
0.057,0.187,0.978
0.058,0.193,0.978
0.059,0.198,0.977
0.060,0.204,0.977
0.061,0.210,0.977
0.062,0.214,0.975
0.063,0.220,0.975
0.064,0.225,0.975
0.065,0.231,0.975
0.066,0.237,0.974
0.067,0.242,0.974
0.068,0.247,0.974
0.069,0.252,0.974
0.070,0.257,0.972
0.071,0.262,0.972
0.072,0.267,0.972
0.073,0.272,0.971
0.074,0.276,0.971
0.075,0.280,0.970
0.076,0.284,0.969
0.077,0.289,0.969
0.078,0.292,0.968
0.079,0.297,0.967
0.080,0.303,0.966
0.081,0.309,0.966
0.082,0.314,0.966
0.083,0.317,0.966
0.084,0.321,0.966
0.085,0.323,0.966
0.086,0.327,0.966
0.087,0.329,0.964
0.088,0.332,0.964
0.089,0.336,0.963
0.090,0.340,0.963
0.091,0.343,0.962
0.092,0.347,0.962
0.093,0.349,0.960
0.094,0.353,0.960
0.095,0.357,0.959
0.096,0.360,0.959
0.097,0.362,0.959
0.098,0.365,0.958
0.099,0.368,0.958
0.100,0.371,0.958
0.101,0.374,0.958
0.102,0.377,0.958
0.103,0.381,0.958
0.104,0.383,0.958
0.105,0.386,0.958
0.106,0.390,0.958
0.107,0.392,0.958
0.108,0.394,0.958
0.109,0.397,0.958
0.110,0.399,0.958
0.111,0.403,0.958
0.112,0.405,0.958
0.113,0.408,0.958
0.114,0.411,0.955
0.115,0.416,0.955
0.116,0.418,0.953
0.117,0.422,0.953
0.118,0.424,0.952
0.119,0.428,0.951
0.120,0.430,0.951
0.121,0.432,0.951
0.122,0.435,0.951
0.123,0.437,0.951
0.124,0.440,0.951
0.125,0.443,0.951
0.126,0.444,0.951
0.127,0.448,0.951
0.128,0.451,0.949
0.129,0.452,0.948
0.130,0.455,0.948
0.131,0.457,0.948
0.132,0.459,0.948
0.133,0.462,0.948
0.134,0.465,0.947
0.135,0.467,0.946
0.136,0.469,0.946
0.137,0.471,0.945
0.138,0.473,0.944
0.139,0.475,0.943
0.140,0.476,0.943
0.141,0.479,0.941
0.142,0.481,0.940
0.143,0.483,0.939
0.144,0.488,0.939
0.145,0.490,0.939
0.146,0.492,0.939
0.147,0.494,0.939
0.148,0.495,0.939
0.149,0.497,0.939
0.150,0.499,0.939
0.151,0.501,0.939
0.152,0.502,0.939
0.153,0.504,0.939
0.154,0.507,0.939
0.155,0.509,0.939
0.156,0.512,0.939
0.157,0.513,0.939
0.158,0.515,0.939
0.159,0.517,0.939
0.160,0.520,0.939
0.161,0.521,0.939
0.162,0.522,0.939
0.163,0.523,0.939
0.164,0.524,0.937
0.165,0.525,0.936
0.166,0.526,0.936
0.167,0.530,0.935
0.168,0.532,0.935
0.169,0.533,0.933
0.170,0.536,0.933
0.171,0.538,0.932
0.172,0.539,0.932
0.173,0.541,0.931
0.174,0.544,0.931
0.175,0.545,0.931
0.176,0.546,0.931
0.177,0.548,0.931
0.178,0.551,0.931
0.179,0.554,0.931
0.180,0.556,0.929
0.181,0.558,0.929
0.182,0.560,0.929
0.183,0.560,0.928
0.184,0.562,0.928
0.185,0.563,0.928
0.186,0.565,0.928
0.187,0.565,0.928
0.188,0.568,0.928
0.189,0.570,0.927
0.190,0.572,0.927
0.191,0.573,0.927
0.192,0.574,0.927
0.193,0.577,0.927
0.194,0.580,0.927
0.195,0.581,0.925
0.196,0.582,0.925
0.197,0.583,0.925
0.198,0.585,0.925
0.199,0.587,0.925
0.200,0.588,0.924
0.201,0.591,0.924
0.202,0.592,0.924
0.203,0.593,0.924
0.204,0.594,0.924
0.205,0.596,0.924
0.206,0.598,0.924
0.207,0.599,0.924
0.208,0.601,0.924
0.209,0.602,0.923
0.210,0.603,0.923
0.211,0.605,0.922
0.212,0.606,0.922
0.213,0.607,0.922
0.214,0.609,0.922
0.215,0.611,0.922
0.216,0.613,0.922
0.217,0.613,0.922
0.218,0.614,0.922
0.219,0.615,0.921
0.220,0.616,0.921
0.221,0.617,0.921
0.222,0.620,0.921
0.223,0.621,0.920
0.224,0.623,0.920
0.225,0.624,0.920
0.226,0.625,0.920
0.227,0.625,0.920
0.228,0.626,0.920
0.229,0.627,0.920
