threshold,true positive rate,false positive rate
0.012,1.000,1.000
0.013,1.000,1.000
0.014,1.000,1.000
0.015,1.000,1.000
0.016,1.000,1.000
0.017,1.000,0.999
0.018,1.000,0.998
0.019,1.000,0.998
0.020,1.000,0.996
0.021,1.000,0.994
0.022,1.000,0.991
0.023,1.000,0.985
0.024,1.000,0.978
0.025,1.000,0.967
0.026,1.000,0.951
0.027,1.000,0.928
0.028,1.000,0.898
0.029,1.000,0.861
0.030,0.999,0.816
0.031,0.999,0.762
0.032,0.999,0.702
0.033,0.995,0.642
0.034,0.995,0.582
0.035,0.994,0.525
0.036,0.993,0.472
0.037,0.993,0.428
0.038,0.992,0.386
0.039,0.992,0.351
0.040,0.991,0.318
0.041,0.991,0.290
0.042,0.990,0.264
0.043,0.989,0.244
0.044,0.989,0.225
0.045,0.989,0.208
0.046,0.989,0.193
0.047,0.987,0.180
0.048,0.987,0.170
0.049,0.986,0.160
0.050,0.985,0.150
0.051,0.984,0.142
0.052,0.984,0.134
0.053,0.983,0.128
0.054,0.983,0.122
0.055,0.979,0.117
0.056,0.978,0.112
0.057,0.978,0.108
0.058,0.978,0.104
0.059,0.977,0.100
0.060,0.977,0.097
0.061,0.977,0.093
0.062,0.975,0.091
0.063,0.975,0.088
0.064,0.975,0.085
0.065,0.975,0.082
0.066,0.974,0.080
0.067,0.974,0.077
0.068,0.974,0.075
0.069,0.974,0.073
0.070,0.972,0.071
0.071,0.972,0.069
0.072,0.972,0.068
0.073,0.971,0.066
0.074,0.971,0.065
0.075,0.970,0.063
0.076,0.969,0.062
0.077,0.969,0.061
0.078,0.968,0.060
0.079,0.967,0.058
0.080,0.966,0.056
0.081,0.966,0.055
0.082,0.966,0.054
0.083,0.966,0.053
0.084,0.966,0.052
0.085,0.966,0.051
0.086,0.966,0.050
0.087,0.964,0.050
0.088,0.964,0.049
0.089,0.963,0.048
0.090,0.963,0.048
0.091,0.962,0.047
0.092,0.962,0.046
0.093,0.960,0.045
0.094,0.960,0.045
0.095,0.959,0.044
0.096,0.959,0.043
0.097,0.959,0.043
0.098,0.958,0.042
0.099,0.958,0.042
0.100,0.958,0.041
0.101,0.958,0.041
0.102,0.958,0.040
0.103,0.958,0.039
