threshold,true positive rate,false positive rate
0.017,1.000,1.000
0.019,1.000,1.000
0.020,1.000,1.000
0.021,1.000,0.999
0.022,1.000,0.999
0.023,1.000,0.998
0.024,1.000,0.996
0.025,1.000,0.993
0.026,1.000,0.987
0.027,1.000,0.977
0.028,1.000,0.963
0.029,1.000,0.940
0.030,1.000,0.908
0.031,0.999,0.871
0.032,0.999,0.821
0.033,0.999,0.765
0.034,0.999,0.704
0.035,0.997,0.643
0.036,0.995,0.584
0.037,0.995,0.527
0.038,0.994,0.477
0.039,0.994,0.433
0.040,0.993,0.393
0.041,0.990,0.356
0.042,0.989,0.325
0.043,0.989,0.299
0.044,0.989,0.277
0.045,0.986,0.257
0.046,0.985,0.238
0.047,0.985,0.222
0.048,0.985,0.207
0.049,0.984,0.195
0.050,0.984,0.184
0.051,0.984,0.174
0.052,0.982,0.166
0.053,0.980,0.157
0.054,0.978,0.149
0.055,0.977,0.143
0.056,0.976,0.137
0.057,0.974,0.131
0.058,0.974,0.126
0.059,0.972,0.121
0.060,0.970,0.116
0.061,0.970,0.112
0.062,0.969,0.107
0.063,0.967,0.104
0.064,0.966,0.100
0.065,0.966,0.098
0.066,0.966,0.094
0.067,0.966,0.091
0.068,0.966,0.089
0.069,0.966,0.086
0.070,0.966,0.084
0.071,0.964,0.081
0.072,0.964,0.079
0.073,0.964,0.077
0.074,0.964,0.075
0.075,0.963,0.073
0.076,0.963,0.071
0.077,0.962,0.069
0.078,0.961,0.068
0.079,0.961,0.066
0.080,0.961,0.065
0.081,0.961,0.063
0.082,0.961,0.061
0.083,0.961,0.060
0.084,0.959,0.059
0.085,0.959,0.058
0.086,0.958,0.057
0.087,0.956,0.056
0.088,0.956,0.055
0.089,0.953,0.054
0.090,0.953,0.053
0.091,0.953,0.052
0.092,0.953,0.051
0.093,0.952,0.050
0.094,0.949,0.050
0.095,0.949,0.049
0.096,0.948,0.048
0.097,0.947,0.048
0.098,0.947,0.047
0.099,0.946,0.046
0.100,0.945,0.045
0.101,0.945,0.045
0.102,0.945,0.044
0.103,0.945,0.043
0.104,0.945,0.043
0.105,0.945,0.042
0.106,0.945,0.041
0.107,0.945,0.041
0.108,0.945,0.040
0.109,0.944,0.040
0.110,0.944,0.039
0.111,0.944,0.039
0.112,0.944,0.038
0.113,0.944,0.038
0.114,0.944,0.038
0.115,0.944,0.037
0.116,0.944,0.037
0.117,0.944,0.036
0.118,0.943,0.036
0.119,0.943,0.036
0.120,0.941,0.035
0.121,0.941,0.035
0.124,0.941,0.034
0.125,0.941,0.033
0.126,0.941,0.033
0.127,0.941,0.033
0.128,0.941,0.032
0.129,0.940,0.032
0.130,0.940,0.032
0.131,0.940,0.031
0.132,0.940,0.031
0.133,0.939,0.031
0.134,0.939,0.030
0.135,0.938,0.030
0.136,0.936,0.030
0.137,0.936,0.030
0.138,0.935,0.029
0.139,0.935,0.029
0.141,0.932,0.028
0.142,0.932,0.028
0.143,0.930,0.028
0.144,0.929,0.028
0.145,0.929,0.028
0.146,0.929,0.027
0.147,0.929,0.027
0.148,0.928,0.027
0.149,0.928,0.026
0.150,0.928,0.026
0.151,0.927,0.026
0.152,0.927,0.026
0.153,0.927,0.026
0.154,0.927,0.025
0.156,0.927,0.025
0.157,0.927,0.025
0.158,0.925,0.025
0.159,0.925,0.024
0.160,0.925,0.024
0.161,0.925,0.024
0.162,0.925,0.024
0.163,0.923,0.023
0.164,0.922,0.023
0.165,0.922,0.023
0.166,0.922,0.023
0.167,0.922,0.023
0.169,0.922,0.023
0.170,0.922,0.022
0.171,0.922,0.022
0.172,0.922,0.022
0.173,0.921,0.022
0.174,0.921,0.022
0.175,0.921,0.022
0.176,0.921,0.022
0.177,0.921,0.021
0.178,0.920,0.021
0.179,0.920,0.021
0.180,0.920,0.021
0.182,0.920,0.021
0.183,0.920,0.020
0.184,0.920,0.020
0.185,0.920,0.020
0.186,0.920,0.020
0.187,0.920,0.020
0.188,0.920,0.020
0.189,0.920,0.019
0.190,0.918,0.019
0.191,0.918,0.019
0.192,0.917,0.019
0.193,0.917,0.019
0.194,0.917,0.019
0.195,0.917,0.019
0.196,0.917,0.018
0.197,0.916,0.018
0.198,0.916,0.018
0.199,0.915,0.018
0.200,0.913,0.018
0.201,0.913,0.018
0.202,0.913,0.018
0.203,0.912,0.018
0.204,0.910,0.018
0.206,0.910,0.017
0.207,0.910,0.017
0.208,0.910,0.017
0.209,0.910,0.017
0.210,0.910,0.017
0.211,0.910,0.017
0.213,0.910,0.016
