threshold,precision,recall
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.025,1.000
0.026,0.025,1.000
0.027,0.025,1.000
0.028,0.026,1.000
0.029,0.026,1.000
0.030,0.027,1.000
0.031,0.028,0.999
0.032,0.030,0.999
0.033,0.032,0.999
0.034,0.035,0.999
0.035,0.038,0.997
0.036,0.041,0.995
0.037,0.046,0.995
0.038,0.050,0.994
0.039,0.055,0.994
0.040,0.060,0.993
0.041,0.066,0.990
0.042,0.072,0.989
0.043,0.077,0.989
0.044,0.083,0.989
0.045,0.089,0.986
0.046,0.095,0.985
0.047,0.101,0.985
0.048,0.108,0.985
0.049,0.113,0.984
0.050,0.119,0.984
0.051,0.125,0.984
0.052,0.131,0.982
0.053,0.137,0.980
0.054,0.142,0.978
0.055,0.148,0.977
0.056,0.153,0.976
0.057,0.159,0.974
0.058,0.164,0.974
0.059,0.170,0.972
0.060,0.175,0.970
0.061,0.180,0.970
0.062,0.186,0.969
0.063,0.191,0.967
0.064,0.196,0.966
0.065,0.201,0.966
0.066,0.206,0.966
0.067,0.212,0.966
0.068,0.217,0.966
0.069,0.221,0.966
0.070,0.227,0.966
0.071,0.231,0.964
0.072,0.236,0.964
0.073,0.240,0.964
0.074,0.246,0.964
0.075,0.251,0.963
0.076,0.256,0.963
0.077,0.260,0.962
0.078,0.264,0.961
0.079,0.269,0.961
0.080,0.274,0.961
0.081,0.279,0.961
0.082,0.284,0.961
0.083,0.288,0.961
0.084,0.291,0.959
0.085,0.295,0.959
0.086,0.299,0.958
0.087,0.303,0.956
0.088,0.306,0.956
0.089,0.310,0.953
0.090,0.314,0.953
0.091,0.318,0.953
0.092,0.323,0.953
0.093,0.325,0.952
0.094,0.327,0.949
0.095,0.329,0.949
0.096,0.333,0.948
0.097,0.336,0.947
0.098,0.340,0.947
0.099,0.344,0.946
0.100,0.347,0.945
0.101,0.350,0.945
0.102,0.352,0.945
0.103,0.356,0.945
0.104,0.359,0.945
0.105,0.364,0.945
0.106,0.368,0.945
0.107,0.371,0.945
0.108,0.374,0.945
0.109,0.376,0.944
0.110,0.378,0.944
0.111,0.381,0.944
0.112,0.384,0.944
0.113,0.386,0.944
0.114,0.389,0.944
0.115,0.390,0.944
0.116,0.394,0.944
0.117,0.397,0.944
0.118,0.399,0.943
0.119,0.402,0.943
0.120,0.404,0.941
0.121,0.406,0.941
0.122,0.409,0.941
0.123,0.412,0.941
0.124,0.416,0.941
0.125,0.418,0.941
0.126,0.422,0.941
0.127,0.424,0.941
0.128,0.427,0.941
0.129,0.428,0.940
0.130,0.431,0.940
0.131,0.433,0.940
0.132,0.435,0.940
0.133,0.437,0.939
0.134,0.440,0.939
0.135,0.441,0.938
0.136,0.443,0.936
0.137,0.444,0.936
0.138,0.446,0.935
0.139,0.448,0.935
0.140,0.451,0.933
0.141,0.454,0.932
0.142,0.454,0.932
0.143,0.456,0.930
0.144,0.458,0.929
0.145,0.461,0.929
0.146,0.463,0.929
0.147,0.465,0.929
0.148,0.469,0.928
0.149,0.472,0.928
0.150,0.473,0.928
0.151,0.476,0.927
0.152,0.478,0.927
0.153,0.480,0.927
0.154,0.481,0.927
0.155,0.483,0.927
0.156,0.486,0.927
0.157,0.488,0.927
0.158,0.488,0.925
0.159,0.492,0.925
0.160,0.495,0.925
0.161,0.497,0.925
0.162,0.499,0.925
0.163,0.501,0.923
0.164,0.501,0.922
0.165,0.503,0.922
0.166,0.503,0.922
0.167,0.506,0.922
0.168,0.508,0.922
0.169,0.510,0.922
0.170,0.511,0.922
0.171,0.514,0.922
0.172,0.514,0.922
0.173,0.515,0.921
0.174,0.517,0.921
0.175,0.518,0.921
0.176,0.520,0.921
0.177,0.521,0.921
