precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,1.000
0.026,1.000
0.027,1.000
0.028,0.999
0.030,0.999
0.032,0.999
0.035,0.999
0.038,0.997
0.041,0.995
0.046,0.995
0.050,0.994
0.055,0.994
0.060,0.993
0.066,0.990
0.072,0.989
0.077,0.989
0.083,0.989
0.089,0.986
0.095,0.985
0.101,0.985
0.108,0.985
0.113,0.984
0.119,0.984
0.125,0.984
0.131,0.982
0.137,0.980
0.142,0.978
0.148,0.977
0.153,0.976
0.159,0.974
0.164,0.974
0.170,0.972
0.175,0.970
0.180,0.970
0.186,0.969
0.191,0.967
0.196,0.966
0.201,0.966
0.206,0.966
0.212,0.966
0.217,0.966
0.221,0.966
0.227,0.966
0.231,0.964
0.236,0.964
0.240,0.964
0.246,0.964
0.251,0.963
0.256,0.963
0.260,0.962
0.264,0.961
0.269,0.961
0.274,0.961
0.279,0.961
0.284,0.961
0.288,0.961
0.291,0.959
0.295,0.959
0.299,0.958
0.303,0.956
0.306,0.956
0.310,0.953
0.314,0.953
0.318,0.953
0.323,0.953
0.325,0.952
0.327,0.949
0.329,0.949
0.333,0.948
0.336,0.947
0.340,0.947
0.344,0.946
0.347,0.945
0.350,0.945
0.352,0.945
0.356,0.945
0.359,0.945
0.364,0.945
0.368,0.945
0.371,0.945
0.374,0.945
0.376,0.944
0.378,0.944
0.381,0.944
0.384,0.944
0.386,0.944
0.389,0.944
0.390,0.944
0.394,0.944
0.397,0.944
0.399,0.943
0.402,0.943
0.404,0.941
0.406,0.941
0.409,0.941
0.412,0.941
0.416,0.941
0.418,0.941
0.422,0.941
0.424,0.941
0.427,0.941
0.428,0.940
0.431,0.940
0.433,0.940
0.435,0.940
0.437,0.939
0.440,0.939
0.441,0.938
0.443,0.936
0.444,0.936
0.446,0.935
0.448,0.935
0.451,0.933
0.454,0.932
0.454,0.932
0.456,0.930
0.458,0.929
0.461,0.929
0.463,0.929
0.465,0.929
0.469,0.928
0.472,0.928
0.473,0.928
0.476,0.927
0.478,0.927
0.480,0.927
0.481,0.927
0.483,0.927
0.486,0.927
0.488,0.927
0.488,0.925
0.492,0.925
0.495,0.925
0.497,0.925
0.499,0.925
0.501,0.923
0.501,0.922
0.503,0.922
0.503,0.922
0.506,0.922
0.508,0.922
0.510,0.922
0.511,0.922
0.514,0.922
0.514,0.922
0.515,0.921
0.517,0.921
0.518,0.921
0.520,0.921
0.521,0.921
0.524,0.920
0.526,0.920
0.529,0.920
0.530,0.920
0.532,0.920
0.534,0.920
0.535,0.920
0.538,0.920
0.540,0.920
0.541,0.920
0.543,0.920
0.546,0.920
0.547,0.918
0.548,0.918
0.550,0.917
0.552,0.917
0.554,0.917
0.556,0.917
0.559,0.917
0.560,0.916
0.562,0.916
0.564,0.915
0.565,0.913
0.566,0.913
0.567,0.913
0.567,0.912
0.568,0.910
0.570,0.910
0.571,0.910
0.572,0.910
0.573,0.910
0.575,0.910
0.579,0.910
0.581,0.910
