precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,1.000
0.026,1.000
0.028,1.000
0.029,1.000
0.031,0.999
0.033,0.999
0.036,0.999
0.040,0.999
0.044,0.998
0.048,0.998
0.053,0.998
0.058,0.997
0.063,0.995
0.068,0.995
0.074,0.995
0.080,0.995
0.086,0.992
0.092,0.992
0.097,0.992
0.103,0.990
0.109,0.989
0.115,0.989
0.121,0.987
0.126,0.985
0.132,0.985
0.137,0.985
0.143,0.984
0.149,0.984
0.155,0.984
0.161,0.984
0.166,0.984
0.172,0.983
0.177,0.983
0.183,0.982
0.188,0.982
0.194,0.980
0.199,0.980
0.205,0.978
0.210,0.978
0.214,0.978
0.219,0.978
0.225,0.978
0.228,0.977
0.232,0.977
0.236,0.976
0.241,0.976
0.245,0.976
0.248,0.976
0.252,0.975
0.257,0.975
0.260,0.975
0.264,0.975
0.268,0.975
0.272,0.972
0.276,0.970
0.280,0.970
0.283,0.969
0.288,0.969
0.291,0.969
0.294,0.968
0.298,0.966
0.302,0.966
0.306,0.964
0.309,0.964
0.313,0.964
0.317,0.964
0.322,0.964
0.325,0.964
0.330,0.964
0.332,0.964
0.334,0.962
0.336,0.962
0.341,0.962
0.345,0.962
0.347,0.962
0.350,0.962
0.354,0.962
0.356,0.961
0.360,0.960
0.362,0.959
0.365,0.958
0.369,0.958
0.371,0.956
0.374,0.955
0.376,0.955
0.380,0.955
0.384,0.955
0.385,0.955
0.388,0.955
0.391,0.955
0.392,0.955
0.395,0.955
0.397,0.955
0.400,0.955
0.401,0.955
0.404,0.953
0.405,0.952
0.408,0.952
0.410,0.952
0.413,0.949
0.416,0.949
0.419,0.949
0.421,0.949
0.424,0.949
0.427,0.948
0.429,0.948
0.431,0.948
0.434,0.947
0.437,0.947
0.439,0.947
0.441,0.947
0.443,0.947
0.446,0.947
0.448,0.946
0.450,0.945
0.452,0.945
0.455,0.945
0.458,0.945
0.460,0.944
0.462,0.944
0.463,0.943
0.465,0.943
0.468,0.943
0.470,0.943
0.472,0.943
0.474,0.943
0.476,0.943
0.478,0.943
0.480,0.943
0.482,0.941
0.484,0.941
0.485,0.941
0.486,0.940
0.489,0.940
0.490,0.940
0.493,0.940
0.495,0.939
0.497,0.938
0.498,0.938
0.501,0.938
0.503,0.938
0.505,0.938
0.507,0.937
0.508,0.937
0.511,0.937
0.514,0.937
0.515,0.937
0.516,0.937
0.519,0.937
0.519,0.936
0.523,0.936
0.524,0.936
0.525,0.936
0.528,0.936
0.530,0.936
0.532,0.936
0.534,0.936
0.536,0.936
0.537,0.936
0.538,0.935
0.540,0.935
0.541,0.933
0.544,0.933
0.546,0.933
0.547,0.933
0.551,0.933
0.552,0.932
0.552,0.932
0.554,0.932
0.555,0.932
0.555,0.932
0.557,0.932
0.558,0.932
0.559,0.932
0.561,0.932
0.562,0.932
0.563,0.932
0.565,0.932
0.565,0.932
0.566,0.932
0.568,0.932
0.569,0.932
0.570,0.932
0.571,0.932
