threshold,precision,recall
0.014,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.025,1.000
0.026,0.025,1.000
0.027,0.026,1.000
0.028,0.026,1.000
0.029,0.028,1.000
0.030,0.029,1.000
0.031,0.031,0.999
0.032,0.033,0.999
0.033,0.036,0.999
0.034,0.040,0.999
0.035,0.044,0.998
0.036,0.048,0.998
0.037,0.053,0.998
0.038,0.058,0.997
0.039,0.063,0.995
0.040,0.068,0.995
0.041,0.074,0.995
0.042,0.080,0.995
0.043,0.086,0.992
0.044,0.092,0.992
0.045,0.097,0.992
0.046,0.103,0.990
0.047,0.109,0.989
0.048,0.115,0.989
0.049,0.121,0.987
0.050,0.126,0.985
0.051,0.132,0.985
0.052,0.137,0.985
0.053,0.143,0.984
0.054,0.149,0.984
0.055,0.155,0.984
0.056,0.161,0.984
0.057,0.166,0.984
0.058,0.172,0.983
0.059,0.177,0.983
0.060,0.183,0.982
0.061,0.188,0.982
0.062,0.194,0.980
0.063,0.199,0.980
0.064,0.205,0.978
0.065,0.210,0.978
0.066,0.214,0.978
0.067,0.219,0.978
0.068,0.225,0.978
0.069,0.228,0.977
0.070,0.232,0.977
0.071,0.236,0.976
0.072,0.241,0.976
0.073,0.245,0.976
0.074,0.248,0.976
0.075,0.252,0.975
0.076,0.257,0.975
0.077,0.260,0.975
0.078,0.264,0.975
0.079,0.268,0.975
0.080,0.272,0.972
0.081,0.276,0.970
0.082,0.280,0.970
0.083,0.283,0.969
0.084,0.288,0.969
0.085,0.291,0.969
0.086,0.294,0.968
0.087,0.298,0.966
0.088,0.302,0.966
0.089,0.306,0.964
0.090,0.309,0.964
0.091,0.313,0.964
0.092,0.317,0.964
0.093,0.322,0.964
0.094,0.325,0.964
0.095,0.330,0.964
0.096,0.332,0.964
0.097,0.334,0.962
0.098,0.336,0.962
0.099,0.341,0.962
0.100,0.345,0.962
0.101,0.347,0.962
0.102,0.350,0.962
0.103,0.354,0.962
0.104,0.356,0.961
0.105,0.360,0.960
0.106,0.362,0.959
0.107,0.365,0.958
0.108,0.369,0.958
0.109,0.371,0.956
0.110,0.374,0.955
0.111,0.376,0.955
0.112,0.380,0.955
0.113,0.384,0.955
0.114,0.385,0.955
0.115,0.388,0.955
0.116,0.391,0.955
0.117,0.392,0.955
0.118,0.395,0.955
0.119,0.397,0.955
0.120,0.400,0.955
0.121,0.401,0.955
0.122,0.404,0.953
0.123,0.405,0.952
0.124,0.408,0.952
0.125,0.410,0.952
0.126,0.413,0.949
0.127,0.416,0.949
0.128,0.419,0.949
0.129,0.421,0.949
0.130,0.424,0.949
0.131,0.427,0.948
0.132,0.429,0.948
0.133,0.431,0.948
0.134,0.434,0.947
0.135,0.437,0.947
0.136,0.439,0.947
0.137,0.441,0.947
0.138,0.443,0.947
0.139,0.446,0.947
0.140,0.448,0.946
0.141,0.450,0.945
0.142,0.452,0.945
0.143,0.455,0.945
0.144,0.458,0.945
0.145,0.460,0.944
0.146,0.462,0.944
0.147,0.463,0.943
0.148,0.465,0.943
0.149,0.468,0.943
0.150,0.470,0.943
0.151,0.472,0.943
0.152,0.474,0.943
0.153,0.476,0.943
0.154,0.478,0.943
0.155,0.480,0.943
0.156,0.482,0.941
0.157,0.484,0.941
0.158,0.485,0.941
0.159,0.486,0.940
0.160,0.489,0.940
0.161,0.490,0.940
0.162,0.493,0.940
0.163,0.495,0.939
0.164,0.497,0.938
0.165,0.498,0.938
0.166,0.501,0.938
0.167,0.503,0.938
0.168,0.505,0.938
0.169,0.507,0.937
0.170,0.508,0.937
0.171,0.511,0.937
0.172,0.514,0.937
0.173,0.515,0.937
0.174,0.516,0.937
0.175,0.519,0.937
0.176,0.519,0.936
0.177,0.523,0.936
0.178,0.524,0.936
0.179,0.525,0.936
0.180,0.528,0.936
0.181,0.530,0.936
0.182,0.532,0.936
0.183,0.534,0.936
0.184,0.536,0.936
0.185,0.537,0.936
0.186,0.538,0.935
0.187,0.540,0.935
0.188,0.541,0.933
0.189,0.544,0.933
0.190,0.546,0.933
0.191,0.547,0.933
0.192,0.551,0.933
0.193,0.552,0.932
0.194,0.552,0.932
0.195,0.554,0.932
0.196,0.555,0.932
0.197,0.555,0.932
0.198,0.557,0.932
0.199,0.558,0.932
0.200,0.559,0.932
0.201,0.561,0.932
0.202,0.562,0.932
0.203,0.563,0.932
0.204,0.565,0.932
0.205,0.565,0.932
0.206,0.566,0.932
0.207,0.568,0.932
0.208,0.569,0.932
0.209,0.570,0.932
0.210,0.571,0.932
0.211,0.574,0.932
0.212,0.575,0.932
0.214,0.576,0.932
0.215,0.578,0.932
0.216,0.578,0.932
0.217,0.579,0.931
0.218,0.581,0.931
0.219,0.584,0.930
0.220,0.585,0.930
0.221,0.587,0.930
0.222,0.587,0.930
0.224,0.589,0.930
0.225,0.590,0.930
0.226,0.591,0.929
0.227,0.592,0.929
0.228,0.594,0.929
0.229,0.596,0.929
0.230,0.597,0.928
0.231,0.599,0.928
0.232,0.601,0.928
0.234,0.601,0.928
0.235,0.601,0.927
0.236,0.602,0.927
0.237,0.603,0.927
0.238,0.603,0.925
0.239,0.604,0.925
0.240,0.605,0.925
0.241,0.607,0.924
0.242,0.608,0.924
0.243,0.611,0.924
0.244,0.612,0.924
0.245,0.612,0.924
0.246,0.615,0.924
0.247,0.617,0.924
0.248,0.620,0.923
0.249,0.622,0.923
0.250,0.622,0.922
0.251,0.623,0.922
0.252,0.624,0.922
0.253,0.626,0.922
0.254,0.627,0.922
0.255,0.628,0.922
0.256,0.629,0.922
0.257,0.631,0.922
0.258,0.632,0.922
0.259,0.632,0.922
0.260,0.633,0.922
0.262,0.634,0.922
0.263,0.636,0.922
0.264,0.637,0.922
0.265,0.638,0.921
0.266,0.638,0.921
0.267,0.638,0.920
0.268,0.638,0.918
0.269,0.639,0.918
0.270,0.640,0.918
0.271,0.641,0.918
0.272,0.641,0.918
0.273,0.642,0.918
0.274,0.642,0.918
0.275,0.643,0.918
0.276,0.644,0.918
0.277,0.646,0.918
0.279,0.647,0.917
0.281,0.648,0.917
0.282,0.649,0.917
0.283,0.650,0.917
0.284,0.651,0.917
0.286,0.651,0.915
0.287,0.652,0.915
0.289,0.652,0.915
0.290,0.652,0.914
0.291,0.654,0.914
0.292,0.654,0.914
0.293,0.654,0.913
0.294,0.655,0.913
0.295,0.656,0.913
0.296,0.657,0.913
0.297,0.658,0.913
0.298,0.659,0.913
0.299,0.660,0.913
0.300,0.660,0.910
0.305,0.661,0.910
0.306,0.662,0.910
0.307,0.662,0.910
0.308,0.663,0.910
0.309,0.664,0.910
0.310,0.666,0.910
0.311,0.666,0.907
0.312,0.668,0.907
0.313,0.670,0.906
0.314,0.670,0.906
0.315,0.671,0.906
0.316,0.672,0.906
0.317,0.673,0.906
0.318,0.674,0.906
0.320,0.676,0.906
0.323,0.677,0.906
0.324,0.679,0.906
0.326,0.680,0.905
0.327,0.681,0.904
0.329,0.683,0.902
