threshold,true positive rate,false positive rate
0.014,1.000,1.000
0.017,1.000,1.000
0.018,1.000,1.000
0.019,1.000,1.000
0.020,1.000,0.999
0.021,1.000,0.999
0.022,1.000,0.997
0.023,1.000,0.995
0.024,1.000,0.991
0.025,1.000,0.984
0.026,1.000,0.973
0.027,1.000,0.956
0.028,1.000,0.933
0.029,1.000,0.897
0.030,1.000,0.850
0.031,0.999,0.796
0.032,0.999,0.736
0.033,0.999,0.674
0.034,0.999,0.615
0.035,0.998,0.556
0.036,0.998,0.502
0.037,0.998,0.455
0.038,0.997,0.412
0.039,0.995,0.376
0.040,0.995,0.346
0.041,0.995,0.317
0.042,0.995,0.292
0.043,0.992,0.269
0.044,0.992,0.249
0.045,0.992,0.233
0.046,0.990,0.218
0.047,0.989,0.205
0.048,0.989,0.193
0.049,0.987,0.183
0.050,0.985,0.173
0.051,0.985,0.165
0.052,0.985,0.157
0.053,0.984,0.150
0.054,0.984,0.143
0.055,0.984,0.136
0.056,0.984,0.130
0.057,0.984,0.125
0.058,0.983,0.120
0.059,0.983,0.116
0.060,0.982,0.112
0.061,0.982,0.107
0.062,0.980,0.103
0.063,0.980,0.100
0.064,0.978,0.096
0.065,0.978,0.094
0.066,0.978,0.091
0.067,0.978,0.088
0.068,0.978,0.086
0.069,0.977,0.084
0.070,0.977,0.082
0.071,0.976,0.080
0.072,0.976,0.078
0.073,0.976,0.077
0.074,0.976,0.075
0.075,0.975,0.073
0.076,0.975,0.071
0.077,0.975,0.070
0.078,0.975,0.069
0.079,0.975,0.068
0.080,0.972,0.066
0.081,0.970,0.064
0.082,0.970,0.063
0.083,0.969,0.062
0.084,0.969,0.061
0.085,0.969,0.060
0.086,0.968,0.059
0.087,0.966,0.058
0.088,0.966,0.057
0.089,0.964,0.056
0.090,0.964,0.055
0.091,0.964,0.054
0.092,0.964,0.053
0.093,0.964,0.052
0.094,0.964,0.051
0.095,0.964,0.050
0.096,0.964,0.049
0.097,0.962,0.049
0.098,0.962,0.048
0.099,0.962,0.047
0.100,0.962,0.046
0.101,0.962,0.046
0.102,0.962,0.045
0.103,0.962,0.045
0.104,0.961,0.044
0.105,0.960,0.043
0.106,0.959,0.043
0.107,0.958,0.042
0.108,0.958,0.041
0.109,0.956,0.041
0.110,0.955,0.041
0.111,0.955,0.040
0.112,0.955,0.039
0.113,0.955,0.039
0.114,0.955,0.039
0.115,0.955,0.038
0.116,0.955,0.038
0.117,0.955,0.038
0.118,0.955,0.037
0.119,0.955,0.037
0.120,0.955,0.036
0.121,0.955,0.036
0.122,0.953,0.036
0.123,0.952,0.035
0.124,0.952,0.035
0.125,0.952,0.035
0.126,0.949,0.034
0.127,0.949,0.034
0.128,0.949,0.033
0.129,0.949,0.033
0.130,0.949,0.033
0.131,0.948,0.032
0.132,0.948,0.032
0.133,0.948,0.032
0.134,0.947,0.031
0.136,0.947,0.031
0.137,0.947,0.030
0.138,0.947,0.030
0.139,0.947,0.030
0.140,0.946,0.030
0.141,0.945,0.029
0.142,0.945,0.029
0.143,0.945,0.029
0.144,0.945,0.028
0.145,0.944,0.028
0.146,0.944,0.028
0.147,0.943,0.028
0.148,0.943,0.028
0.149,0.943,0.027
0.150,0.943,0.027
0.151,0.943,0.027
0.152,0.943,0.027
0.153,0.943,0.026
0.154,0.943,0.026
0.155,0.943,0.026
0.156,0.941,0.026
0.157,0.941,0.025
0.158,0.941,0.025
0.159,0.940,0.025
0.160,0.940,0.025
0.161,0.940,0.025
0.162,0.940,0.025
0.163,0.939,0.024
0.164,0.938,0.024
0.165,0.938,0.024
0.167,0.938,0.024
0.168,0.938,0.023
0.169,0.937,0.023
0.170,0.937,0.023
0.171,0.937,0.023
0.172,0.937,0.022
0.173,0.937,0.022
0.174,0.937,0.022
0.175,0.937,0.022
0.176,0.936,0.022
0.177,0.936,0.022
0.178,0.936,0.022
0.179,0.936,0.022
0.180,0.936,0.021
0.182,0.936,0.021
0.183,0.936,0.021
0.184,0.936,0.021
0.185,0.936,0.020
0.186,0.935,0.020
0.187,0.935,0.020
0.188,0.933,0.020
0.189,0.933,0.020
0.190,0.933,0.020
0.191,0.933,0.020
0.192,0.933,0.019
0.193,0.932,0.019
0.194,0.932,0.019
0.195,0.932,0.019
0.196,0.932,0.019
0.197,0.932,0.019
0.198,0.932,0.019
0.199,0.932,0.019
0.200,0.932,0.019
0.201,0.932,0.019
0.202,0.932,0.018
0.203,0.932,0.018
0.204,0.932,0.018
0.205,0.932,0.018
0.206,0.932,0.018
0.207,0.932,0.018
0.208,0.932,0.018
0.209,0.932,0.018
0.210,0.932,0.018
0.211,0.932,0.018
0.214,0.932,0.017
0.215,0.932,0.017
0.216,0.932,0.017
0.217,0.931,0.017
0.218,0.931,0.017
0.219,0.930,0.017
0.221,0.930,0.017
0.222,0.930,0.017
0.224,0.930,0.016
0.225,0.930,0.016
0.226,0.929,0.016
0.227,0.929,0.016
0.228,0.929,0.016
0.229,0.929,0.016
0.230,0.928,0.016
0.231,0.928,0.016
0.232,0.928,0.016
0.234,0.928,0.016
0.235,0.927,0.016
0.237,0.927,0.016
0.238,0.925,0.015
0.240,0.925,0.015
0.241,0.924,0.015
0.242,0.924,0.015
0.243,0.924,0.015
0.244,0.924,0.015
0.245,0.924,0.015
0.246,0.924,0.015
0.247,0.924,0.015
0.248,0.923,0.014
0.249,0.923,0.014
0.250,0.922,0.014
0.251,0.922,0.014
0.252,0.922,0.014
0.253,0.922,0.014
0.254,0.922,0.014
0.255,0.922,0.014
0.256,0.922,0.014
0.257,0.922,0.014
0.258,0.922,0.014
0.259,0.922,0.014
0.262,0.922,0.013
0.264,0.922,0.013
0.265,0.921,0.013
0.266,0.921,0.013
0.267,0.920,0.013
0.268,0.918,0.013
0.270,0.918,0.013
0.275,0.918,0.013
0.276,0.918,0.013
0.277,0.918,0.013
0.279,0.917,0.013
0.281,0.917,0.013
0.282,0.917,0.013
0.283,0.917,0.013
0.284,0.917,0.012
0.286,0.915,0.012
0.289,0.915,0.012
0.290,0.914,0.012
0.291,0.914,0.012
0.292,0.914,0.012
0.293,0.913,0.012
0.294,0.913,0.012
0.295,0.913,0.012
0.298,0.913,0.012
0.299,0.913,0.012
0.300,0.910,0.012
0.305,0.910,0.012
0.309,0.910,0.012
0.310,0.910,0.012
0.311,0.907,0.012
0.312,0.907,0.011
0.313,0.906,0.011
0.314,0.906,0.011
0.315,0.906,0.011
0.316,0.906,0.011
0.320,0.906,0.011
0.324,0.906,0.011
0.326,0.905,0.011
0.327,0.904,0.011
0.329,0.902,0.011
0.330,0.902,0.011
0.331,0.902,0.011
0.332,0.902,0.010
0.334,0.902,0.010
0.335,0.902,0.010
0.336,0.901,0.010
0.337,0.901,0.010
0.338,0.901,0.010
0.339,0.901,0.010
0.340,0.900,0.010
0.341,0.900,0.010
0.342,0.900,0.010
0.343,0.900,0.010
0.346,0.900,0.010
0.347,0.899,0.010
0.348,0.899,0.010
0.349,0.899,0.010
0.350,0.899,0.010
0.351,0.899,0.009
0.352,0.899,0.009
0.353,0.899,0.009
0.354,0.898,0.009
0.355,0.896,0.009
0.359,0.892,0.009
0.360,0.889,0.009
0.362,0.889,0.009
0.365,0.889,0.009
0.366,0.887,0.009
0.370,0.885,0.009
0.372,0.885,0.009
0.373,0.885,0.009
0.374,0.884,0.009
0.375,0.883,0.009
0.376,0.883,0.009
0.378,0.883,0.009
0.379,0.883,0.009
0.380,0.882,0.009
0.381,0.882,0.009
0.383,0.882,0.009
0.384,0.882,0.009
0.385,0.881,0.008
0.386,0.881,0.008
0.388,0.881,0.008
0.390,0.881,0.008
0.391,0.879,0.008
0.392,0.879,0.008
0.394,0.879,0.008
0.396,0.879,0.008
0.398,0.879,0.008
0.401,0.878,0.008
0.403,0.877,0.008
0.404,0.877,0.008
0.405,0.877,0.008
0.406,0.875,0.008
0.407,0.874,0.008
0.409,0.874,0.008
0.410,0.874,0.008
0.411,0.874,0.007
0.412,0.873,0.007
0.415,0.870,0.007
0.416,0.870,0.007
0.419,0.870,0.007
0.420,0.867,0.007
0.421,0.867,0.007
0.422,0.866,0.007
0.423,0.866,0.007
0.426,0.866,0.007
0.427,0.866,0.007
0.429,0.866,0.007
0.430,0.866,0.007
0.433,0.865,0.007
0.435,0.865,0.007
0.436,0.863,0.007
0.437,0.863,0.007
0.438,0.863,0.007
0.439,0.863,0.007
0.440,0.863,0.007
0.441,0.862,0.006
0.443,0.862,0.006
0.444,0.861,0.006
0.446,0.861,0.006
0.447,0.861,0.006
0.448,0.860,0.006
0.452,0.860,0.006
0.453,0.859,0.006
0.455,0.858,0.006
0.456,0.858,0.006
0.457,0.858,0.006
0.458,0.856,0.006
0.461,0.856,0.006
0.462,0.855,0.006
0.463,0.854,0.006
0.465,0.854,0.006
0.466,0.852,0.006
0.467,0.852,0.006
0.469,0.852,0.006
0.471,0.852,0.006
0.473,0.851,0.006
0.475,0.851,0.006
0.476,0.850,0.006
0.481,0.850,0.006
0.483,0.847,0.006
0.491,0.844,0.006
0.493,0.843,0.006
0.497,0.843,0.006
0.498,0.842,0.006
0.499,0.840,0.006
0.503,0.840,0.005
0.506,0.840,0.005
0.507,0.840,0.005
0.509,0.840,0.005
0.510,0.840,0.005
0.511,0.840,0.005
0.512,0.839,0.005
0.513,0.839,0.005
0.515,0.837,0.005
0.516,0.836,0.005
0.519,0.836,0.005
0.521,0.835,0.005
0.522,0.835,0.005
0.523,0.834,0.005
0.525,0.834,0.005
0.526,0.834,0.005
0.529,0.832,0.005
0.530,0.832,0.005
0.532,0.831,0.005
0.534,0.831,0.005
0.538,0.831,0.005
0.539,0.830,0.005
0.542,0.830,0.004
0.544,0.829,0.004
0.545,0.828,0.004
0.546,0.828,0.004
0.550,0.825,0.004
0.551,0.825,0.004
0.555,0.825,0.004
0.557,0.824,0.004
0.558,0.824,0.004
0.559,0.824,0.004
0.562,0.823,0.004
0.564,0.823,0.004
0.566,0.821,0.004
0.567,0.821,0.004
0.568,0.821,0.004
0.569,0.820,0.004
0.570,0.820,0.004
0.571,0.819,0.004
0.574,0.819,0.004
0.575,0.819,0.004
0.576,0.819,0.004
0.577,0.817,0.004
0.579,0.816,0.004
0.582,0.816,0.004
0.583,0.815,0.004
0.585,0.814,0.004
0.586,0.814,0.003
0.587,0.813,0.003
0.589,0.809,0.003
0.593,0.807,0.003
0.596,0.807,0.003
0.598,0.805,0.003
0.600,0.805,0.003
0.601,0.805,0.003
0.605,0.803,0.003
0.610,0.803,0.003
0.613,0.798,0.003
0.614,0.797,0.003
0.616,0.794,0.003
0.617,0.792,0.003
0.618,0.791,0.003
0.619,0.791,0.003
0.621,0.790,0.003
0.623,0.789,0.003
0.625,0.788,0.003
0.626,0.788,0.003
0.627,0.786,0.003
0.630,0.785,0.003
0.631,0.785,0.003
0.634,0.784,0.003
0.636,0.784,0.003
0.637,0.783,0.003
0.640,0.782,0.003
0.641,0.782,0.003
0.644,0.781,0.003
0.646,0.781,0.002
0.648,0.780,0.002
0.651,0.776,0.002
0.653,0.775,0.002
0.654,0.775,0.002
0.655,0.774,0.002
0.656,0.773,0.002
0.657,0.773,0.002
0.660,0.770,0.002
0.662,0.770,0.002
0.663,0.769,0.002
0.664,0.766,0.002
0.666,0.766,0.002
0.667,0.765,0.002
0.668,0.765,0.002
0.670,0.765,0.002
0.675,0.762,0.002
0.679,0.761,0.002
0.680,0.761,0.002
0.682,0.761,0.002
0.683,0.760,0.002
0.684,0.759,0.002
0.685,0.758,0.002
0.690,0.757,0.002
0.692,0.757,0.002
0.695,0.755,0.002
0.696,0.755,0.002
0.698,0.754,0.002
0.700,0.752,0.002
0.702,0.750,0.002
0.703,0.749,0.002
0.704,0.749,0.002
0.709,0.745,0.002
0.710,0.743,0.002
0.714,0.742,0.002
0.715,0.738,0.002
0.719,0.736,0.002
0.723,0.734,0.001
0.724,0.732,0.001
0.726,0.732,0.001
0.729,0.730,0.001
0.730,0.729,0.001
0.731,0.728,0.001
0.733,0.728,0.001
0.734,0.727,0.001
0.735,0.724,0.001
0.736,0.724,0.001
0.737,0.721,0.001
0.738,0.720,0.001
0.739,0.720,0.001
0.740,0.719,0.001
0.742,0.716,0.001
0.746,0.716,0.001
0.747,0.715,0.001
0.749,0.715,0.001
0.750,0.715,0.001
