threshold,true positive rate,false positive rate
0.018,1.000,1.000
0.019,1.000,1.000
0.020,1.000,0.995
0.021,1.000,0.949
0.022,1.000,0.881
0.023,0.998,0.804
0.024,0.993,0.728
0.025,0.992,0.660
0.026,0.989,0.603
0.027,0.989,0.557
0.028,0.986,0.515
0.029,0.985,0.479
0.030,0.984,0.446
0.031,0.984,0.416
0.032,0.984,0.387
0.033,0.980,0.362
0.034,0.980,0.337
0.035,0.979,0.315
0.036,0.978,0.292
0.037,0.978,0.273
0.038,0.976,0.255
0.039,0.974,0.238
0.040,0.974,0.222
0.041,0.971,0.208
0.042,0.970,0.195
0.043,0.969,0.181
0.044,0.968,0.168
0.045,0.966,0.157
0.046,0.963,0.147
0.047,0.960,0.138
0.048,0.956,0.129
0.049,0.955,0.123
0.050,0.954,0.116
0.051,0.954,0.111
0.052,0.954,0.106
0.053,0.954,0.102
0.054,0.953,0.099
0.055,0.953,0.095
0.056,0.951,0.091
0.057,0.951,0.087
0.058,0.951,0.084
0.059,0.948,0.081
0.060,0.946,0.078
0.061,0.946,0.076
0.062,0.946,0.074
0.063,0.946,0.072
0.065,0.944,0.068
0.066,0.943,0.066
0.067,0.939,0.065
0.068,0.939,0.063
0.069,0.938,0.062
0.070,0.938,0.060
0.071,0.936,0.059
0.072,0.936,0.058
0.073,0.936,0.057
0.074,0.935,0.056
0.075,0.935,0.055
0.076,0.933,0.054
0.077,0.932,0.053
0.078,0.932,0.052
0.079,0.931,0.051
0.080,0.931,0.051
0.081,0.930,0.050
0.082,0.928,0.049
0.083,0.927,0.049
0.084,0.925,0.048
0.085,0.923,0.047
0.086,0.923,0.046
0.087,0.923,0.045
0.088,0.922,0.045
0.089,0.921,0.044
0.090,0.921,0.044
0.091,0.921,0.043
0.092,0.920,0.043
0.093,0.918,0.042
0.094,0.916,0.042
0.095,0.916,0.041
0.096,0.915,0.041
0.097,0.915,0.040
0.098,0.915,0.040
0.099,0.915,0.039
0.100,0.915,0.039
0.101,0.915,0.038
0.102,0.915,0.038
