precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,1.000
0.026,1.000
0.027,1.000
0.028,1.000
0.030,1.000
0.032,1.000
0.034,0.999
0.037,0.999
0.041,0.998
0.045,0.997
0.050,0.997
0.055,0.997
0.060,0.997
0.066,0.997
0.072,0.997
0.078,0.994
0.084,0.991
0.090,0.991
0.095,0.991
0.101,0.991
0.107,0.990
0.112,0.989
0.118,0.989
0.123,0.989
0.129,0.987
0.135,0.987
0.140,0.987
0.146,0.985
0.151,0.984
0.156,0.984
0.161,0.983
0.167,0.983
0.172,0.983
0.177,0.980
0.181,0.980
0.187,0.978
0.192,0.978
0.196,0.977
0.201,0.976
0.206,0.975
0.211,0.975
0.215,0.975
0.220,0.975
0.224,0.975
0.228,0.974
0.233,0.974
0.237,0.972
0.242,0.970
0.245,0.969
0.249,0.969
0.253,0.968
0.256,0.967
0.259,0.967
0.264,0.967
0.268,0.967
0.272,0.966
0.276,0.966
0.279,0.966
0.283,0.966
0.286,0.966
0.290,0.964
0.293,0.964
0.296,0.963
0.299,0.963
0.302,0.963
0.307,0.963
0.310,0.963
0.313,0.961
0.318,0.961
0.320,0.960
0.324,0.959
0.327,0.959
0.329,0.959
0.333,0.958
0.335,0.958
0.339,0.958
0.342,0.958
0.344,0.956
0.346,0.956
0.349,0.956
0.352,0.956
0.355,0.956
0.359,0.956
0.361,0.956
0.364,0.956
0.366,0.956
0.368,0.956
0.372,0.956
0.373,0.955
0.376,0.955
0.378,0.955
0.381,0.955
0.383,0.955
0.386,0.955
0.388,0.955
0.391,0.955
0.394,0.955
0.397,0.955
0.400,0.954
0.402,0.953
0.404,0.953
0.407,0.953
0.410,0.953
0.412,0.953
0.415,0.953
0.418,0.953
0.421,0.952
0.423,0.952
0.425,0.951
0.428,0.951
0.430,0.951
0.432,0.949
0.434,0.949
0.437,0.949
0.439,0.948
0.441,0.948
0.443,0.948
0.446,0.948
0.447,0.947
0.451,0.947
0.452,0.946
0.455,0.946
0.456,0.945
0.458,0.945
0.459,0.944
0.460,0.944
0.463,0.944
0.464,0.943
0.465,0.943
0.468,0.943
0.470,0.941
0.474,0.941
0.475,0.941
0.478,0.941
0.482,0.941
0.484,0.941
0.486,0.941
0.489,0.941
0.491,0.941
0.492,0.940
0.494,0.939
0.495,0.939
0.497,0.939
0.498,0.939
0.500,0.939
0.503,0.939
0.505,0.939
0.507,0.939
0.509,0.939
0.511,0.939
0.513,0.939
0.514,0.939
0.515,0.939
0.515,0.939
0.518,0.939
0.519,0.939
0.520,0.939
0.524,0.938
0.526,0.937
0.529,0.936
0.530,0.936
0.533,0.936
0.535,0.936
0.537,0.935
0.539,0.935
0.541,0.935
0.544,0.935
0.544,0.933
0.546,0.933
0.548,0.933
0.549,0.933
0.551,0.933
0.551,0.933
0.554,0.933
0.555,0.933
0.557,0.933
0.558,0.932
0.560,0.932
0.563,0.932
0.564,0.932
0.565,0.932
