threshold,true positive rate,false positive rate
0.012,1.000,1.000
0.015,1.000,1.000
0.017,1.000,1.000
0.018,1.000,1.000
0.019,1.000,0.999
0.020,1.000,0.999
0.021,1.000,0.998
0.022,1.000,0.997
0.023,1.000,0.993
0.024,1.000,0.987
0.025,1.000,0.977
0.026,1.000,0.962
0.027,1.000,0.940
0.028,1.000,0.912
0.029,1.000,0.872
0.030,1.000,0.828
0.031,1.000,0.774
0.032,0.999,0.716
0.033,0.999,0.656
0.034,0.998,0.593
0.035,0.997,0.536
0.036,0.997,0.483
0.037,0.997,0.436
0.038,0.997,0.394
0.039,0.997,0.358
0.040,0.997,0.326
0.041,0.994,0.298
0.042,0.991,0.275
0.043,0.991,0.255
0.044,0.991,0.240
0.045,0.991,0.225
0.046,0.990,0.210
0.047,0.989,0.199
0.048,0.989,0.188
0.049,0.989,0.178
0.050,0.987,0.169
0.051,0.987,0.161
0.052,0.987,0.154
0.053,0.985,0.146
0.054,0.984,0.140
0.055,0.984,0.135
0.056,0.983,0.130
0.057,0.983,0.125
0.058,0.983,0.120
0.059,0.980,0.116
0.060,0.980,0.113
0.061,0.978,0.108
0.062,0.978,0.105
0.063,0.977,0.102
0.064,0.976,0.099
0.065,0.975,0.095
0.066,0.975,0.092
0.067,0.975,0.090
0.068,0.975,0.088
0.069,0.975,0.086
0.070,0.974,0.084
0.071,0.974,0.081
0.072,0.972,0.079
0.073,0.970,0.077
0.074,0.969,0.076
0.075,0.969,0.074
0.076,0.968,0.073
0.077,0.967,0.071
0.078,0.967,0.070
0.079,0.967,0.069
0.080,0.967,0.067
0.081,0.966,0.066
0.082,0.966,0.064
0.083,0.966,0.063
0.084,0.966,0.062
0.085,0.966,0.061
0.086,0.964,0.060
0.087,0.964,0.059
0.088,0.963,0.058
0.089,0.963,0.057
0.090,0.963,0.056
0.091,0.963,0.055
0.092,0.963,0.054
0.093,0.961,0.053
0.094,0.961,0.052
0.095,0.960,0.052
0.096,0.959,0.051
0.097,0.959,0.050
0.098,0.959,0.050
0.099,0.958,0.049
0.100,0.958,0.048
0.101,0.958,0.047
0.102,0.958,0.047
0.103,0.956,0.046
0.104,0.956,0.046
0.105,0.956,0.045
0.106,0.956,0.045
0.107,0.956,0.044
0.108,0.956,0.043
0.109,0.956,0.043
0.110,0.956,0.042
0.111,0.956,0.042
0.112,0.956,0.042
0.113,0.956,0.041
0.114,0.955,0.041
0.115,0.955,0.040
0.116,0.955,0.040
0.117,0.955,0.039
0.118,0.955,0.039
