threshold,precision,recall
0.012,0.025,1.000
0.013,0.025,1.000
0.014,0.025,1.000
0.015,0.025,1.000
0.016,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.025,1.000
0.026,0.026,1.000
0.027,0.026,1.000
0.028,0.027,1.000
0.029,0.028,1.000
0.030,0.030,1.000
0.031,0.032,1.000
0.032,0.034,0.999
0.033,0.037,0.999
0.034,0.041,0.998
0.035,0.045,0.997
0.036,0.050,0.997
0.037,0.055,0.997
0.038,0.060,0.997
0.039,0.066,0.997
0.040,0.072,0.997
0.041,0.078,0.994
0.042,0.084,0.991
0.043,0.090,0.991
0.044,0.095,0.991
0.045,0.101,0.991
0.046,0.107,0.990
0.047,0.112,0.989
0.048,0.118,0.989
0.049,0.123,0.989
0.050,0.129,0.987
0.051,0.135,0.987
0.052,0.140,0.987
0.053,0.146,0.985
0.054,0.151,0.984
0.055,0.156,0.984
0.056,0.161,0.983
0.057,0.167,0.983
0.058,0.172,0.983
0.059,0.177,0.980
0.060,0.181,0.980
0.061,0.187,0.978
0.062,0.192,0.978
0.063,0.196,0.977
0.064,0.201,0.976
0.065,0.206,0.975
0.066,0.211,0.975
0.067,0.215,0.975
0.068,0.220,0.975
0.069,0.224,0.975
0.070,0.228,0.974
0.071,0.233,0.974
0.072,0.237,0.972
0.073,0.242,0.970
0.074,0.245,0.969
0.075,0.249,0.969
0.076,0.253,0.968
0.077,0.256,0.967
0.078,0.259,0.967
0.079,0.264,0.967
0.080,0.268,0.967
0.081,0.272,0.966
0.082,0.276,0.966
0.083,0.279,0.966
0.084,0.283,0.966
0.085,0.286,0.966
0.086,0.290,0.964
0.087,0.293,0.964
0.088,0.296,0.963
0.089,0.299,0.963
0.090,0.302,0.963
0.091,0.307,0.963
0.092,0.310,0.963
0.093,0.313,0.961
0.094,0.318,0.961
0.095,0.320,0.960
0.096,0.324,0.959
0.097,0.327,0.959
0.098,0.329,0.959
0.099,0.333,0.958
0.100,0.335,0.958
0.101,0.339,0.958
0.102,0.342,0.958
0.103,0.344,0.956
0.104,0.346,0.956
0.105,0.349,0.956
0.106,0.352,0.956
0.107,0.355,0.956
0.108,0.359,0.956
0.109,0.361,0.956
0.110,0.364,0.956
0.111,0.366,0.956
0.112,0.368,0.956
0.113,0.372,0.956
0.114,0.373,0.955
0.115,0.376,0.955
0.116,0.378,0.955
0.117,0.381,0.955
0.118,0.383,0.955
0.119,0.386,0.955
0.120,0.388,0.955
0.121,0.391,0.955
0.122,0.394,0.955
0.123,0.397,0.955
0.124,0.400,0.954
0.125,0.402,0.953
0.126,0.404,0.953
0.127,0.407,0.953
0.128,0.410,0.953
0.129,0.412,0.953
0.130,0.415,0.953
0.131,0.418,0.953
0.132,0.421,0.952
0.133,0.423,0.952
0.134,0.425,0.951
0.135,0.428,0.951
0.136,0.430,0.951
0.137,0.432,0.949
0.138,0.434,0.949
0.139,0.437,0.949
0.140,0.439,0.948
0.141,0.441,0.948
0.142,0.443,0.948
0.143,0.446,0.948
0.144,0.447,0.947
0.145,0.451,0.947
0.146,0.452,0.946
0.147,0.455,0.946
0.148,0.456,0.945
0.149,0.458,0.945
0.150,0.459,0.944
0.151,0.460,0.944
0.152,0.463,0.944
0.153,0.464,0.943
0.154,0.465,0.943
0.155,0.468,0.943
0.156,0.470,0.941
0.157,0.474,0.941
0.158,0.475,0.941
0.159,0.478,0.941
0.160,0.482,0.941
0.161,0.484,0.941
0.162,0.486,0.941
0.163,0.489,0.941
0.164,0.491,0.941
0.165,0.492,0.940
0.166,0.494,0.939
0.167,0.495,0.939
0.168,0.497,0.939
0.169,0.498,0.939
0.170,0.500,0.939
0.171,0.503,0.939
0.172,0.505,0.939
0.173,0.507,0.939
0.174,0.509,0.939
0.175,0.511,0.939
0.176,0.513,0.939
0.177,0.514,0.939
0.178,0.515,0.939
0.179,0.515,0.939
0.180,0.518,0.939
0.181,0.519,0.939
0.182,0.520,0.939
0.183,0.524,0.938
0.184,0.526,0.937
0.185,0.529,0.936
0.186,0.530,0.936
0.187,0.533,0.936
0.188,0.535,0.936
0.189,0.537,0.935
0.190,0.539,0.935
0.191,0.541,0.935
0.192,0.544,0.935
0.193,0.544,0.933
0.194,0.546,0.933
0.195,0.548,0.933
0.196,0.549,0.933
0.197,0.551,0.933
0.198,0.551,0.933
0.199,0.554,0.933
0.200,0.555,0.933
0.201,0.557,0.933
0.202,0.558,0.932
0.203,0.560,0.932
0.204,0.563,0.932
0.205,0.564,0.932
0.206,0.565,0.932
0.207,0.566,0.932
0.208,0.566,0.931
0.209,0.567,0.929
0.210,0.569,0.929
0.211,0.570,0.929
0.212,0.571,0.928
0.213,0.574,0.928
0.214,0.576,0.928
0.215,0.579,0.928
0.216,0.582,0.928
0.217,0.584,0.928
0.218,0.587,0.928
0.219,0.589,0.927
0.220,0.589,0.927
0.221,0.590,0.927
0.222,0.592,0.927
0.223,0.594,0.927
0.224,0.596,0.927
0.225,0.596,0.927
0.226,0.599,0.927
0.227,0.599,0.927
0.228,0.600,0.927
0.230,0.602,0.927
