threshold,precision,recall
0.013,0.025,1.000
0.015,0.025,1.000
0.016,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.025,1.000
0.026,0.026,1.000
0.027,0.026,1.000
0.028,0.027,1.000
0.029,0.027,1.000
0.030,0.028,1.000
0.031,0.030,1.000
0.032,0.032,0.998
0.033,0.034,0.998
0.034,0.036,0.998
0.035,0.040,0.998
0.036,0.043,0.998
0.037,0.047,0.998
0.038,0.052,0.998
0.039,0.056,0.997
0.040,0.061,0.995
0.041,0.066,0.993
0.042,0.072,0.993
0.043,0.078,0.993
0.044,0.084,0.992
0.045,0.090,0.992
0.046,0.096,0.989
0.047,0.102,0.989
0.048,0.109,0.987
0.049,0.115,0.987
0.050,0.122,0.986
0.051,0.128,0.985
0.052,0.134,0.985
0.053,0.140,0.984
0.054,0.146,0.983
0.055,0.152,0.983
0.056,0.158,0.982
0.057,0.164,0.980
0.058,0.170,0.980
0.059,0.175,0.980
0.060,0.181,0.979
0.061,0.186,0.977
0.062,0.193,0.977
0.063,0.198,0.977
0.064,0.203,0.971
0.065,0.208,0.971
0.066,0.212,0.971
0.067,0.217,0.969
0.068,0.222,0.969
0.069,0.227,0.969
0.070,0.232,0.967
0.071,0.238,0.967
0.072,0.242,0.967
0.073,0.247,0.967
0.074,0.252,0.967
0.075,0.256,0.966
0.076,0.262,0.966
0.077,0.267,0.966
0.078,0.272,0.966
0.079,0.274,0.963
0.080,0.278,0.963
0.081,0.282,0.963
0.082,0.286,0.962
0.083,0.289,0.962
0.084,0.292,0.961
0.085,0.295,0.961
0.086,0.299,0.961
0.087,0.303,0.961
0.088,0.307,0.961
0.089,0.311,0.961
0.090,0.314,0.961
0.091,0.319,0.961
0.092,0.323,0.961
0.093,0.326,0.961
0.094,0.329,0.961
0.095,0.333,0.961
0.096,0.336,0.961
0.097,0.339,0.961
0.098,0.342,0.960
0.099,0.346,0.960
0.100,0.349,0.960
0.101,0.354,0.960
0.102,0.358,0.960
0.103,0.361,0.959
0.104,0.364,0.959
0.105,0.368,0.959
0.106,0.370,0.959
0.107,0.375,0.959
0.108,0.378,0.958
0.109,0.381,0.958
0.110,0.385,0.958
0.111,0.388,0.958
0.112,0.390,0.958
0.113,0.393,0.958
0.114,0.395,0.956
0.115,0.397,0.956
0.116,0.400,0.955
0.117,0.403,0.955
0.118,0.405,0.955
0.119,0.408,0.955
0.120,0.410,0.955
0.121,0.412,0.955
0.122,0.414,0.955
0.123,0.417,0.955
0.124,0.421,0.954
0.125,0.423,0.953
0.126,0.426,0.953
0.127,0.429,0.953
0.128,0.432,0.952
0.129,0.434,0.952
0.130,0.435,0.952
0.131,0.437,0.952
0.132,0.439,0.949
0.133,0.443,0.949
0.134,0.444,0.949
0.135,0.447,0.949
0.136,0.448,0.949
0.137,0.451,0.948
0.138,0.453,0.948
0.139,0.455,0.948
0.140,0.457,0.948
0.141,0.459,0.948
0.142,0.461,0.948
0.143,0.462,0.948
0.144,0.466,0.948
0.145,0.468,0.948
0.146,0.470,0.948
0.147,0.471,0.948
0.148,0.473,0.948
0.149,0.476,0.948
0.150,0.477,0.948
0.151,0.478,0.947
0.152,0.481,0.946
0.153,0.484,0.946
0.154,0.486,0.946
0.155,0.487,0.946
0.156,0.488,0.946
0.157,0.491,0.945
0.158,0.492,0.944
0.159,0.494,0.944
0.160,0.497,0.944
0.161,0.499,0.944
0.162,0.500,0.944
0.163,0.502,0.944
0.164,0.504,0.943
0.165,0.505,0.941
0.166,0.508,0.941
0.167,0.509,0.941
0.168,0.512,0.941
0.169,0.514,0.941
0.170,0.517,0.941
0.171,0.519,0.941
0.172,0.520,0.939
0.173,0.521,0.939
0.174,0.522,0.939
0.175,0.525,0.939
0.176,0.527,0.939
0.177,0.528,0.939
0.178,0.531,0.939
0.179,0.534,0.938
0.180,0.537,0.938
0.181,0.539,0.938
0.182,0.540,0.938
0.183,0.541,0.938
0.184,0.544,0.938
0.185,0.545,0.938
0.186,0.547,0.938
0.187,0.548,0.937
0.188,0.550,0.936
0.189,0.550,0.936
0.190,0.550,0.933
0.191,0.552,0.933
0.192,0.555,0.933
0.193,0.558,0.933
0.194,0.558,0.933
0.195,0.559,0.932
0.196,0.560,0.932
0.197,0.562,0.932
0.198,0.564,0.932
0.199,0.565,0.931
0.200,0.568,0.931
0.201,0.569,0.930
0.202,0.571,0.930
0.203,0.573,0.930
0.204,0.575,0.930
