threshold,true positive rate,false positive rate
0.013,1.000,1.000
0.015,1.000,1.000
0.016,1.000,1.000
0.017,1.000,1.000
0.018,1.000,1.000
0.019,1.000,1.000
0.020,1.000,0.999
0.021,1.000,0.998
0.022,1.000,0.996
0.023,1.000,0.992
0.024,1.000,0.985
0.025,1.000,0.977
0.026,1.000,0.965
0.027,1.000,0.948
0.028,1.000,0.926
0.029,1.000,0.899
0.030,1.000,0.866
0.031,1.000,0.824
0.032,0.998,0.776
0.033,0.998,0.725
0.034,0.998,0.671
0.035,0.998,0.615
0.036,0.998,0.562
0.037,0.998,0.512
0.038,0.998,0.465
0.039,0.997,0.422
0.040,0.995,0.386
0.041,0.993,0.354
0.042,0.993,0.325
0.043,0.993,0.298
0.044,0.992,0.274
0.045,0.992,0.254
0.046,0.989,0.236
0.047,0.989,0.220
0.048,0.987,0.206
0.049,0.987,0.193
0.050,0.986,0.181
0.051,0.985,0.171
0.052,0.985,0.162
0.053,0.984,0.153
0.054,0.983,0.146
0.055,0.983,0.139
0.056,0.982,0.132
0.057,0.980,0.127
0.058,0.980,0.122
0.059,0.980,0.117
0.060,0.979,0.112
0.061,0.977,0.108
0.062,0.977,0.104
0.063,0.977,0.101
0.064,0.971,0.097
0.065,0.971,0.094
0.066,0.971,0.092
0.067,0.969,0.089
0.068,0.969,0.086
0.069,0.969,0.084
0.070,0.967,0.081
0.071,0.967,0.079
0.073,0.967,0.075
0.074,0.967,0.073
0.075,0.966,0.071
0.076,0.966,0.069
0.077,0.966,0.067
0.078,0.966,0.066
0.079,0.963,0.065
0.081,0.963,0.062
0.082,0.962,0.061
0.083,0.962,0.060
0.084,0.961,0.059
0.085,0.961,0.058
0.086,0.961,0.057
0.087,0.961,0.056
0.088,0.961,0.055
0.089,0.961,0.054
0.090,0.961,0.053
0.091,0.961,0.052
0.092,0.961,0.051
0.093,0.961,0.050
0.094,0.961,0.050
0.095,0.961,0.049
0.096,0.961,0.048
0.097,0.961,0.048
0.098,0.960,0.047
0.099,0.960,0.046
0.100,0.960,0.045
0.101,0.960,0.044
0.102,0.960,0.044
0.103,0.959,0.043
0.104,0.959,0.043
0.105,0.959,0.042
0.106,0.959,0.041
0.107,0.959,0.041
0.108,0.958,0.040
0.109,0.958,0.039
0.110,0.958,0.039
0.111,0.958,0.038
0.112,0.958,0.038
0.113,0.958,0.038
0.114,0.956,0.037
0.115,0.956,0.037
0.116,0.955,0.036
0.117,0.955,0.036
0.119,0.955,0.035
0.120,0.955,0.035
0.121,0.955,0.035
0.122,0.955,0.034
0.123,0.955,0.034
0.124,0.954,0.033
0.125,0.953,0.033
0.126,0.953,0.033
0.127,0.953,0.032
0.128,0.952,0.032
0.129,0.952,0.031
0.130,0.952,0.031
0.131,0.952,0.031
0.132,0.949,0.031
0.133,0.949,0.030
0.134,0.949,0.030
0.135,0.949,0.030
0.136,0.949,0.030
0.137,0.948,0.029
0.138,0.948,0.029
0.139,0.948,0.029
0.141,0.948,0.028
0.142,0.948,0.028
0.143,0.948,0.028
0.144,0.948,0.028
0.145,0.948,0.027
0.146,0.948,0.027
0.147,0.948,0.027
0.148,0.948,0.027
0.149,0.948,0.026
0.150,0.948,0.026
0.151,0.947,0.026
0.152,0.946,0.026
0.153,0.946,0.026
0.154,0.946,0.025
0.156,0.946,0.025
0.157,0.945,0.025
0.158,0.944,0.025
0.159,0.944,0.025
0.160,0.944,0.024
0.161,0.944,0.024
0.162,0.944,0.024
0.163,0.944,0.024
0.164,0.943,0.024
0.165,0.941,0.023
0.166,0.941,0.023
0.167,0.941,0.023
0.168,0.941,0.023
0.169,0.941,0.023
0.170,0.941,0.022
0.171,0.941,0.022
0.172,0.939,0.022
0.173,0.939,0.022
0.174,0.939,0.022
0.175,0.939,0.022
0.176,0.939,0.021
0.177,0.939,0.021
0.178,0.939,0.021
0.179,0.938,0.021
0.180,0.938,0.021
0.181,0.938,0.020
0.182,0.938,0.020
0.183,0.938,0.020
0.184,0.938,0.020
0.186,0.938,0.020
0.187,0.937,0.020
0.188,0.936,0.019
0.189,0.936,0.019
0.190,0.933,0.019
0.191,0.933,0.019
0.192,0.933,0.019
0.193,0.933,0.019
0.194,0.933,0.019
0.195,0.932,0.019
0.196,0.932,0.019
0.197,0.932,0.018
0.198,0.932,0.018
0.199,0.931,0.018
0.200,0.931,0.018
0.201,0.930,0.018
0.202,0.930,0.018
0.203,0.930,0.018
0.204,0.930,0.017
0.205,0.930,0.017
0.206,0.930,0.017
0.207,0.930,0.017
0.208,0.930,0.017
0.209,0.930,0.017
0.210,0.930,0.017
0.212,0.930,0.017
0.213,0.930,0.017
0.214,0.930,0.017
0.215,0.929,0.016
0.216,0.929,0.016
0.217,0.927,0.016
0.218,0.927,0.016
0.219,0.927,0.016
0.220,0.927,0.016
0.221,0.927,0.016
0.222,0.927,0.016
0.223,0.927,0.016
0.224,0.927,0.016
0.225,0.927,0.016
0.226,0.924,0.015
0.227,0.924,0.015
0.228,0.923,0.015
0.229,0.923,0.015
0.230,0.922,0.015
0.231,0.922,0.015
0.232,0.921,0.015
0.234,0.921,0.015
0.235,0.920,0.015
0.236,0.920,0.015
0.237,0.920,0.015
0.239,0.920,0.014
0.240,0.920,0.014
0.241,0.920,0.014
0.242,0.920,0.014
0.243,0.920,0.014
0.245,0.920,0.014
0.246,0.920,0.014
0.247,0.920,0.014
0.248,0.920,0.014
0.249,0.920,0.013
0.250,0.918,0.013
0.251,0.917,0.013
0.252,0.917,0.013
0.253,0.917,0.013
0.254,0.917,0.013
0.255,0.915,0.013
0.256,0.915,0.013
0.257,0.915,0.013
0.258,0.915,0.013
0.259,0.914,0.013
0.260,0.914,0.013
0.261,0.914,0.013
0.262,0.913,0.013
0.263,0.913,0.012
0.264,0.912,0.012
0.265,0.912,0.012
0.266,0.912,0.012
0.268,0.912,0.012
0.269,0.912,0.012
