threshold,true positive rate,false positive rate
0.723,0.644,0.001
0.727,0.644,0.001
0.729,0.643,0.001
0.730,0.642,0.001
0.731,0.639,0.001
0.734,0.637,0.001
0.736,0.637,0.001
0.753,0.629,0.001
0.754,0.628,0.001
0.761,0.623,0.001
0.762,0.621,0.001
0.764,0.620,0.001
0.765,0.618,0.001
0.766,0.617,0.001
0.769,0.615,0.001
0.771,0.615,0.001
0.772,0.613,0.001
0.775,0.611,0.001
0.776,0.606,0.001
0.777,0.604,0.001
0.778,0.604,0.001
0.780,0.603,0.001
0.781,0.602,0.001
0.785,0.599,0.001
0.786,0.599,0.001
0.787,0.598,0.001
0.789,0.596,0.001
0.795,0.592,0.001
0.796,0.592,0.001
0.800,0.590,0.001
0.802,0.590,0.001
0.804,0.589,0.001
0.807,0.588,0.001
0.808,0.586,0.001
0.812,0.584,0.001
0.815,0.577,0.001
0.818,0.574,0.001
0.825,0.567,0.001
0.827,0.567,0.001
0.828,0.566,0.001
0.830,0.561,0.001
0.831,0.557,0.001
0.833,0.555,0.001
0.834,0.553,0.001
0.836,0.550,0.001
0.837,0.549,0.001
0.839,0.548,0.001
0.842,0.541,0.001
0.843,0.540,0.001
0.846,0.535,0.001
0.851,0.532,0.001
0.852,0.530,0.000
0.853,0.527,0.000
0.854,0.526,0.000
0.855,0.526,0.000
0.858,0.525,0.000
0.859,0.522,0.000
0.861,0.519,0.000
0.863,0.514,0.000
0.864,0.513,0.000
0.865,0.512,0.000
0.866,0.507,0.000
0.867,0.506,0.000
0.869,0.502,0.000
0.871,0.501,0.000
0.875,0.497,0.000
0.877,0.494,0.000
0.878,0.493,0.000
0.879,0.489,0.000
0.880,0.483,0.000
0.881,0.479,0.000
0.882,0.475,0.000
0.883,0.467,0.000
0.884,0.465,0.000
0.887,0.463,0.000
0.888,0.460,0.000
0.889,0.457,0.000
0.890,0.455,0.000
0.891,0.448,0.000
0.893,0.439,0.000
0.894,0.437,0.000
0.895,0.432,0.000
0.896,0.425,0.000
0.897,0.424,0.000
0.898,0.414,0.000
0.899,0.409,0.000
0.900,0.402,0.000
0.901,0.396,0.000
0.902,0.392,0.000
0.903,0.379,0.000
0.904,0.372,0.000
0.905,0.370,0.000
0.906,0.366,0.000
0.907,0.362,0.000
0.908,0.348,0.000
0.909,0.338,0.000
0.910,0.334,0.000
0.911,0.326,0.000
0.912,0.319,0.000
0.913,0.305,0.000
0.914,0.294,0.000
0.917,0.263,0.000
0.918,0.249,0.000
0.919,0.238,0.000
0.920,0.233,0.000
0.921,0.223,0.000
0.922,0.215,0.000
0.923,0.208,0.000
0.924,0.199,0.000
0.925,0.195,0.000
0.926,0.189,0.000
0.927,0.183,0.000
0.928,0.177,0.000
0.929,0.168,0.000
0.931,0.154,0.000
0.932,0.142,0.000
0.933,0.129,0.000
0.935,0.113,0.000
0.936,0.108,0.000
0.937,0.100,0.000
0.938,0.096,0.000
0.939,0.090,0.000
0.940,0.086,0.000
0.941,0.080,0.000
0.943,0.073,0.000
0.944,0.065,0.000
0.945,0.062,0.000
0.946,0.060,0.000
0.947,0.056,0.000
0.948,0.054,0.000
0.949,0.049,0.000
0.950,0.048,0.000
0.951,0.046,0.000
0.952,0.042,0.000
0.953,0.040,0.000
0.954,0.039,0.000
0.957,0.032,0.000
0.958,0.030,0.000
0.961,0.025,0.000
0.962,0.024,0.000
0.963,0.021,0.000
0.969,0.017,0.000
0.971,0.014,0.000
0.978,0.010,0.000
0.983,0.008,0.000
0.984,0.003,0.000
0.993,0.001,0.000
