threshold,precision,recall
0.469,0.897,0.739
0.473,0.898,0.739
0.476,0.899,0.739
0.479,0.901,0.739
0.480,0.902,0.739
0.481,0.902,0.738
0.484,0.902,0.737
0.492,0.903,0.737
0.495,0.903,0.736
0.499,0.903,0.735
0.500,0.903,0.734
0.501,0.902,0.732
0.504,0.903,0.730
0.505,0.905,0.730
0.518,0.906,0.730
0.519,0.907,0.730
0.520,0.907,0.729
0.521,0.907,0.728
0.523,0.907,0.727
0.524,0.908,0.727
0.538,0.909,0.727
0.540,0.911,0.727
0.542,0.911,0.726
0.543,0.911,0.724
0.544,0.912,0.724
0.545,0.912,0.723
0.547,0.913,0.722
0.551,0.914,0.722
0.555,0.916,0.722
0.556,0.915,0.721
0.560,0.915,0.719
0.561,0.915,0.718
0.563,0.915,0.716
0.564,0.915,0.715
0.565,0.915,0.714
0.567,0.916,0.714
0.572,0.917,0.714
0.575,0.917,0.713
0.576,0.917,0.712
0.577,0.917,0.710
0.580,0.917,0.708
0.582,0.918,0.708
0.584,0.918,0.707
0.585,0.918,0.706
0.590,0.918,0.705
0.591,0.918,0.704
0.593,0.918,0.703
0.596,0.917,0.700
0.598,0.919,0.699
0.600,0.918,0.698
0.604,0.920,0.698
0.608,0.920,0.697
0.611,0.920,0.696
0.615,0.919,0.695
0.622,0.919,0.693
0.624,0.919,0.692
0.627,0.919,0.689
0.633,0.919,0.688
0.634,0.920,0.688
0.636,0.921,0.687
0.637,0.923,0.684
0.640,0.922,0.683
0.643,0.922,0.681
0.646,0.922,0.680
0.647,0.922,0.679
0.649,0.922,0.677
0.652,0.922,0.676
0.655,0.923,0.676
0.658,0.925,0.676
0.659,0.925,0.675
0.661,0.926,0.675
0.662,0.926,0.674
0.663,0.926,0.673
0.664,0.927,0.672
0.668,0.927,0.670
0.670,0.927,0.669
0.676,0.928,0.669
0.677,0.928,0.668
0.679,0.928,0.667
0.680,0.928,0.666
0.681,0.928,0.662
0.682,0.929,0.662
0.683,0.929,0.661
0.685,0.929,0.659
0.687,0.930,0.657
0.691,0.930,0.656
0.695,0.930,0.653
0.701,0.933,0.653
0.702,0.934,0.651
0.704,0.934,0.649
0.707,0.935,0.648
0.714,0.935,0.646
0.718,0.937,0.645
0.723,0.937,0.644
0.724,0.938,0.644
0.727,0.940,0.644
0.729,0.941,0.643
0.730,0.941,0.642
0.731,0.941,0.639
0.733,0.941,0.638
0.734,0.941,0.637
0.735,0.942,0.637
0.736,0.944,0.637
0.739,0.944,0.636
0.740,0.944,0.635
0.745,0.944,0.634
0.746,0.943,0.633
0.749,0.943,0.631
0.752,0.943,0.630
0.753,0.943,0.629
0.754,0.945,0.628
0.755,0.945,0.627
0.756,0.945,0.626
0.758,0.944,0.625
0.761,0.944,0.623
0.762,0.944,0.621
0.764,0.944,0.620
0.765,0.944,0.618
0.766,0.944,0.617
0.769,0.945,0.615
0.771,0.947,0.615
0.772,0.947,0.613
0.774,0.947,0.612
0.775,0.947,0.611
0.776,0.946,0.606
0.777,0.946,0.604
0.778,0.948,0.604
0.780,0.948,0.603
0.781,0.949,0.602
0.785,0.949,0.599
0.786,0.951,0.599
0.787,0.952,0.598
0.789,0.952,0.596
0.790,0.952,0.595
0.792,0.952,0.594
0.795,0.952,0.592
0.796,0.954,0.592
0.799,0.954,0.591
0.800,0.954,0.590
0.802,0.955,0.590
0.804,0.957,0.589
0.807,0.957,0.588
0.808,0.957,0.586
0.812,0.957,0.584
0.813,0.957,0.582
0.814,0.956,0.580
0.815,0.956,0.577
0.818,0.958,0.574
0.819,0.958,0.573
0.820,0.958,0.572
0.821,0.958,0.571
0.822,0.958,0.569
0.824,0.957,0.568
0.825,0.957,0.567
0.827,0.961,0.567
0.828,0.961,0.566
0.829,0.961,0.564
0.830,0.961,0.561
0.831,0.960,0.557
0.833,0.960,0.555
0.834,0.962,0.553
0.836,0.962,0.550
0.837,0.962,0.549
0.839,0.964,0.548
0.840,0.963,0.545
0.841,0.963,0.543
0.842,0.963,0.541
0.843,0.963,0.540
0.845,0.963,0.537
0.846,0.963,0.535
0.849,0.963,0.534
0.850,0.963,0.533
0.851,0.963,0.532
0.852,0.965,0.530
0.853,0.964,0.527
0.854,0.964,0.526
0.855,0.966,0.526
0.858,0.966,0.525
0.859,0.966,0.522
0.861,0.966,0.519
0.863,0.968,0.514
0.864,0.968,0.513
0.865,0.970,0.512
0.866,0.969,0.507
0.867,0.969,0.506
0.868,0.969,0.504
0.869,0.969,0.502
0.871,0.973,0.501
0.872,0.973,0.499
0.874,0.973,0.498
0.875,0.973,0.497
0.877,0.973,0.494
0.878,0.975,0.493
0.879,0.977,0.489
0.880,0.977,0.483
0.881,0.977,0.479
0.882,0.976,0.475
0.883,0.976,0.467
0.884,0.978,0.465
0.885,0.978,0.464
0.887,0.978,0.463
0.888,0.978,0.460
0.889,0.978,0.457
0.890,0.978,0.455
0.891,0.980,0.448
0.892,0.980,0.443
0.893,0.979,0.439
0.894,0.979,0.437
0.895,0.982,0.432
0.896,0.984,0.425
0.897,0.987,0.424
0.898,0.986,0.414
0.899,0.986,0.409
0.900,0.989,0.402
0.901,0.989,0.396
0.902,0.988,0.392
0.903,0.988,0.379
0.904,0.988,0.372
0.905,0.988,0.370
0.906,0.988,0.366
0.907,0.994,0.362
0.908,0.993,0.348
0.909,0.997,0.338
0.910,0.997,0.334
0.911,1.000,0.326
0.912,1.000,0.319
0.913,1.000,0.305
0.914,1.000,0.294
0.915,1.000,0.284
0.916,1.000,0.273
0.917,1.000,0.263
0.918,1.000,0.249
0.919,1.000,0.238
0.920,1.000,0.233
0.921,1.000,0.223
0.922,1.000,0.215
0.923,1.000,0.208
0.924,1.000,0.199
0.925,1.000,0.195
0.926,1.000,0.189
0.927,1.000,0.183
0.928,1.000,0.177
0.929,1.000,0.168
0.930,1.000,0.161
0.931,1.000,0.154
0.932,1.000,0.142
0.933,1.000,0.129
0.934,1.000,0.121
0.935,1.000,0.113
0.936,1.000,0.108
0.937,1.000,0.100
0.938,1.000,0.096
0.939,1.000,0.090
0.940,1.000,0.086
0.941,1.000,0.080
0.942,1.000,0.077
0.943,1.000,0.073
0.944,1.000,0.065
0.945,1.000,0.062
0.946,1.000,0.060
0.947,1.000,0.056
0.948,1.000,0.054
0.949,1.000,0.049
0.950,1.000,0.048
0.951,1.000,0.046
0.952,1.000,0.042
0.953,1.000,0.040
0.954,1.000,0.039
0.956,1.000,0.036
0.957,1.000,0.032
0.958,1.000,0.030
0.961,1.000,0.025
0.962,1.000,0.024
0.963,1.000,0.021
0.966,1.000,0.020
0.967,1.000,0.018
0.969,1.000,0.017
0.971,1.000,0.014
0.972,1.000,0.013
0.973,1.000,0.011
0.978,1.000,0.010
0.983,1.000,0.008
0.984,1.000,0.003
0.993,1.000,0.001
