precision,recall
0.610,0.855
0.614,0.855
0.615,0.855
0.615,0.854
0.617,0.854
0.618,0.853
0.619,0.853
0.620,0.853
0.621,0.853
0.621,0.852
0.621,0.851
0.625,0.851
0.627,0.851
0.628,0.851
0.629,0.851
0.630,0.851
0.631,0.851
0.633,0.851
0.634,0.851
0.637,0.851
0.637,0.850
0.638,0.850
0.641,0.850
0.642,0.850
0.644,0.850
0.646,0.850
0.647,0.850
0.648,0.850
0.649,0.850
0.651,0.850
0.653,0.850
0.653,0.848
0.654,0.848
0.657,0.847
0.658,0.847
0.659,0.846
0.659,0.845
0.660,0.845
0.661,0.845
0.662,0.845
0.664,0.845
0.665,0.844
0.668,0.844
0.668,0.844
0.670,0.844
0.671,0.843
0.672,0.843
0.672,0.843
0.673,0.843
0.674,0.842
0.674,0.842
0.676,0.842
0.676,0.842
0.677,0.840
0.677,0.839
0.677,0.839
0.678,0.839
0.679,0.839
0.680,0.839
0.680,0.838
0.681,0.838
0.683,0.838
0.684,0.838
0.685,0.838
0.686,0.837
0.687,0.837
0.688,0.836
0.690,0.835
0.692,0.835
0.694,0.835
0.697,0.835
0.698,0.835
0.699,0.835
0.701,0.835
0.702,0.835
0.703,0.835
0.704,0.835
0.704,0.834
0.705,0.832
0.706,0.832
0.707,0.832
0.709,0.832
0.712,0.832
0.712,0.830
0.713,0.830
0.714,0.830
0.716,0.830
0.717,0.830
0.718,0.829
0.718,0.829
0.719,0.829
0.720,0.829
0.720,0.828
0.720,0.828
0.721,0.827
0.721,0.825
0.722,0.825
0.723,0.824
0.724,0.823
0.725,0.823
0.726,0.823
0.726,0.823
0.727,0.823
0.727,0.821
0.728,0.821
0.728,0.820
0.728,0.819
0.730,0.819
0.730,0.817
0.730,0.817
0.733,0.817
0.734,0.817
0.736,0.817
0.737,0.817
0.739,0.817
0.742,0.817
0.743,0.817
0.746,0.817
0.747,0.817
0.748,0.817
0.749,0.817
0.750,0.816
0.751,0.816
0.752,0.816
0.752,0.816
0.753,0.816
0.754,0.816
0.755,0.815
0.755,0.815
0.760,0.814
0.760,0.813
0.761,0.813
0.763,0.813
0.763,0.812
0.763,0.811
0.764,0.809
0.765,0.809
0.765,0.809
0.766,0.809
0.767,0.809
0.768,0.809
0.769,0.809
0.770,0.809
0.771,0.809
0.772,0.809
0.773,0.809
0.773,0.808
0.777,0.807
0.777,0.806
0.778,0.806
0.780,0.806
0.781,0.806
0.782,0.805
0.782,0.804
0.784,0.804
0.785,0.804
0.787,0.804
0.786,0.803
0.788,0.803
0.788,0.801
0.789,0.801
0.790,0.801
0.790,0.801
0.792,0.801
0.793,0.801
0.793,0.799
0.794,0.799
0.795,0.799
0.795,0.799
0.797,0.798
0.798,0.798
0.799,0.798
0.799,0.797
0.800,0.797
0.801,0.797
0.802,0.797
0.804,0.797
0.806,0.797
0.806,0.796
0.807,0.794
0.806,0.793
0.807,0.793
0.808,0.793
0.809,0.793
0.810,0.793
0.812,0.793
0.814,0.792
0.815,0.792
0.817,0.792
0.819,0.792
0.819,0.791
0.820,0.791
0.820,0.790
0.822,0.790
0.822,0.789
0.824,0.789
0.826,0.789
0.828,0.789
0.828,0.788
0.828,0.786
0.831,0.785
0.832,0.784
0.833,0.784
0.833,0.783
0.833,0.782
0.832,0.780
0.833,0.778
0.833,0.777
0.834,0.777
0.834,0.776
0.833,0.775
0.834,0.775
0.835,0.775
0.836,0.775
0.837,0.775
0.838,0.774
0.839,0.774
0.840,0.773
0.842,0.773
0.842,0.772
0.843,0.772
0.844,0.772
0.845,0.772
0.846,0.772
0.848,0.772
0.850,0.772
0.849,0.770
0.850,0.770
0.850,0.769
0.851,0.769
0.851,0.767
0.852,0.767
0.853,0.767
0.854,0.767
0.856,0.767
0.857,0.766
0.858,0.766
0.860,0.766
0.861,0.766
0.860,0.765
0.862,0.765
0.863,0.765
0.865,0.765
0.866,0.765
0.866,0.763
0.867,0.762
0.868,0.762
0.868,0.761
0.870,0.761
0.870,0.760
0.872,0.760
0.873,0.760
0.873,0.759
0.873,0.758
0.874,0.757
0.875,0.757
0.875,0.755
0.876,0.755
0.877,0.755
0.879,0.755
0.879,0.753
0.880,0.752
0.882,0.752
0.883,0.752
0.884,0.752
0.885,0.752
0.885,0.751
0.885,0.750
0.885,0.749
0.887,0.749
0.887,0.747
0.888,0.747
0.889,0.747
0.889,0.746
0.889,0.745
0.890,0.745
0.891,0.745
0.891,0.744
0.894,0.744
0.895,0.744
0.895,0.742
0.896,0.741
0.897,0.741
0.897,0.739
0.898,0.739
0.898,0.738
0.898,0.737
0.898,0.736
0.898,0.735
0.897,0.734
0.899,0.734
0.900,0.732
0.900,0.731
0.900,0.730
0.901,0.730
0.901,0.729
0.902,0.729
0.903,0.729
0.903,0.728
0.906,0.728
0.906,0.727
0.905,0.726
0.905,0.723
0.908,0.722
0.908,0.721
0.907,0.719
0.908,0.718
0.908,0.716
0.909,0.715
0.909,0.714
0.909,0.713
0.909,0.712
0.909,0.711
0.909,0.710
0.909,0.708
0.909,0.707
0.910,0.707
0.911,0.707
0.914,0.707
0.915,0.707
0.915,0.706
0.915,0.705
0.916,0.705
0.918,0.705
0.918,0.704
0.918,0.703
0.917,0.701
0.917,0.700
0.919,0.699
0.920,0.699
0.920,0.697
0.921,0.697
0.921,0.696
0.921,0.695
0.921,0.693
0.921,0.692
0.922,0.692
0.922,0.690
0.923,0.690
0.925,0.690
0.926,0.690
0.927,0.690
0.929,0.690
0.929,0.689
0.928,0.685
0.930,0.684
0.930,0.682
0.931,0.682
0.931,0.680
0.931,0.679
0.932,0.677
0.932,0.676
0.932,0.675
0.933,0.675
0.933,0.674
0.933,0.672
0.933,0.670
0.933,0.669
0.933,0.668
0.933,0.667
0.934,0.665
0.934,0.662
0.934,0.661
0.935,0.659
0.935,0.658
0.936,0.658
0.936,0.657
0.938,0.656
0.939,0.656
0.941,0.656
0.941,0.654
0.940,0.651
0.943,0.651
0.943,0.650
0.943,0.649
0.943,0.646
0.943,0.645
0.944,0.643
0.944,0.641
0.944,0.639
0.944,0.637
0.944,0.635
0.944,0.634
0.945,0.633
0.945,0.631
0.945,0.630
0.945,0.629
0.945,0.628
0.945,0.627
0.944,0.625
0.944,0.623
0.944,0.621
0.944,0.619
0.945,0.617
0.947,0.614
0.947,0.613
0.947,0.612
0.948,0.611
0.948,0.610
0.948,0.608
0.950,0.608
0.950,0.607
0.950,0.606
0.950,0.605
0.951,0.605
0.953,0.604
0.953,0.600
0.954,0.600
0.954,0.599
0.956,0.598
0.956,0.596
0.956,0.594
0.957,0.594
0.957,0.592
0.959,0.591
0.959,0.590
0.959,0.588
0.960,0.584
0.962,0.584
0.962,0.583
0.962,0.582
0.962,0.581
0.962,0.579
0.962,0.577
0.962,0.575
0.963,0.575
0.963,0.572
0.963,0.571
0.963,0.568
0.963,0.564
0.962,0.559
0.962,0.558
0.962,0.556
0.962,0.555
0.962,0.553
0.964,0.552
0.964,0.550
0.968,0.550
0.967,0.545
0.967,0.543
0.967,0.541
0.969,0.535
0.969,0.532
0.970,0.527
0.970,0.520
0.970,0.518
0.970,0.514
0.970,0.512
0.969,0.509
0.969,0.502
0.969,0.499
0.969,0.497
0.969,0.496
0.970,0.489
0.970,0.488
0.972,0.487
0.975,0.486
0.974,0.482
0.974,0.479
0.974,0.473
0.974,0.468
0.973,0.463
0.973,0.459
0.973,0.451
0.975,0.445
0.975,0.443
0.977,0.436
0.977,0.432
0.976,0.427
0.976,0.419
0.978,0.411
0.978,0.406
0.978,0.404
0.977,0.395
0.977,0.393
0.977,0.390
0.980,0.386
0.979,0.380
0.982,0.378
0.982,0.372
0.982,0.367
0.981,0.357
0.981,0.350
0.980,0.342
0.980,0.338
0.980,0.333
0.979,0.328
0.983,0.323
0.986,0.316
0.985,0.311
0.985,0.307
0.985,0.301
0.984,0.292
0.988,0.279
0.988,0.272
0.991,0.262
0.991,0.255
0.991,0.242
0.990,0.234
0.990,0.224
0.989,0.214
0.989,0.197
0.988,0.186
0.987,0.177
0.993,0.170
0.993,0.160
0.992,0.144
0.991,0.131
0.991,0.123
0.990,0.117
0.989,0.103
1.000,0.099
1.000,0.093
1.000,0.085
1.000,0.070
1.000,0.061
1.000,0.053
1.000,0.046
1.000,0.040
1.000,0.036
1.000,0.025
1.000,0.018
1.000,0.016
1.000,0.013
1.000,0.010
1.000,0.007
1.000,0.005
1.000,0.001
1.000,0.000
