precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,1.000
0.026,1.000
0.027,1.000
0.028,1.000
0.030,1.000
0.032,1.000
0.034,0.999
0.038,0.999
0.042,0.999
0.046,0.999
0.051,0.995
0.057,0.994
0.063,0.993
0.070,0.992
0.077,0.992
0.084,0.991
0.092,0.989
0.100,0.989
0.107,0.987
0.115,0.986
0.122,0.986
0.130,0.984
0.137,0.984
0.144,0.983
0.151,0.983
0.158,0.980
0.164,0.979
0.170,0.977
0.176,0.975
0.180,0.974
0.188,0.974
0.194,0.974
0.201,0.974
0.207,0.974
0.212,0.972
0.218,0.972
0.223,0.972
0.228,0.972
0.234,0.972
0.238,0.969
0.243,0.968
0.248,0.967
0.251,0.963
0.256,0.961
0.260,0.960
0.265,0.960
0.270,0.960
0.274,0.960
0.280,0.960
0.283,0.960
0.287,0.960
0.291,0.960
0.295,0.960
0.298,0.958
0.301,0.958
0.304,0.958
0.308,0.958
0.313,0.958
0.316,0.956
0.319,0.956
0.322,0.956
0.326,0.956
0.330,0.956
0.333,0.956
0.335,0.955
0.338,0.955
0.341,0.955
0.345,0.955
0.347,0.954
0.350,0.954
0.352,0.952
0.355,0.951
0.359,0.951
0.362,0.948
0.363,0.947
0.367,0.947
0.369,0.946
0.371,0.944
0.374,0.941
0.377,0.941
0.379,0.940
0.382,0.939
0.384,0.939
0.387,0.939
0.390,0.939
0.392,0.939
0.394,0.939
0.397,0.939
0.400,0.939
0.402,0.939
0.405,0.939
0.406,0.939
0.408,0.939
0.411,0.938
0.416,0.938
0.419,0.938
0.423,0.938
0.425,0.938
0.428,0.938
0.429,0.938
0.433,0.938
0.435,0.938
0.437,0.938
0.439,0.938
0.442,0.937
0.446,0.937
0.448,0.937
0.450,0.935
0.452,0.935
0.454,0.933
0.456,0.933
0.460,0.932
0.461,0.932
0.463,0.930
0.465,0.930
0.466,0.930
0.468,0.930
0.470,0.930
0.473,0.930
0.476,0.930
0.478,0.930
0.481,0.930
0.485,0.930
0.487,0.930
0.489,0.930
0.490,0.930
0.491,0.928
0.492,0.927
0.494,0.927
0.497,0.927
0.498,0.925
0.500,0.925
0.501,0.924
0.502,0.924
0.504,0.924
0.505,0.924
0.506,0.924
0.507,0.924
0.508,0.924
0.509,0.924
0.510,0.924
0.513,0.924
0.514,0.923
0.517,0.923
0.518,0.923
0.520,0.923
0.520,0.923
0.523,0.922
0.524,0.922
0.526,0.921
0.527,0.921
0.528,0.918
0.531,0.918
0.533,0.918
0.535,0.918
0.536,0.917
0.538,0.917
0.540,0.917
0.542,0.917
0.543,0.917
0.543,0.916
0.545,0.916
0.548,0.916
0.549,0.915
0.549,0.915
0.550,0.915
0.552,0.914
0.555,0.914
0.556,0.914
0.558,0.914
0.560,0.914
0.561,0.914
0.562,0.914
0.564,0.914
0.567,0.914
0.568,0.914
0.569,0.913
0.570,0.913
0.571,0.913
0.572,0.913
0.572,0.913
