threshold,iou
0.0000,0.2381
0.0100,0.2381
0.0200,0.2006
0.0300,0.1765
0.0400,0.3228
0.0500,0.4371
0.0600,0.5189
0.0700,0.5674
0.0800,0.6017
0.0900,0.6180
0.1000,0.6263
0.1100,0.6449
0.1200,0.6621
0.1300,0.6758
0.1400,0.6902
0.1500,0.6957
0.1600,0.7023
0.1700,0.7070
0.1800,0.7152
0.1900,0.7190
0.2000,0.7229
0.2100,0.7237
0.2200,0.7246
0.2300,0.7353
0.2400,0.7396
0.2500,0.7399
0.2600,0.7408
0.2700,0.7431
0.2800,0.7465
0.2900,0.7442
0.3000,0.7447
0.3100,0.7450
0.3200,0.7454
0.3300,0.7493
0.3400,0.7512
0.3500,0.7541
0.3600,0.7549
0.3700,0.7571
0.3800,0.7555
0.3900,0.7564
0.4000,0.7575
0.4100,0.7634
0.4200,0.7675
0.4300,0.7685
0.4400,0.7727
0.4500,0.7740
0.4600,0.7802
0.4700,0.7822
0.4800,0.7897
0.4900,0.7900
0.5000,0.7936
0.5100,0.7965
0.5200,0.7967
0.5300,0.7957
0.5400,0.7985
0.5500,0.8061
0.5600,0.8073
0.5700,0.8088
0.5800,0.8065
0.5900,0.8032
0.6000,0.8060
0.6100,0.8086
0.6200,0.8111
0.6300,0.8087
0.6400,0.8085
0.6500,0.8096
0.6600,0.8100
0.6700,0.8145
0.6800,0.8064
0.6900,0.8046
0.7000,0.8001
0.7100,0.7996
0.7200,0.7992
0.7300,0.7945
0.7400,0.7950
0.7500,0.7883
0.7600,0.7803
0.7700,0.7674
0.7800,0.7552
0.7900,0.7393
0.8000,0.7344
0.8100,0.7279
0.8200,0.7239
0.8300,0.7156
0.8400,0.7151
0.8500,0.7035
0.8600,0.6948
0.8700,0.6845
0.8800,0.6675
0.8900,0.6509
0.9000,0.6179
0.9100,0.5775
0.9200,0.5342
0.9300,0.4789
0.9400,0.3907
0.9500,0.2638
0.9600,0.1588
0.9700,0.0702
0.9800,0.0127
0.9900,0.0000
1.0000,0.0000
