threshold,true positive rate,false positive rate
0.012,1.000,1.000
0.015,1.000,1.000
0.016,1.000,1.000
0.017,1.000,1.000
0.018,1.000,0.999
0.019,1.000,0.999
0.020,1.000,0.998
0.021,1.000,0.996
0.022,1.000,0.993
0.023,1.000,0.989
0.024,1.000,0.982
0.025,1.000,0.972
0.026,1.000,0.956
0.027,1.000,0.934
0.028,1.000,0.901
0.029,0.999,0.859
0.030,0.998,0.802
0.031,0.997,0.737
0.032,0.997,0.668
0.033,0.997,0.597
0.034,0.995,0.530
0.035,0.994,0.471
0.036,0.993,0.416
0.037,0.990,0.370
0.038,0.989,0.328
0.039,0.987,0.294
0.040,0.984,0.265
0.041,0.979,0.243
0.042,0.978,0.222
0.043,0.978,0.203
0.044,0.977,0.186
0.045,0.977,0.172
0.046,0.976,0.161
0.047,0.976,0.151
0.048,0.975,0.142
0.049,0.975,0.134
0.050,0.975,0.127
0.051,0.974,0.120
0.052,0.974,0.115
0.053,0.974,0.110
0.054,0.972,0.105
0.055,0.972,0.100
0.056,0.970,0.095
0.057,0.969,0.092
0.058,0.967,0.089
0.059,0.966,0.086
0.060,0.966,0.082
0.061,0.963,0.080
0.062,0.963,0.077
0.063,0.963,0.075
0.064,0.962,0.073
0.065,0.962,0.071
0.066,0.961,0.069
0.067,0.961,0.067
0.068,0.961,0.065
0.069,0.960,0.064
0.070,0.959,0.062
0.071,0.958,0.061
0.072,0.958,0.060
0.073,0.958,0.059
0.074,0.958,0.057
0.075,0.958,0.056
0.076,0.958,0.056
0.077,0.956,0.055
0.078,0.955,0.053
0.079,0.955,0.052
0.080,0.955,0.051
0.081,0.955,0.050
0.082,0.955,0.049
0.083,0.954,0.049
0.084,0.953,0.048
0.085,0.952,0.047
0.086,0.951,0.047
0.087,0.951,0.046
0.088,0.951,0.045
0.089,0.951,0.045
0.090,0.951,0.044
0.091,0.948,0.043
0.092,0.948,0.043
0.093,0.947,0.042
0.095,0.947,0.041
0.096,0.947,0.040
0.097,0.946,0.040
0.098,0.945,0.039
0.099,0.945,0.039
0.100,0.945,0.038
0.101,0.945,0.038
0.102,0.945,0.037
0.103,0.945,0.037
0.104,0.945,0.036
0.105,0.944,0.036
0.106,0.944,0.035
0.107,0.943,0.035
0.108,0.941,0.035
0.109,0.941,0.034
0.110,0.940,0.034
0.111,0.940,0.033
0.112,0.940,0.033
0.113,0.940,0.033
0.114,0.939,0.032
0.115,0.939,0.032
0.116,0.939,0.032
0.117,0.937,0.031
0.118,0.937,0.031
