precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,1.000
0.026,1.000
0.027,1.000
0.029,0.999
0.031,0.998
0.033,0.997
0.036,0.997
0.041,0.997
0.046,0.995
0.051,0.994
0.057,0.993
0.064,0.990
0.071,0.989
0.079,0.987
0.086,0.984
0.093,0.979
0.100,0.978
0.109,0.978
0.118,0.977
0.126,0.977
0.134,0.976
0.141,0.976
0.148,0.975
0.156,0.975
0.163,0.975
0.170,0.974
0.177,0.974
0.184,0.974
0.191,0.972
0.198,0.972
0.205,0.970
0.211,0.969
0.216,0.967
0.222,0.966
0.229,0.966
0.235,0.963
0.242,0.963
0.247,0.963
0.252,0.962
0.257,0.962
0.261,0.961
0.266,0.961
0.272,0.961
0.276,0.960
0.281,0.959
0.285,0.958
0.289,0.958
0.293,0.958
0.297,0.958
0.301,0.958
0.304,0.958
0.308,0.956
0.313,0.955
0.318,0.955
0.320,0.955
0.325,0.955
0.329,0.955
0.332,0.954
0.335,0.953
0.338,0.952
0.342,0.951
0.344,0.951
0.347,0.951
0.351,0.951
0.354,0.951
0.357,0.948
0.361,0.948
0.365,0.947
0.367,0.947
0.370,0.947
0.373,0.947
0.376,0.946
0.378,0.945
0.383,0.945
0.386,0.945
0.389,0.945
0.392,0.945
0.395,0.945
0.398,0.945
0.401,0.944
0.403,0.944
0.406,0.943
0.409,0.941
0.411,0.941
0.413,0.940
0.416,0.940
0.418,0.940
0.422,0.940
0.425,0.939
0.428,0.939
0.430,0.939
0.432,0.937
0.436,0.937
0.437,0.937
0.439,0.937
0.442,0.937
0.443,0.937
0.446,0.936
0.447,0.936
0.450,0.936
0.452,0.936
0.454,0.935
0.456,0.935
0.457,0.935
0.460,0.935
0.462,0.935
0.466,0.933
0.468,0.933
0.471,0.933
0.474,0.933
0.475,0.933
0.476,0.932
0.478,0.932
0.479,0.931
0.480,0.931
0.482,0.931
0.485,0.931
0.488,0.931
0.489,0.931
0.493,0.931
0.495,0.931
0.498,0.931
0.499,0.930
0.501,0.930
0.503,0.930
0.507,0.930
0.508,0.930
0.511,0.930
0.513,0.929
0.514,0.927
0.515,0.925
0.517,0.925
0.517,0.924
0.520,0.924
0.522,0.924
0.526,0.924
0.528,0.924
0.530,0.924
0.534,0.923
0.535,0.923
0.539,0.923
0.541,0.922
0.541,0.922
0.543,0.922
0.545,0.922
0.547,0.922
0.549,0.922
0.551,0.922
0.552,0.922
0.553,0.922
0.555,0.921
0.558,0.921
0.560,0.921
0.562,0.921
0.564,0.921
0.566,0.921
0.566,0.921
0.567,0.921
0.569,0.921
0.570,0.921
0.571,0.921
0.571,0.920
0.574,0.920
0.576,0.918
0.578,0.917
0.580,0.916
0.580,0.916
0.581,0.915
0.583,0.915
0.586,0.915
0.588,0.915
0.590,0.914
0.592,0.914
0.594,0.913
0.595,0.913
0.598,0.913
0.600,0.913
0.600,0.912
0.602,0.912
0.603,0.910
0.604,0.910
0.606,0.908
