threshold,precision,recall
0.316,0.729,0.883
0.318,0.729,0.882
0.319,0.731,0.882
0.320,0.732,0.882
0.322,0.733,0.881
0.323,0.733,0.881
0.324,0.735,0.881
0.325,0.735,0.879
0.326,0.736,0.878
0.327,0.736,0.878
0.328,0.738,0.878
0.329,0.740,0.878
0.330,0.741,0.878
0.332,0.741,0.878
0.333,0.743,0.878
0.334,0.743,0.877
0.336,0.745,0.877
0.337,0.746,0.877
0.338,0.747,0.877
0.339,0.749,0.877
0.340,0.750,0.877
0.341,0.751,0.877
0.342,0.752,0.877
0.345,0.753,0.875
0.346,0.753,0.874
0.348,0.755,0.874
0.349,0.758,0.874
0.350,0.758,0.873
0.351,0.758,0.871
0.352,0.758,0.870
0.354,0.759,0.870
0.355,0.760,0.870
0.356,0.761,0.870
0.358,0.763,0.870
0.359,0.764,0.869
0.360,0.765,0.869
0.362,0.765,0.869
0.365,0.766,0.869
0.366,0.767,0.869
0.367,0.768,0.869
0.368,0.771,0.869
0.369,0.772,0.869
0.370,0.772,0.869
0.371,0.775,0.868
0.373,0.776,0.868
0.374,0.778,0.867
0.375,0.779,0.867
0.376,0.780,0.867
0.377,0.784,0.867
0.378,0.785,0.867
0.379,0.784,0.865
0.380,0.785,0.863
0.382,0.787,0.863
0.383,0.789,0.863
0.384,0.792,0.863
0.385,0.792,0.862
0.386,0.793,0.861
0.387,0.794,0.861
0.388,0.793,0.860
0.390,0.794,0.860
0.391,0.794,0.859
0.392,0.795,0.859
0.396,0.797,0.859
0.399,0.798,0.859
0.400,0.799,0.859
0.401,0.800,0.859
0.402,0.800,0.858
0.405,0.802,0.858
0.407,0.803,0.858
0.408,0.805,0.858
0.409,0.806,0.856
0.413,0.807,0.856
0.415,0.807,0.855
0.416,0.809,0.855
0.418,0.810,0.854
0.419,0.811,0.852
0.422,0.812,0.852
0.423,0.813,0.852
0.426,0.813,0.851
0.427,0.814,0.851
0.428,0.815,0.851
0.429,0.815,0.850
0.430,0.817,0.850
0.431,0.818,0.850
0.432,0.819,0.850
0.433,0.819,0.850
0.437,0.820,0.850
0.438,0.823,0.850
0.439,0.824,0.850
0.440,0.824,0.848
0.441,0.824,0.847
0.443,0.826,0.847
0.445,0.825,0.845
0.446,0.826,0.845
0.447,0.827,0.844
0.449,0.828,0.844
0.451,0.828,0.843
0.452,0.829,0.843
0.453,0.829,0.842
0.454,0.832,0.840
0.455,0.832,0.839
0.456,0.831,0.838
0.457,0.831,0.837
0.458,0.832,0.837
0.459,0.833,0.837
0.461,0.834,0.837
0.463,0.838,0.836
0.464,0.839,0.835
0.465,0.839,0.835
0.468,0.840,0.835
0.470,0.841,0.834
0.471,0.842,0.834
0.473,0.843,0.834
0.474,0.844,0.832
0.475,0.844,0.831
0.477,0.845,0.830
0.479,0.846,0.830
0.484,0.845,0.829
0.485,0.845,0.828
0.487,0.846,0.828
0.488,0.849,0.828
0.490,0.849,0.827
0.493,0.849,0.825
0.496,0.852,0.825
0.497,0.853,0.823
0.499,0.853,0.822
0.500,0.854,0.821
0.501,0.854,0.819
0.502,0.856,0.819
0.503,0.859,0.819
0.504,0.860,0.819
0.505,0.861,0.819
0.506,0.863,0.819
0.509,0.864,0.819
0.510,0.866,0.817
0.514,0.866,0.816
0.515,0.867,0.816
0.516,0.869,0.815
0.517,0.869,0.814
0.518,0.869,0.813
0.519,0.870,0.812
0.520,0.871,0.812
0.521,0.872,0.812
0.525,0.874,0.811
0.526,0.875,0.811
0.528,0.876,0.811
0.530,0.878,0.809
0.531,0.878,0.807
0.535,0.880,0.807
0.536,0.880,0.806
0.538,0.884,0.804
0.540,0.885,0.804
0.545,0.886,0.803
0.548,0.886,0.801
0.549,0.887,0.800
0.551,0.888,0.800
0.552,0.889,0.800
0.553,0.892,0.800
0.554,0.893,0.799
0.556,0.893,0.798
0.557,0.894,0.797
0.559,0.895,0.797
0.562,0.895,0.796
0.563,0.897,0.796
0.566,0.899,0.796
0.567,0.901,0.796
0.569,0.902,0.796
0.570,0.902,0.794
0.571,0.905,0.794
0.572,0.904,0.792
0.573,0.904,0.791
0.574,0.904,0.790
0.575,0.905,0.789
0.579,0.905,0.788
0.581,0.906,0.788
0.582,0.906,0.786
0.583,0.906,0.785
0.584,0.906,0.784
0.586,0.907,0.784
0.587,0.908,0.784
0.588,0.909,0.784
0.590,0.911,0.784
0.591,0.915,0.783
0.595,0.918,0.783
0.598,0.918,0.782
0.599,0.919,0.782
0.601,0.920,0.782
0.604,0.921,0.781
0.605,0.923,0.781
0.606,0.924,0.781
0.607,0.925,0.781
0.609,0.926,0.780
0.613,0.926,0.778
0.614,0.927,0.777
0.615,0.927,0.776
0.616,0.929,0.776
0.618,0.930,0.776
0.619,0.931,0.776
0.623,0.932,0.776
0.625,0.932,0.775
0.628,0.932,0.774
0.630,0.932,0.773
0.631,0.932,0.772
0.632,0.932,0.770
0.634,0.932,0.768
0.636,0.933,0.766
0.639,0.933,0.765
0.642,0.933,0.763
0.644,0.933,0.762
0.645,0.932,0.761
0.646,0.934,0.759
0.650,0.936,0.758
0.651,0.938,0.758
0.652,0.939,0.758
0.653,0.939,0.757
0.655,0.940,0.757
0.656,0.940,0.755
0.657,0.940,0.754
0.659,0.940,0.753
0.660,0.940,0.752
0.663,0.941,0.752
0.666,0.942,0.751
0.669,0.942,0.749
0.673,0.943,0.747
0.674,0.946,0.747
0.675,0.948,0.746
0.676,0.949,0.746
0.678,0.950,0.746
0.680,0.952,0.746
0.681,0.953,0.746
0.682,0.954,0.746
0.683,0.954,0.745
0.685,0.954,0.744
0.686,0.956,0.744
0.687,0.957,0.742
0.689,0.957,0.741
0.691,0.958,0.741
0.694,0.958,0.739
0.699,0.960,0.737
0.700,0.960,0.736
0.703,0.961,0.736
0.704,0.961,0.735
0.705,0.961,0.734
0.706,0.961,0.732
0.708,0.962,0.731
0.709,0.962,0.730
0.710,0.965,0.730
0.711,0.967,0.730
0.713,0.968,0.730
0.714,0.969,0.728
0.718,0.969,0.727
0.720,0.971,0.724
0.721,0.971,0.723
0.722,0.972,0.721
0.726,0.974,0.721
0.728,0.974,0.720
0.729,0.974,0.718
0.731,0.975,0.718
0.732,0.975,0.716
0.734,0.975,0.714
0.735,0.976,0.713
0.736,0.978,0.713
0.737,0.978,0.712
0.738,0.978,0.711
0.739,0.978,0.708
0.741,0.978,0.707
0.742,0.979,0.707
0.749,0.979,0.704
0.751,0.979,0.703
0.752,0.979,0.700
0.753,0.981,0.700
0.756,0.981,0.699
0.758,0.981,0.697
0.759,0.982,0.693
0.760,0.982,0.692
0.761,0.982,0.691
0.764,0.982,0.690
0.765,0.984,0.690
0.767,0.984,0.687
0.768,0.985,0.685
0.769,0.987,0.684
0.771,0.987,0.682
0.773,0.987,0.680
0.774,0.987,0.676
0.777,0.987,0.674
0.778,0.986,0.670
0.780,0.986,0.668
0.783,0.986,0.667
0.785,0.986,0.666
0.786,0.986,0.664
0.788,0.986,0.661
0.789,0.986,0.660
0.791,0.986,0.657
0.793,0.988,0.654
0.794,0.988,0.652
0.795,0.988,0.650
0.796,0.988,0.649
0.800,0.988,0.646
0.802,0.988,0.644
0.803,0.988,0.642
0.805,0.988,0.641
0.806,0.988,0.639
0.808,0.988,0.638
0.809,0.988,0.637
0.810,0.988,0.636
0.811,0.988,0.635
0.812,0.987,0.633
0.813,0.987,0.631
0.814,0.987,0.630
0.815,0.987,0.628
0.816,0.987,0.626
0.817,0.987,0.623
0.818,0.987,0.622
0.819,0.987,0.620
0.820,0.989,0.620
0.822,0.989,0.617
0.823,0.989,0.614
0.824,0.989,0.613
0.825,0.989,0.612
0.826,0.989,0.611
0.827,0.989,0.607
0.828,0.989,0.605
0.829,0.989,0.604
0.830,0.989,0.603
0.831,0.989,0.602
0.832,0.991,0.600
0.833,0.991,0.599
0.835,0.990,0.598
0.839,0.990,0.597
0.840,0.990,0.596
0.841,0.990,0.594
0.842,0.990,0.592
0.843,0.990,0.591
0.844,0.990,0.590
0.846,0.990,0.589
0.848,0.990,0.588
0.849,0.990,0.587
0.852,0.990,0.582
0.854,0.990,0.579
0.855,0.990,0.577
0.856,0.990,0.575
0.857,0.990,0.574
0.858,0.990,0.573
0.859,0.990,0.571
0.860,0.990,0.569
0.861,0.990,0.568
0.862,0.990,0.567
0.863,0.990,0.565
0.864,0.992,0.561
0.866,0.992,0.560
0.868,0.992,0.558
0.869,0.992,0.557
0.870,0.992,0.555
0.872,0.992,0.553
0.873,0.994,0.550
0.874,0.996,0.548
0.876,0.996,0.545
0.878,0.996,0.544
0.879,0.996,0.542
0.880,0.998,0.542
0.881,0.998,0.538
0.882,0.998,0.537
0.883,0.998,0.533
0.884,0.998,0.532
0.885,0.998,0.529
0.887,0.998,0.527
0.888,0.998,0.526
0.889,0.998,0.524
0.890,0.998,0.521
0.891,0.998,0.518
0.892,0.998,0.517
0.895,0.998,0.514
0.896,0.998,0.513
0.897,0.998,0.510
0.898,0.998,0.507
0.899,0.998,0.497
0.900,0.998,0.494
0.901,0.998,0.490
0.903,0.998,0.486
0.904,0.998,0.481
0.905,0.998,0.478
0.906,0.998,0.476
0.907,1.000,0.474
0.909,1.000,0.472
0.910,1.000,0.468
0.911,1.000,0.467
0.912,1.000,0.464
0.913,1.000,0.463
0.914,1.000,0.459
0.915,1.000,0.450
0.916,1.000,0.447
0.917,1.000,0.439
0.918,1.000,0.434
0.919,1.000,0.431
0.920,1.000,0.424
0.921,1.000,0.423
0.922,1.000,0.420
0.923,1.000,0.412
0.924,1.000,0.408
0.925,1.000,0.405
0.926,1.000,0.403
0.927,1.000,0.396
0.928,1.000,0.388
0.929,1.000,0.382
0.930,1.000,0.378
0.931,1.000,0.371
0.932,1.000,0.367
0.933,1.000,0.358
0.934,1.000,0.352
0.935,1.000,0.346
0.936,1.000,0.341
0.937,1.000,0.336
0.938,1.000,0.325
0.939,1.000,0.317
0.940,1.000,0.311
0.941,1.000,0.301
0.942,1.000,0.294
0.943,1.000,0.285
0.944,1.000,0.270
0.945,1.000,0.265
0.946,1.000,0.261
0.947,1.000,0.255
0.948,1.000,0.249
0.949,1.000,0.242
0.950,1.000,0.237
0.951,1.000,0.232
0.952,1.000,0.223
0.953,1.000,0.212
0.954,1.000,0.207
0.955,1.000,0.197
0.956,1.000,0.192
0.957,1.000,0.185
0.958,1.000,0.180
0.959,1.000,0.171
0.960,1.000,0.163
0.961,1.000,0.153
0.962,1.000,0.147
0.963,1.000,0.138
0.964,1.000,0.131
0.965,1.000,0.119
0.966,1.000,0.109
0.967,1.000,0.098
0.968,1.000,0.091
0.969,1.000,0.080
0.970,1.000,0.070
0.971,1.000,0.067
0.972,1.000,0.061
0.973,1.000,0.057
0.974,1.000,0.053
0.975,1.000,0.046
0.976,1.000,0.042
0.977,1.000,0.034
0.978,1.000,0.032
0.979,1.000,0.026
0.980,1.000,0.025
0.981,1.000,0.021
0.982,1.000,0.020
0.983,1.000,0.018
0.984,1.000,0.014
0.985,1.000,0.010
0.990,1.000,0.008
0.991,1.000,0.006
0.992,1.000,0.003
0.997,1.000,0.001
