threshold,precision,recall
0.016,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.025,1.000
0.026,0.025,0.999
0.027,0.025,0.998
0.028,0.026,0.998
0.029,0.026,0.998
0.030,0.026,0.998
0.031,0.027,0.998
0.032,0.028,0.997
0.033,0.029,0.995
0.034,0.031,0.992
0.035,0.033,0.992
0.036,0.035,0.990
0.037,0.037,0.989
0.038,0.040,0.987
0.039,0.044,0.986
0.040,0.048,0.986
0.041,0.053,0.986
0.042,0.058,0.985
0.043,0.063,0.985
0.044,0.068,0.984
0.045,0.074,0.982
0.046,0.080,0.982
0.047,0.087,0.982
0.048,0.093,0.982
0.049,0.099,0.982
0.050,0.106,0.979
0.051,0.112,0.979
0.052,0.119,0.979
0.053,0.125,0.978
0.054,0.131,0.977
0.055,0.137,0.976
0.056,0.143,0.976
0.057,0.148,0.972
0.058,0.154,0.971
0.059,0.160,0.970
0.060,0.165,0.970
0.061,0.171,0.970
0.062,0.177,0.969
0.063,0.181,0.968
0.064,0.187,0.968
0.065,0.191,0.967
0.066,0.197,0.967
0.067,0.201,0.966
0.068,0.206,0.966
0.069,0.211,0.966
0.070,0.214,0.966
0.071,0.219,0.964
0.072,0.223,0.963
0.073,0.228,0.963
0.074,0.232,0.963
0.075,0.235,0.963
0.076,0.239,0.962
0.077,0.244,0.961
0.078,0.247,0.960
0.079,0.252,0.959
0.080,0.256,0.958
0.081,0.260,0.956
0.082,0.264,0.956
0.083,0.268,0.955
0.084,0.271,0.953
0.085,0.274,0.953
0.086,0.277,0.953
0.087,0.279,0.952
0.088,0.283,0.952
0.089,0.287,0.952
0.090,0.290,0.951
0.091,0.294,0.949
0.092,0.297,0.949
0.093,0.301,0.949
0.094,0.304,0.949
0.095,0.308,0.949
0.096,0.311,0.949
0.097,0.314,0.949
0.098,0.316,0.949
