threshold,true positive rate,false positive rate
0.014,1.000,1.000
0.015,1.000,1.000
0.016,1.000,1.000
0.017,1.000,1.000
0.018,1.000,0.999
0.019,1.000,0.999
0.020,1.000,0.998
0.021,1.000,0.996
0.022,1.000,0.994
0.023,1.000,0.991
0.024,1.000,0.986
0.025,1.000,0.978
0.026,1.000,0.966
0.027,0.999,0.948
0.028,0.999,0.924
0.029,0.999,0.894
0.030,0.999,0.857
0.031,0.998,0.815
0.032,0.997,0.766
0.033,0.995,0.714
0.034,0.995,0.662
0.035,0.994,0.609
0.036,0.994,0.558
0.037,0.994,0.510
0.038,0.993,0.466
0.039,0.993,0.427
0.040,0.992,0.390
0.041,0.989,0.359
0.042,0.987,0.330
0.043,0.985,0.304
0.044,0.985,0.281
0.045,0.984,0.261
0.046,0.984,0.243
0.047,0.983,0.226
0.048,0.983,0.211
0.049,0.982,0.198
0.050,0.980,0.186
0.051,0.979,0.175
0.052,0.979,0.166
0.053,0.977,0.157
0.054,0.977,0.150
0.055,0.976,0.142
0.056,0.976,0.136
0.057,0.975,0.131
0.058,0.974,0.125
0.059,0.974,0.121
0.060,0.974,0.116
0.061,0.972,0.111
0.062,0.972,0.107
0.063,0.971,0.103
0.064,0.971,0.100
0.065,0.970,0.097
0.066,0.970,0.093
0.067,0.970,0.090
0.068,0.969,0.088
0.069,0.969,0.085
0.070,0.969,0.083
0.071,0.968,0.080
0.072,0.968,0.078
0.073,0.968,0.076
0.074,0.967,0.074
0.075,0.966,0.072
0.076,0.966,0.070
0.077,0.964,0.068
0.078,0.964,0.067
0.079,0.963,0.065
0.080,0.963,0.064
0.081,0.963,0.062
0.082,0.962,0.061
0.083,0.962,0.060
0.084,0.962,0.059
0.085,0.961,0.058
0.086,0.961,0.057
0.087,0.961,0.055
0.088,0.961,0.054
0.089,0.961,0.053
0.090,0.961,0.052
0.091,0.960,0.051
0.092,0.960,0.051
0.093,0.960,0.050
0.094,0.959,0.049
0.095,0.959,0.048
0.096,0.958,0.048
0.097,0.958,0.047
0.098,0.956,0.046
0.099,0.955,0.046
0.100,0.955,0.045
0.101,0.955,0.044
0.102,0.955,0.044
0.103,0.955,0.043
0.104,0.955,0.043
0.105,0.955,0.042
0.106,0.954,0.042
0.107,0.954,0.041
0.108,0.954,0.041
0.109,0.954,0.040
0.110,0.954,0.040
0.111,0.953,0.039
0.112,0.953,0.039
0.113,0.952,0.038
0.114,0.952,0.038
0.115,0.952,0.037
0.116,0.952,0.037
0.117,0.952,0.036
0.118,0.952,0.036
0.119,0.952,0.035
0.120,0.952,0.035
0.121,0.951,0.034
0.122,0.951,0.034
0.123,0.951,0.033
0.124,0.951,0.033
0.125,0.949,0.032
0.126,0.949,0.032
0.127,0.949,0.032
0.128,0.949,0.031
0.129,0.948,0.031
0.130,0.947,0.031
0.131,0.947,0.030
0.132,0.947,0.030
0.133,0.947,0.030
0.134,0.946,0.030
0.135,0.946,0.029
0.137,0.946,0.029
0.138,0.946,0.028
0.139,0.946,0.028
0.140,0.946,0.028
0.141,0.946,0.027
0.142,0.945,0.027
0.143,0.945,0.027
0.144,0.945,0.027
0.145,0.945,0.027
0.146,0.944,0.026
0.147,0.943,0.026
0.148,0.943,0.026
0.149,0.943,0.025
0.150,0.941,0.025
0.151,0.939,0.025
0.152,0.939,0.025
0.153,0.939,0.025
0.154,0.938,0.024
0.155,0.937,0.024
0.156,0.937,0.024
0.158,0.937,0.024
0.160,0.937,0.023
0.161,0.937,0.023
0.162,0.937,0.023
0.163,0.936,0.023
0.164,0.936,0.023
0.165,0.935,0.022
0.166,0.935,0.022
0.167,0.935,0.022
0.168,0.935,0.022
0.169,0.935,0.022
0.170,0.935,0.022
0.171,0.932,0.021
0.172,0.932,0.021
0.173,0.931,0.021
0.174,0.931,0.021
0.175,0.930,0.020
0.176,0.930,0.020
0.177,0.930,0.020
0.178,0.929,0.020
0.179,0.928,0.020
0.182,0.924,0.019
0.183,0.924,0.019
0.184,0.924,0.019
0.185,0.924,0.019
0.186,0.924,0.019
0.187,0.924,0.019
0.188,0.924,0.019
0.189,0.924,0.018
0.190,0.924,0.018
