precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,1.000
0.027,1.000
0.028,1.000
0.030,0.999
0.032,0.999
0.035,0.999
0.038,0.998
0.043,0.997
0.048,0.995
0.054,0.994
0.060,0.994
0.066,0.992
0.074,0.992
0.081,0.991
0.090,0.991
0.097,0.989
0.105,0.989
0.112,0.989
0.121,0.987
0.128,0.986
0.136,0.986
0.143,0.984
0.150,0.983
0.157,0.980
0.164,0.979
0.171,0.979
0.178,0.979
0.184,0.977
0.190,0.976
0.196,0.975
0.203,0.975
0.209,0.974
0.215,0.974
0.220,0.974
0.225,0.974
0.232,0.974
0.238,0.972
0.244,0.971
0.249,0.971
0.253,0.971
0.258,0.971
0.262,0.971
0.267,0.970
0.270,0.969
0.275,0.969
0.279,0.969
0.284,0.969
0.289,0.969
0.293,0.968
0.298,0.968
0.302,0.968
0.306,0.968
0.311,0.968
0.314,0.967
0.318,0.967
0.322,0.967
0.325,0.964
0.329,0.964
0.333,0.963
0.338,0.962
0.343,0.962
0.346,0.962
0.348,0.962
0.350,0.962
0.353,0.962
0.356,0.962
0.360,0.962
0.362,0.962
0.364,0.962
0.367,0.962
0.369,0.961
0.372,0.961
0.376,0.960
0.377,0.960
0.380,0.960
0.382,0.960
0.384,0.959
0.387,0.958
0.390,0.956
0.392,0.956
0.394,0.956
0.395,0.954
0.399,0.954
0.400,0.954
0.402,0.954
0.405,0.954
0.408,0.954
0.410,0.954
0.412,0.954
0.416,0.954
0.418,0.953
0.422,0.953
0.424,0.953
0.427,0.953
0.429,0.951
0.431,0.948
0.433,0.947
0.435,0.947
0.436,0.945
0.438,0.944
0.440,0.944
0.443,0.944
0.445,0.944
0.448,0.943
0.451,0.941
0.453,0.941
0.454,0.941
0.456,0.941
0.458,0.941
0.460,0.941
0.462,0.940
0.463,0.940
0.465,0.940
0.468,0.940
0.468,0.939
0.470,0.939
0.471,0.937
0.472,0.936
0.475,0.936
0.478,0.936
0.479,0.936
0.482,0.935
0.485,0.935
0.486,0.935
0.487,0.935
0.488,0.935
0.490,0.933
0.491,0.933
0.493,0.933
0.495,0.933
0.496,0.933
0.498,0.933
0.500,0.933
0.503,0.932
0.506,0.932
0.507,0.932
0.509,0.932
0.511,0.931
0.513,0.931
0.514,0.931
0.516,0.930
0.517,0.929
0.520,0.929
0.520,0.928
0.521,0.928
0.523,0.928
0.524,0.928
0.525,0.928
0.527,0.928
0.531,0.928
0.532,0.927
0.533,0.927
0.536,0.927
0.537,0.927
0.538,0.927
0.540,0.927
0.541,0.927
0.543,0.927
0.544,0.925
0.545,0.925
0.547,0.925
0.549,0.925
0.552,0.925
0.553,0.924
0.553,0.924
0.554,0.924
0.556,0.923
0.558,0.923
0.559,0.923
0.559,0.922
0.560,0.922
0.561,0.922
0.563,0.922
0.565,0.922
0.565,0.920
0.567,0.920
0.569,0.920
0.570,0.920
0.571,0.920
0.572,0.920
0.573,0.920
0.574,0.920
