threshold,true positive rate,false positive rate
0.013,1.000,1.000
0.014,1.000,1.000
0.016,1.000,1.000
0.017,1.000,1.000
0.018,1.000,1.000
0.019,1.000,0.999
0.020,1.000,0.998
0.021,1.000,0.997
0.022,1.000,0.994
0.023,1.000,0.990
0.024,1.000,0.982
0.025,1.000,0.970
0.026,1.000,0.951
0.027,1.000,0.923
0.028,1.000,0.885
0.029,0.999,0.833
0.030,0.999,0.771
0.031,0.999,0.703
0.032,0.998,0.634
0.033,0.997,0.567
0.034,0.995,0.502
0.035,0.994,0.445
0.036,0.994,0.396
0.037,0.992,0.353
0.038,0.992,0.315
0.039,0.991,0.284
0.040,0.991,0.255
0.041,0.989,0.232
0.042,0.989,0.214
0.043,0.989,0.198
0.044,0.987,0.183
0.045,0.986,0.170
0.046,0.986,0.158
0.047,0.984,0.150
0.048,0.983,0.141
0.049,0.980,0.134
0.050,0.979,0.126
0.051,0.979,0.120
0.052,0.979,0.115
0.053,0.977,0.110
0.054,0.976,0.105
0.055,0.975,0.101
0.056,0.975,0.097
0.057,0.974,0.093
0.058,0.974,0.090
0.059,0.974,0.088
0.060,0.974,0.085
0.061,0.974,0.082
0.062,0.972,0.079
0.063,0.971,0.077
0.064,0.971,0.074
0.065,0.971,0.073
0.066,0.971,0.071
0.067,0.971,0.069
0.068,0.970,0.068
0.069,0.969,0.066
0.070,0.969,0.065
0.071,0.969,0.064
0.072,0.969,0.062
0.073,0.969,0.061
0.074,0.968,0.059
0.075,0.968,0.058
0.076,0.968,0.057
0.077,0.968,0.056
0.078,0.968,0.054
0.079,0.967,0.054
0.080,0.967,0.053
0.081,0.967,0.052
0.082,0.964,0.051
0.083,0.964,0.050
0.084,0.963,0.049
0.085,0.962,0.048
0.086,0.962,0.047
0.087,0.962,0.046
0.088,0.962,0.046
0.089,0.962,0.045
0.090,0.962,0.045
0.091,0.962,0.044
0.092,0.962,0.044
0.093,0.962,0.043
0.094,0.962,0.043
0.095,0.962,0.042
0.096,0.961,0.042
0.097,0.961,0.041
0.098,0.960,0.041
0.099,0.960,0.040
0.100,0.960,0.040
0.101,0.960,0.039
0.102,0.959,0.039
0.103,0.958,0.038
0.104,0.956,0.038
0.105,0.956,0.038
0.106,0.956,0.037
0.107,0.954,0.037
0.108,0.954,0.037
0.109,0.954,0.036
0.110,0.954,0.036
0.111,0.954,0.036
0.112,0.954,0.035
0.113,0.954,0.035
0.114,0.954,0.034
0.115,0.954,0.034
0.116,0.953,0.034
0.117,0.953,0.033
0.118,0.953,0.033
0.119,0.953,0.032
0.120,0.951,0.032
0.121,0.948,0.032
0.122,0.947,0.031
0.123,0.947,0.031
0.124,0.945,0.031
0.125,0.944,0.031
0.126,0.944,0.031
0.127,0.944,0.030
0.128,0.944,0.030
0.129,0.943,0.029
0.130,0.941,0.029
0.131,0.941,0.029
0.132,0.941,0.029
0.135,0.941,0.028
0.136,0.940,0.028
0.137,0.940,0.028
0.139,0.940,0.027
0.140,0.939,0.027
0.141,0.939,0.027
0.142,0.937,0.027
0.143,0.936,0.027
0.144,0.936,0.026
0.145,0.936,0.026
0.146,0.936,0.026
0.147,0.935,0.025
0.148,0.935,0.025
0.149,0.935,0.025
0.150,0.935,0.025
0.151,0.935,0.025
0.152,0.933,0.025
0.153,0.933,0.025
0.154,0.933,0.024
0.156,0.933,0.024
0.157,0.933,0.024
0.158,0.933,0.024
0.159,0.932,0.023
0.160,0.932,0.023
0.161,0.932,0.023
0.162,0.932,0.023
0.163,0.931,0.023
0.164,0.931,0.022
0.165,0.931,0.022
0.166,0.930,0.022
0.167,0.929,0.022
0.168,0.929,0.022
0.169,0.928,0.022
0.170,0.928,0.022
0.172,0.928,0.021
0.173,0.928,0.021
0.174,0.928,0.021
0.175,0.928,0.021
0.176,0.927,0.021
0.177,0.927,0.021
0.178,0.927,0.020
0.179,0.927,0.020
0.180,0.927,0.020
0.182,0.927,0.020
0.183,0.927,0.020
0.184,0.925,0.020
0.185,0.925,0.020
0.186,0.925,0.019
0.187,0.925,0.019
0.188,0.925,0.019
0.189,0.924,0.019
0.191,0.924,0.019
0.192,0.923,0.019
0.193,0.923,0.019
0.194,0.923,0.019
0.195,0.922,0.018
0.196,0.922,0.018
0.197,0.922,0.018
0.198,0.922,0.018
0.199,0.922,0.018
0.200,0.920,0.018
0.201,0.920,0.018
0.202,0.920,0.018
0.203,0.920,0.018
0.205,0.920,0.017
0.206,0.920,0.017
0.207,0.920,0.017
0.208,0.920,0.017
0.209,0.920,0.017
0.210,0.920,0.017
0.211,0.920,0.017
0.212,0.920,0.017
0.213,0.920,0.017
0.214,0.920,0.017
0.215,0.920,0.017
0.216,0.920,0.016
0.218,0.920,0.016
0.220,0.920,0.016
0.221,0.920,0.016
0.222,0.920,0.016
0.223,0.920,0.016
0.224,0.918,0.016
0.225,0.918,0.016
0.226,0.918,0.016
0.227,0.918,0.015
0.228,0.918,0.015
0.229,0.918,0.015
0.230,0.918,0.015
0.231,0.918,0.015
0.232,0.918,0.015
0.233,0.917,0.015
0.234,0.917,0.015
0.235,0.916,0.015
0.237,0.916,0.015
0.240,0.916,0.015
0.241,0.916,0.015
0.242,0.915,0.015
0.243,0.914,0.014
0.245,0.914,0.014
0.247,0.912,0.014
0.248,0.912,0.014
0.251,0.912,0.014
0.252,0.912,0.014
0.253,0.912,0.014
0.254,0.912,0.014
0.256,0.909,0.014
0.259,0.909,0.014
0.262,0.909,0.013
0.263,0.909,0.013
0.264,0.909,0.013
0.265,0.909,0.013
0.266,0.909,0.013
0.267,0.908,0.013
0.268,0.908,0.013
0.270,0.908,0.013
0.274,0.908,0.013
0.276,0.908,0.013
0.277,0.908,0.013
0.278,0.908,0.013
0.279,0.907,0.013
0.280,0.907,0.013
0.281,0.906,0.013
0.283,0.906,0.013
0.284,0.906,0.012
0.285,0.906,0.012
0.286,0.904,0.012
0.287,0.904,0.012
0.289,0.902,0.012
0.291,0.902,0.012
0.294,0.902,0.012
0.295,0.901,0.012
0.296,0.900,0.012
0.299,0.900,0.012
0.300,0.900,0.012
0.302,0.900,0.012
0.303,0.900,0.012
0.304,0.900,0.012
0.305,0.900,0.011
0.306,0.900,0.011
0.307,0.900,0.011
0.308,0.900,0.011
0.310,0.900,0.011
0.311,0.900,0.011
0.312,0.900,0.011
0.314,0.900,0.011
0.315,0.898,0.011
0.322,0.898,0.011
0.325,0.897,0.011
0.326,0.897,0.010
0.327,0.894,0.010
0.329,0.894,0.010
0.330,0.894,0.010
0.331,0.893,0.010
0.332,0.893,0.010
0.333,0.892,0.010
0.334,0.892,0.010
0.335,0.892,0.010
0.336,0.892,0.010
0.337,0.892,0.010
0.340,0.892,0.010
0.342,0.892,0.010
0.343,0.892,0.010
0.346,0.891,0.010
0.348,0.891,0.010
0.349,0.891,0.009
0.351,0.890,0.009
0.352,0.890,0.009
0.355,0.889,0.009
0.357,0.887,0.009
0.360,0.886,0.009
0.364,0.886,0.009
0.365,0.885,0.009
0.366,0.885,0.009
0.368,0.885,0.009
0.369,0.885,0.009
0.371,0.885,0.009
0.373,0.885,0.009
0.374,0.885,0.008
0.375,0.884,0.008
0.377,0.884,0.008
0.378,0.883,0.008
0.379,0.883,0.008
0.384,0.883,0.008
0.386,0.883,0.008
0.387,0.882,0.008
0.388,0.881,0.008
0.389,0.881,0.008
0.390,0.881,0.008
0.394,0.881,0.008
0.395,0.881,0.008
0.396,0.881,0.008
0.397,0.879,0.008
0.398,0.879,0.008
0.401,0.879,0.007
0.402,0.879,0.007
0.403,0.878,0.007
0.404,0.877,0.007
0.405,0.876,0.007
0.407,0.876,0.007
0.408,0.875,0.007
0.410,0.875,0.007
0.411,0.874,0.007
0.412,0.874,0.007
0.413,0.871,0.007
0.418,0.871,0.007
0.420,0.870,0.007
0.421,0.869,0.007
0.422,0.869,0.007
0.424,0.868,0.007
0.426,0.867,0.007
0.432,0.867,0.007
0.439,0.863,0.007
0.440,0.863,0.006
0.442,0.863,0.006
0.443,0.863,0.006
0.444,0.862,0.006
0.446,0.861,0.006
0.452,0.861,0.006
0.453,0.861,0.006
0.454,0.860,0.006
0.464,0.860,0.006
0.468,0.860,0.006
0.469,0.859,0.006
0.471,0.859,0.006
0.475,0.856,0.006
0.476,0.856,0.006
0.477,0.854,0.006
