threshold,true positive rate,false positive rate
0.018,1.000,1.000
0.019,1.000,1.000
0.020,1.000,0.994
0.021,1.000,0.942
0.022,0.999,0.871
0.023,0.992,0.799
0.024,0.990,0.725
0.025,0.989,0.657
0.026,0.986,0.599
0.027,0.985,0.548
0.028,0.984,0.505
0.029,0.984,0.466
0.030,0.982,0.433
0.031,0.982,0.404
0.032,0.982,0.378
0.033,0.979,0.354
0.034,0.977,0.331
0.035,0.975,0.309
0.036,0.970,0.288
0.037,0.968,0.268
0.038,0.967,0.251
0.039,0.967,0.235
0.040,0.964,0.221
0.041,0.963,0.208
0.042,0.959,0.195
0.043,0.958,0.184
0.044,0.958,0.173
0.045,0.956,0.164
0.046,0.955,0.154
0.047,0.954,0.145
0.048,0.954,0.137
0.049,0.953,0.130
0.050,0.953,0.123
0.051,0.952,0.117
0.052,0.949,0.111
0.053,0.948,0.106
0.054,0.947,0.101
0.055,0.947,0.098
0.056,0.945,0.094
0.057,0.945,0.090
0.058,0.944,0.086
0.059,0.943,0.083
0.060,0.941,0.081
0.061,0.940,0.078
0.062,0.938,0.076
0.063,0.938,0.074
0.064,0.937,0.072
0.065,0.936,0.069
0.066,0.933,0.068
0.067,0.933,0.066
0.068,0.932,0.065
0.069,0.932,0.063
0.070,0.932,0.062
0.071,0.932,0.061
0.072,0.932,0.060
0.073,0.932,0.059
0.074,0.931,0.058
0.075,0.930,0.057
0.076,0.930,0.056
0.077,0.930,0.055
0.078,0.929,0.054
0.079,0.925,0.053
0.080,0.925,0.052
0.081,0.924,0.052
0.082,0.924,0.051
0.083,0.924,0.050
0.084,0.922,0.049
0.085,0.921,0.048
0.086,0.921,0.048
0.087,0.921,0.047
0.088,0.921,0.047
0.089,0.921,0.046
0.090,0.921,0.046
0.091,0.917,0.045
0.092,0.917,0.044
0.093,0.916,0.044
0.094,0.916,0.043
0.095,0.915,0.043
0.096,0.915,0.042
0.097,0.915,0.042
0.098,0.915,0.041
0.099,0.915,0.041
0.100,0.915,0.040
0.101,0.914,0.039
