threshold,precision,recall
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.028,0.994
0.022,0.034,0.989
0.023,0.040,0.984
0.024,0.046,0.982
0.025,0.053,0.977
0.026,0.060,0.974
0.027,0.067,0.971
0.028,0.075,0.971
0.029,0.083,0.969
0.030,0.089,0.966
0.031,0.097,0.966
0.032,0.104,0.964
0.033,0.111,0.963
0.034,0.118,0.963
0.035,0.125,0.960
0.036,0.132,0.956
0.037,0.138,0.953
0.038,0.144,0.949
0.039,0.150,0.949
0.040,0.156,0.948
0.041,0.161,0.948
0.042,0.168,0.948
0.043,0.173,0.948
0.044,0.178,0.948
0.045,0.184,0.948
0.046,0.188,0.947
0.047,0.193,0.947
0.048,0.197,0.944
0.049,0.201,0.944
0.050,0.206,0.944
0.051,0.210,0.944
0.052,0.215,0.944
0.053,0.218,0.944
0.054,0.222,0.940
0.055,0.226,0.939
0.056,0.229,0.939
0.057,0.233,0.939
0.058,0.237,0.938
0.059,0.240,0.938
0.060,0.244,0.938
0.061,0.247,0.938
0.062,0.250,0.938
0.063,0.254,0.937
0.064,0.257,0.937
0.065,0.261,0.937
0.066,0.265,0.937
0.067,0.268,0.937
0.068,0.271,0.937
0.069,0.274,0.937
0.070,0.277,0.933
0.071,0.280,0.933
0.072,0.283,0.933
0.073,0.287,0.933
0.074,0.289,0.931
0.075,0.291,0.931
0.076,0.294,0.930
0.077,0.296,0.930
0.078,0.300,0.930
0.079,0.304,0.930
0.080,0.307,0.929
0.081,0.308,0.927
0.082,0.310,0.925
0.083,0.314,0.924
0.084,0.317,0.924
0.085,0.320,0.924
0.086,0.323,0.924
0.087,0.326,0.924
0.088,0.330,0.924
0.089,0.332,0.924
0.090,0.335,0.923
0.091,0.338,0.923
0.092,0.340,0.922
0.093,0.342,0.922
0.094,0.344,0.922
0.095,0.347,0.922
0.096,0.349,0.921
0.097,0.351,0.921
0.098,0.355,0.920
0.099,0.357,0.918
0.100,0.360,0.918
0.101,0.363,0.918
0.102,0.366,0.918
0.103,0.367,0.918
0.104,0.370,0.918
0.105,0.371,0.918
0.106,0.375,0.918
0.107,0.378,0.918
0.108,0.379,0.918
0.109,0.382,0.917
0.110,0.384,0.917
0.111,0.387,0.916
0.112,0.389,0.916
0.113,0.392,0.916
0.114,0.394,0.916
0.115,0.395,0.916
0.116,0.398,0.916
0.117,0.401,0.916
0.118,0.404,0.916
0.119,0.405,0.916
0.120,0.407,0.916
0.121,0.410,0.916
0.122,0.413,0.916
0.123,0.414,0.916
0.124,0.416,0.916
0.125,0.418,0.916
0.126,0.420,0.915
0.127,0.421,0.915
0.128,0.423,0.914
0.129,0.424,0.914
0.130,0.425,0.914
0.131,0.427,0.914
0.132,0.430,0.914
0.133,0.432,0.914
0.134,0.435,0.914
0.135,0.436,0.913
0.136,0.437,0.913
0.137,0.440,0.913
0.138,0.442,0.913
0.139,0.443,0.912
0.140,0.445,0.909
0.141,0.446,0.909
0.142,0.449,0.909
0.143,0.450,0.908
0.144,0.453,0.907
0.145,0.455,0.907
0.146,0.457,0.907
0.147,0.459,0.907
0.148,0.461,0.907
0.149,0.464,0.906
0.150,0.466,0.906
0.151,0.469,0.906
0.152,0.471,0.906
0.153,0.473,0.905
0.154,0.475,0.904
0.155,0.476,0.904
0.156,0.478,0.904
0.157,0.480,0.902
0.158,0.482,0.902
0.159,0.483,0.901
0.160,0.485,0.901
0.161,0.486,0.901
0.162,0.488,0.901
0.163,0.490,0.901
0.164,0.494,0.901
0.165,0.495,0.901
0.166,0.497,0.900
0.167,0.498,0.900
0.168,0.500,0.900
0.169,0.501,0.899
0.170,0.504,0.898
0.171,0.505,0.898
0.172,0.507,0.898
0.173,0.510,0.898
0.174,0.513,0.898
0.175,0.514,0.898
0.176,0.517,0.898
0.177,0.519,0.897
0.178,0.520,0.897
0.179,0.521,0.897
0.180,0.523,0.897
0.181,0.526,0.897
0.182,0.529,0.897
0.183,0.532,0.896
0.184,0.532,0.896
0.185,0.534,0.896
0.186,0.535,0.894
0.187,0.537,0.894
0.188,0.540,0.894
0.189,0.541,0.892
0.190,0.543,0.891
0.191,0.545,0.891
0.192,0.546,0.891
0.193,0.547,0.891
0.194,0.550,0.891
0.195,0.551,0.891
0.196,0.552,0.891
0.197,0.553,0.891
0.198,0.555,0.890
0.199,0.557,0.890
0.200,0.558,0.890
0.201,0.560,0.889
0.202,0.565,0.889
0.203,0.567,0.889
0.204,0.570,0.889
0.205,0.571,0.886
0.206,0.573,0.886
0.207,0.574,0.886
0.208,0.576,0.886
0.209,0.577,0.886
0.210,0.578,0.886
0.211,0.578,0.886
0.212,0.579,0.886
0.213,0.580,0.885
0.214,0.581,0.885
0.215,0.582,0.885
0.216,0.584,0.885
0.217,0.584,0.885
0.218,0.587,0.885
0.219,0.589,0.885
0.220,0.590,0.885
0.221,0.590,0.885
0.222,0.592,0.885
0.223,0.592,0.885
0.224,0.593,0.885
0.225,0.595,0.885
0.226,0.598,0.885
0.227,0.601,0.885
0.228,0.602,0.884
0.229,0.604,0.884
0.230,0.605,0.884
0.231,0.606,0.884
0.232,0.607,0.883
0.233,0.608,0.883
0.234,0.609,0.882
0.235,0.611,0.882
0.236,0.613,0.882
0.237,0.615,0.882
0.238,0.615,0.882
0.239,0.618,0.882
0.240,0.621,0.882
0.241,0.622,0.881
0.242,0.623,0.881
0.243,0.625,0.881
0.244,0.626,0.879
0.245,0.626,0.878
0.246,0.626,0.877
0.248,0.626,0.876
0.249,0.626,0.876
0.250,0.628,0.875
0.251,0.628,0.874
0.252,0.632,0.874
0.253,0.633,0.874
0.254,0.633,0.873
0.255,0.634,0.873
0.256,0.634,0.870
0.257,0.635,0.870
0.258,0.637,0.870
0.259,0.638,0.870
0.260,0.640,0.870
0.262,0.642,0.870
0.263,0.645,0.870
0.264,0.647,0.870
0.265,0.647,0.870
0.266,0.648,0.870
0.267,0.650,0.869
0.269,0.651,0.868
0.270,0.652,0.868
0.271,0.654,0.868
