precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.028,0.994
0.034,0.989
0.040,0.984
0.046,0.982
0.053,0.977
0.060,0.974
0.067,0.971
0.075,0.971
0.083,0.969
0.089,0.966
0.097,0.966
0.104,0.964
0.111,0.963
0.118,0.963
0.125,0.960
0.132,0.956
0.138,0.953
0.144,0.949
0.150,0.949
0.156,0.948
0.161,0.948
0.168,0.948
0.173,0.948
0.178,0.948
0.184,0.948
0.188,0.947
0.193,0.947
0.197,0.944
0.201,0.944
0.206,0.944
0.210,0.944
0.215,0.944
0.218,0.944
0.222,0.940
0.226,0.939
0.229,0.939
0.233,0.939
0.237,0.938
0.240,0.938
0.244,0.938
0.247,0.938
0.250,0.938
0.254,0.937
0.257,0.937
0.261,0.937
0.265,0.937
0.268,0.937
0.271,0.937
0.274,0.937
0.277,0.933
0.280,0.933
0.283,0.933
0.287,0.933
0.289,0.931
0.291,0.931
0.294,0.930
0.296,0.930
0.300,0.930
0.304,0.930
0.307,0.929
0.308,0.927
0.310,0.925
0.314,0.924
0.317,0.924
0.320,0.924
0.323,0.924
0.326,0.924
0.330,0.924
0.332,0.924
0.335,0.923
0.338,0.923
0.340,0.922
0.342,0.922
0.344,0.922
0.347,0.922
0.349,0.921
0.351,0.921
0.355,0.920
0.357,0.918
0.360,0.918
0.363,0.918
0.366,0.918
0.367,0.918
0.370,0.918
0.371,0.918
0.375,0.918
0.378,0.918
0.379,0.918
0.382,0.917
0.384,0.917
0.387,0.916
0.389,0.916
0.392,0.916
0.394,0.916
0.395,0.916
0.398,0.916
0.401,0.916
0.404,0.916
0.405,0.916
0.407,0.916
0.410,0.916
0.413,0.916
0.414,0.916
0.416,0.916
0.418,0.916
0.420,0.915
0.421,0.915
0.423,0.914
0.424,0.914
0.425,0.914
0.427,0.914
0.430,0.914
0.432,0.914
0.435,0.914
0.436,0.913
0.437,0.913
0.440,0.913
0.442,0.913
0.443,0.912
0.445,0.909
0.446,0.909
0.449,0.909
0.450,0.908
0.453,0.907
0.455,0.907
0.457,0.907
0.459,0.907
0.461,0.907
0.464,0.906
0.466,0.906
0.469,0.906
0.471,0.906
0.473,0.905
0.475,0.904
0.476,0.904
0.478,0.904
0.480,0.902
0.482,0.902
0.483,0.901
0.485,0.901
0.486,0.901
0.488,0.901
0.490,0.901
0.494,0.901
0.495,0.901
0.497,0.900
0.498,0.900
0.500,0.900
0.501,0.899
0.504,0.898
0.505,0.898
0.507,0.898
0.510,0.898
0.513,0.898
0.514,0.898
0.517,0.898
0.519,0.897
0.520,0.897
0.521,0.897
0.523,0.897
0.526,0.897
0.529,0.897
0.532,0.896
0.532,0.896
0.534,0.896
0.535,0.894
0.537,0.894
0.540,0.894
0.541,0.892
0.543,0.891
0.545,0.891
0.546,0.891
0.547,0.891
0.550,0.891
0.551,0.891
0.552,0.891
0.553,0.891
0.555,0.890
0.557,0.890
0.558,0.890
0.560,0.889
0.565,0.889
0.567,0.889
0.570,0.889
0.571,0.886
0.573,0.886
0.574,0.886
0.576,0.886
0.577,0.886
0.578,0.886
0.578,0.886
0.579,0.886
