threshold,true positive rate,false positive rate
0.018,1.000,1.000
0.019,1.000,1.000
0.020,1.000,0.990
0.021,0.994,0.868
0.022,0.989,0.717
0.023,0.984,0.601
0.024,0.982,0.511
0.025,0.977,0.441
0.026,0.974,0.387
0.027,0.971,0.342
0.028,0.971,0.303
0.029,0.969,0.273
0.030,0.966,0.249
0.031,0.966,0.228
0.032,0.964,0.211
0.033,0.963,0.195
0.034,0.963,0.182
0.035,0.960,0.171
0.036,0.956,0.160
0.037,0.953,0.151
0.038,0.949,0.144
0.039,0.949,0.136
0.040,0.948,0.131
0.041,0.948,0.125
0.042,0.948,0.120
0.043,0.948,0.115
0.044,0.948,0.111
0.045,0.948,0.107
0.046,0.947,0.104
0.047,0.947,0.100
0.048,0.944,0.098
0.049,0.944,0.095
0.050,0.944,0.092
0.052,0.944,0.088
0.053,0.944,0.086
0.054,0.940,0.084
0.055,0.939,0.082
0.056,0.939,0.080
0.057,0.939,0.078
0.058,0.938,0.077
0.059,0.938,0.075
0.060,0.938,0.074
0.061,0.938,0.072
0.062,0.938,0.071
0.063,0.937,0.070
0.064,0.937,0.069
0.065,0.937,0.067
0.066,0.937,0.066
0.067,0.937,0.065
0.068,0.937,0.064
0.069,0.937,0.063
0.070,0.933,0.062
0.071,0.933,0.061
0.072,0.933,0.060
0.073,0.933,0.059
0.074,0.931,0.058
0.075,0.931,0.057
0.076,0.930,0.057
0.077,0.930,0.056
0.078,0.930,0.055
0.079,0.930,0.054
0.080,0.929,0.053
0.081,0.927,0.053
0.082,0.925,0.052
0.083,0.924,0.051
0.084,0.924,0.051
0.085,0.924,0.050
0.086,0.924,0.049
0.087,0.924,0.048
0.088,0.924,0.048
0.089,0.924,0.047
0.090,0.923,0.046
0.091,0.923,0.046
0.092,0.922,0.045
0.093,0.922,0.045
0.094,0.922,0.045
0.095,0.922,0.044
0.096,0.921,0.044
0.097,0.921,0.043
0.098,0.920,0.042
0.099,0.918,0.042
0.101,0.918,0.041
0.102,0.918,0.040
0.103,0.918,0.040
