precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,1.000
0.026,1.000
0.027,1.000
0.028,1.000
0.030,1.000
0.032,1.000
0.034,1.000
0.037,1.000
0.041,1.000
0.045,1.000
0.049,1.000
0.054,1.000
0.059,1.000
0.064,0.999
0.070,0.998
0.076,0.997
0.081,0.997
0.087,0.993
0.093,0.991
0.099,0.991
0.104,0.991
0.110,0.991
0.116,0.991
0.121,0.991
0.128,0.990
0.133,0.987
0.138,0.986
0.143,0.984
0.147,0.983
0.153,0.983
0.158,0.982
0.163,0.980
0.168,0.978
0.173,0.978
0.178,0.977
0.183,0.976
0.188,0.976
0.193,0.976
0.198,0.976
0.203,0.972
0.207,0.972
0.212,0.972
0.216,0.972
0.222,0.972
0.227,0.972
0.231,0.971
0.236,0.971
0.240,0.970
0.246,0.970
0.249,0.968
0.253,0.968
0.257,0.968
0.261,0.968
0.266,0.967
0.271,0.967
0.276,0.967
0.279,0.967
0.283,0.966
0.286,0.964
0.290,0.962
0.294,0.961
0.298,0.961
0.300,0.959
0.304,0.959
0.308,0.959
0.311,0.959
0.314,0.958
0.318,0.958
0.322,0.956
0.324,0.955
0.327,0.955
0.331,0.955
0.335,0.955
0.339,0.955
0.343,0.955
0.347,0.955
0.349,0.953
0.352,0.953
0.355,0.952
0.358,0.951
0.359,0.951
0.364,0.949
0.366,0.949
0.368,0.949
0.371,0.949
0.374,0.949
0.376,0.948
0.380,0.948
0.383,0.948
0.385,0.948
0.387,0.948
0.389,0.948
0.392,0.947
0.394,0.946
0.396,0.945
0.399,0.945
0.400,0.943
0.402,0.943
0.405,0.941
0.408,0.941
0.411,0.940
0.414,0.940
0.417,0.940
0.419,0.939
0.423,0.939
0.425,0.939
0.427,0.938
0.430,0.938
0.433,0.938
0.436,0.938
0.439,0.938
0.440,0.938
0.444,0.938
0.447,0.938
0.452,0.936
0.454,0.936
0.457,0.936
0.459,0.936
0.462,0.936
0.464,0.936
0.464,0.935
0.466,0.933
0.468,0.933
0.471,0.933
0.474,0.933
0.475,0.933
0.478,0.933
0.479,0.933
0.481,0.933
0.482,0.932
0.483,0.931
0.487,0.931
0.488,0.931
0.489,0.930
0.491,0.930
0.494,0.929
0.496,0.929
0.497,0.927
0.499,0.927
0.501,0.927
0.503,0.927
0.508,0.927
0.510,0.927
0.511,0.924
0.513,0.924
0.515,0.923
0.516,0.923
0.518,0.923
0.520,0.923
0.522,0.923
0.524,0.922
0.528,0.922
0.529,0.922
0.533,0.922
0.534,0.922
0.534,0.921
0.535,0.920
0.537,0.920
0.539,0.918
0.540,0.917
0.544,0.917
0.545,0.916
0.547,0.916
0.550,0.915
0.551,0.915
0.550,0.913
0.551,0.913
0.554,0.913
0.556,0.913
0.556,0.913
0.558,0.913
0.560,0.913
0.561,0.913
0.563,0.913
0.564,0.912
0.566,0.912
0.568,0.910
0.569,0.909
0.570,0.908
0.571,0.908
0.572,0.907
0.574,0.907
0.574,0.907
