threshold,precision,recall
0.015,0.025,1.000
0.016,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.025,1.000
0.026,0.025,1.000
0.027,0.026,1.000
0.028,0.026,1.000
0.029,0.027,1.000
0.030,0.028,1.000
0.031,0.030,1.000
0.032,0.032,1.000
0.033,0.034,1.000
0.034,0.037,1.000
0.035,0.041,1.000
0.036,0.045,1.000
0.037,0.049,1.000
0.038,0.054,1.000
0.039,0.059,1.000
0.040,0.064,0.999
0.041,0.070,0.998
0.042,0.076,0.997
0.043,0.081,0.997
0.044,0.087,0.993
0.045,0.093,0.991
0.046,0.099,0.991
0.047,0.104,0.991
0.048,0.110,0.991
0.049,0.116,0.991
0.050,0.121,0.991
0.051,0.128,0.990
0.052,0.133,0.987
0.053,0.138,0.986
0.054,0.143,0.984
0.055,0.147,0.983
0.056,0.153,0.983
0.057,0.158,0.982
0.058,0.163,0.980
0.059,0.168,0.978
0.060,0.173,0.978
0.061,0.178,0.977
0.062,0.183,0.976
0.063,0.188,0.976
0.064,0.193,0.976
0.065,0.198,0.976
0.066,0.203,0.972
0.067,0.207,0.972
0.068,0.212,0.972
0.069,0.216,0.972
0.070,0.222,0.972
0.071,0.227,0.972
0.072,0.231,0.971
0.073,0.236,0.971
0.074,0.240,0.970
0.075,0.246,0.970
0.076,0.249,0.968
0.077,0.253,0.968
0.078,0.257,0.968
0.079,0.261,0.968
0.080,0.266,0.967
0.081,0.271,0.967
0.082,0.276,0.967
0.083,0.279,0.967
0.084,0.283,0.966
0.085,0.286,0.964
0.086,0.290,0.962
0.087,0.294,0.961
0.088,0.298,0.961
0.089,0.300,0.959
0.090,0.304,0.959
0.091,0.308,0.959
0.092,0.311,0.959
0.093,0.314,0.958
0.094,0.318,0.958
0.095,0.322,0.956
0.096,0.324,0.955
0.097,0.327,0.955
0.098,0.331,0.955
0.099,0.335,0.955
0.100,0.339,0.955
0.101,0.343,0.955
0.102,0.347,0.955
0.103,0.349,0.953
0.104,0.352,0.953
0.105,0.355,0.952
0.106,0.358,0.951
0.107,0.359,0.951
0.108,0.364,0.949
0.109,0.366,0.949
0.110,0.368,0.949
0.111,0.371,0.949
0.112,0.374,0.949
0.113,0.376,0.948
0.114,0.380,0.948
0.115,0.383,0.948
0.116,0.385,0.948
0.117,0.387,0.948
0.118,0.389,0.948
0.119,0.392,0.947
0.120,0.394,0.946
0.121,0.396,0.945
0.122,0.399,0.945
0.123,0.400,0.943
0.124,0.402,0.943
0.125,0.405,0.941
0.126,0.408,0.941
0.127,0.411,0.940
0.128,0.414,0.940
0.129,0.417,0.940
0.130,0.419,0.939
0.131,0.423,0.939
0.132,0.425,0.939
0.133,0.427,0.938
0.134,0.430,0.938
0.135,0.433,0.938
0.136,0.436,0.938
0.137,0.439,0.938
0.138,0.440,0.938
0.139,0.444,0.938
0.140,0.447,0.938
0.141,0.452,0.936
0.142,0.454,0.936
0.143,0.457,0.936
0.144,0.459,0.936
0.145,0.462,0.936
0.146,0.464,0.936
0.147,0.464,0.935
0.148,0.466,0.933
0.149,0.468,0.933
0.150,0.471,0.933
0.151,0.474,0.933
0.152,0.475,0.933
0.153,0.478,0.933
0.154,0.479,0.933
0.155,0.481,0.933
0.156,0.482,0.932
0.157,0.483,0.931
