threshold,precision,recall
0.860,0.960,0.581
0.861,0.962,0.579
0.862,0.962,0.577
0.863,0.962,0.575
0.866,0.962,0.574
0.867,0.961,0.572
0.868,0.961,0.569
0.870,0.961,0.568
0.871,0.963,0.568
0.872,0.965,0.567
0.873,0.965,0.566
0.874,0.965,0.565
0.877,0.965,0.563
0.879,0.964,0.561
0.881,0.964,0.559
0.882,0.964,0.557
0.883,0.964,0.553
0.884,0.964,0.552
0.885,0.968,0.551
0.886,0.970,0.551
0.887,0.970,0.549
0.889,0.970,0.548
0.891,0.969,0.546
0.892,0.969,0.545
0.893,0.971,0.541
0.894,0.971,0.535
0.895,0.971,0.533
0.896,0.973,0.532
0.897,0.973,0.528
0.898,0.972,0.524
0.899,0.972,0.522
0.900,0.976,0.518
0.901,0.976,0.515
0.902,0.976,0.513
0.903,0.976,0.511
0.904,0.976,0.509
0.905,0.976,0.505
0.906,0.975,0.499
0.907,0.980,0.496
0.909,0.979,0.494
0.910,0.979,0.491
0.911,0.979,0.490
0.912,0.979,0.488
0.913,0.981,0.482
0.914,0.981,0.480
0.915,0.981,0.474
0.916,0.981,0.471
0.917,0.981,0.466
0.918,0.980,0.460
0.919,0.983,0.459
0.920,0.983,0.454
0.921,0.982,0.449
0.922,0.982,0.444
0.923,0.982,0.441
0.924,0.985,0.439
0.925,0.984,0.437
0.926,0.984,0.435
0.927,0.984,0.432
0.928,0.984,0.429
0.929,0.984,0.424
0.930,0.984,0.420
0.931,0.984,0.418
0.932,0.984,0.414
0.933,0.983,0.404
0.934,0.983,0.401
0.935,0.986,0.396
0.936,0.986,0.392
0.937,0.985,0.380
0.938,0.985,0.379
0.939,0.985,0.373
0.940,0.985,0.370
0.941,0.988,0.367
0.942,0.988,0.364
0.943,0.987,0.361
0.944,0.987,0.351
0.945,0.987,0.344
0.946,0.987,0.340
0.947,0.986,0.334
0.948,0.986,0.327
0.949,0.989,0.319
0.950,0.989,0.315
0.951,0.993,0.309
0.952,0.992,0.300
0.953,0.992,0.296
0.954,0.992,0.286
0.955,0.992,0.281
0.956,0.992,0.278
0.957,0.992,0.272
0.958,0.991,0.257
0.959,0.991,0.248
0.960,0.990,0.235
0.961,0.990,0.224
0.962,0.989,0.214
0.963,0.989,0.208
0.964,0.989,0.202
0.965,0.989,0.197
0.966,0.988,0.185
0.967,0.987,0.172
0.968,0.986,0.165
0.969,0.986,0.157
0.970,0.985,0.148
0.971,0.992,0.139
0.972,0.991,0.124
0.973,0.990,0.114
0.974,0.989,0.108
0.975,0.989,0.099
0.976,0.988,0.091
0.977,0.987,0.086
0.978,0.986,0.078
0.979,0.984,0.071
0.980,0.982,0.063
0.981,0.980,0.056
0.982,0.979,0.053
0.983,0.974,0.044
0.984,1.000,0.038
0.985,1.000,0.037
0.986,1.000,0.030
0.987,1.000,0.028
0.988,1.000,0.022
0.989,1.000,0.016
0.990,1.000,0.013
0.991,1.000,0.010
0.992,1.000,0.009
0.993,1.000,0.007
0.994,1.000,0.006
0.997,1.000,0.002
0.998,1.000,0.001
