threshold,true positive rate,false positive rate
0.010,1.000,1.000
0.012,1.000,1.000
0.014,1.000,1.000
0.015,1.000,1.000
0.016,1.000,1.000
0.017,1.000,0.999
0.018,1.000,0.999
0.019,1.000,0.998
0.020,1.000,0.998
0.021,1.000,0.997
0.022,1.000,0.995
0.023,1.000,0.992
0.024,1.000,0.987
0.025,1.000,0.980
0.026,1.000,0.967
0.027,1.000,0.948
0.028,1.000,0.922
0.029,1.000,0.887
0.030,1.000,0.841
0.031,1.000,0.788
0.032,1.000,0.731
0.033,1.000,0.671
0.034,1.000,0.608
0.035,1.000,0.552
0.036,0.999,0.499
0.037,0.998,0.451
0.038,0.997,0.408
0.039,0.995,0.371
0.040,0.995,0.339
0.041,0.994,0.310
0.042,0.992,0.286
0.043,0.992,0.264
0.044,0.991,0.246
0.045,0.989,0.230
0.046,0.987,0.215
0.047,0.987,0.202
0.048,0.987,0.192
0.049,0.983,0.182
0.050,0.982,0.173
0.051,0.982,0.164
0.052,0.982,0.157
0.053,0.982,0.149
0.054,0.982,0.143
0.055,0.982,0.138
0.056,0.979,0.132
0.057,0.978,0.128
0.058,0.978,0.123
0.059,0.977,0.119
0.060,0.977,0.114
0.061,0.977,0.110
0.062,0.977,0.107
0.063,0.977,0.103
0.064,0.977,0.100
0.065,0.977,0.098
0.066,0.977,0.095
0.067,0.976,0.092
0.068,0.976,0.090
0.069,0.976,0.088
0.070,0.975,0.086
0.071,0.975,0.083
0.072,0.975,0.081
0.073,0.974,0.079
0.074,0.972,0.077
0.075,0.972,0.076
0.076,0.972,0.074
0.078,0.972,0.071
0.079,0.972,0.070
0.080,0.971,0.069
0.081,0.970,0.067
0.082,0.969,0.066
0.083,0.969,0.064
0.084,0.969,0.063
0.085,0.969,0.062
0.086,0.968,0.061
0.087,0.967,0.060
0.088,0.967,0.058
0.089,0.967,0.057
0.090,0.966,0.056
0.091,0.966,0.055
0.092,0.964,0.054
0.093,0.964,0.053
0.094,0.963,0.053
0.095,0.963,0.052
0.096,0.963,0.051
0.097,0.962,0.050
0.098,0.961,0.050
0.099,0.961,0.049
0.100,0.960,0.049
0.101,0.958,0.048
0.102,0.956,0.047
0.103,0.956,0.047
0.104,0.956,0.046
0.105,0.956,0.045
0.107,0.956,0.044
0.108,0.956,0.044
0.110,0.956,0.043
0.111,0.956,0.042
0.112,0.956,0.042
0.113,0.955,0.041
0.114,0.955,0.041
0.116,0.955,0.040
0.117,0.955,0.039
0.118,0.954,0.039
0.119,0.954,0.038
0.120,0.953,0.038
0.121,0.953,0.037
0.122,0.953,0.037
0.123,0.953,0.037
0.124,0.953,0.036
0.125,0.953,0.036
0.126,0.952,0.036
0.127,0.952,0.035
0.128,0.952,0.035
0.129,0.952,0.034
0.130,0.952,0.034
0.131,0.951,0.034
0.132,0.949,0.033
0.133,0.948,0.033
0.134,0.947,0.032
0.135,0.947,0.032
0.136,0.946,0.032
0.137,0.945,0.031
0.138,0.945,0.031
0.139,0.945,0.031
0.140,0.945,0.031
0.141,0.945,0.031
0.142,0.945,0.030
0.143,0.945,0.030
0.144,0.943,0.030
0.145,0.943,0.029
0.146,0.943,0.029
0.147,0.943,0.029
0.148,0.941,0.029
0.149,0.941,0.028
0.150,0.941,0.028
0.151,0.941,0.028
0.152,0.941,0.028
0.153,0.941,0.028
0.154,0.941,0.027
0.155,0.941,0.027
0.156,0.941,0.027
0.158,0.941,0.026
0.160,0.941,0.026
0.161,0.940,0.026
0.162,0.939,0.026
0.163,0.939,0.026
0.164,0.939,0.025
0.165,0.939,0.025
0.166,0.939,0.025
0.167,0.938,0.025
0.168,0.936,0.025
0.169,0.936,0.025
0.172,0.936,0.024
0.173,0.936,0.024
0.174,0.936,0.024
0.175,0.936,0.023
0.176,0.936,0.023
0.177,0.935,0.023
0.178,0.935,0.023
0.179,0.933,0.023
0.180,0.933,0.023
0.181,0.933,0.023
0.182,0.933,0.022
0.183,0.933,0.022
0.184,0.931,0.022
0.185,0.930,0.022
0.186,0.930,0.022
0.187,0.930,0.022
0.188,0.930,0.022
0.189,0.930,0.021
0.190,0.930,0.021
0.191,0.930,0.021
0.193,0.930,0.021
0.194,0.930,0.021
0.195,0.930,0.021
0.196,0.929,0.021
0.197,0.929,0.020
0.198,0.929,0.020
0.199,0.929,0.020
0.200,0.929,0.020
0.201,0.929,0.020
0.202,0.928,0.020
0.203,0.928,0.020
0.204,0.928,0.020
0.205,0.928,0.019
0.206,0.928,0.019
0.207,0.927,0.019
0.208,0.927,0.019
0.209,0.927,0.019
0.210,0.927,0.019
0.211,0.927,0.019
0.212,0.925,0.018
0.213,0.925,0.018
0.215,0.925,0.018
0.216,0.925,0.018
0.217,0.925,0.018
0.218,0.925,0.018
0.219,0.925,0.018
0.220,0.925,0.018
0.221,0.925,0.018
0.222,0.924,0.017
0.223,0.922,0.017
0.224,0.922,0.017
0.225,0.922,0.017
0.227,0.922,0.017
0.228,0.922,0.017
0.229,0.922,0.017
0.230,0.920,0.017
0.231,0.920,0.017
0.232,0.918,0.017
0.233,0.918,0.016
0.234,0.918,0.016
0.235,0.917,0.016
0.236,0.917,0.016
0.237,0.917,0.016
0.240,0.917,0.016
0.241,0.917,0.016
0.245,0.917,0.015
0.246,0.917,0.015
0.247,0.917,0.015
0.248,0.917,0.015
0.249,0.917,0.015
0.250,0.917,0.015
0.251,0.917,0.015
0.252,0.917,0.015
0.253,0.917,0.015
0.254,0.915,0.015
0.255,0.914,0.015
0.256,0.914,0.015
0.258,0.914,0.014
0.259,0.914,0.014
0.260,0.913,0.014
0.261,0.913,0.014
0.262,0.913,0.014
0.263,0.913,0.014
0.264,0.913,0.014
0.265,0.913,0.014
0.266,0.913,0.014
0.267,0.913,0.014
0.268,0.913,0.014
0.269,0.913,0.014
0.270,0.913,0.013
0.271,0.913,0.013
0.272,0.913,0.013
0.273,0.913,0.013
0.274,0.912,0.013
0.275,0.912,0.013
0.276,0.912,0.013
0.277,0.912,0.013
0.279,0.912,0.013
0.280,0.910,0.013
0.282,0.910,0.013
0.283,0.910,0.013
0.285,0.910,0.013
0.287,0.910,0.012
0.288,0.910,0.012
0.289,0.910,0.012
0.290,0.908,0.012
0.291,0.908,0.012
0.295,0.908,0.012
0.296,0.907,0.012
0.297,0.907,0.012
0.298,0.907,0.012
0.299,0.904,0.012
0.300,0.904,0.012
0.301,0.904,0.012
0.302,0.904,0.012
0.306,0.904,0.011
0.307,0.902,0.011
0.308,0.901,0.011
0.312,0.901,0.011
0.313,0.900,0.011
0.318,0.900,0.011
0.320,0.898,0.011
0.321,0.898,0.011
0.322,0.897,0.011
0.325,0.897,0.011
0.326,0.896,0.011
0.327,0.896,0.011
0.329,0.896,0.011
0.330,0.894,0.011
0.331,0.894,0.011
0.332,0.893,0.010
0.333,0.893,0.010
0.336,0.893,0.010
0.337,0.892,0.010
0.338,0.892,0.010
0.339,0.891,0.010
0.340,0.891,0.010
0.344,0.891,0.010
0.345,0.891,0.010
0.346,0.890,0.010
0.350,0.890,0.010
0.351,0.887,0.010
