threshold,precision,recall
0.010,0.025,1.000
0.012,0.025,1.000
0.013,0.025,1.000
0.014,0.025,1.000
0.015,0.025,1.000
0.016,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.025,1.000
0.026,0.026,1.000
0.027,0.026,1.000
0.028,0.027,1.000
0.029,0.028,1.000
0.030,0.029,1.000
0.031,0.031,1.000
0.032,0.034,1.000
0.033,0.036,1.000
0.034,0.040,1.000
0.035,0.044,1.000
0.036,0.048,0.999
0.037,0.053,0.998
0.038,0.058,0.997
0.039,0.064,0.995
0.040,0.069,0.995
0.041,0.075,0.994
0.042,0.081,0.992
0.043,0.087,0.992
0.044,0.093,0.991
0.045,0.098,0.989
0.046,0.105,0.987
0.047,0.110,0.987
0.048,0.115,0.987
0.049,0.121,0.983
0.050,0.126,0.982
0.051,0.132,0.982
0.052,0.137,0.982
0.053,0.143,0.982
0.054,0.148,0.982
0.055,0.153,0.982
0.056,0.158,0.979
0.057,0.162,0.978
0.058,0.167,0.978
0.059,0.173,0.977
0.060,0.179,0.977
0.061,0.183,0.977
0.062,0.189,0.977
0.063,0.193,0.977
0.064,0.198,0.977
0.065,0.202,0.977
0.066,0.206,0.977
0.067,0.212,0.976
0.068,0.216,0.976
0.069,0.220,0.976
0.070,0.224,0.975
0.071,0.229,0.975
0.072,0.233,0.975
0.073,0.238,0.974
0.074,0.242,0.972
0.075,0.246,0.972
0.076,0.250,0.972
0.077,0.253,0.972
0.078,0.257,0.972
0.079,0.261,0.972
0.080,0.264,0.971
0.081,0.267,0.970
0.082,0.271,0.969
0.083,0.276,0.969
0.084,0.280,0.969
0.085,0.284,0.969
0.086,0.288,0.968
0.087,0.292,0.967
0.088,0.296,0.967
0.089,0.300,0.967
0.090,0.304,0.966
0.091,0.308,0.966
0.092,0.311,0.964
0.093,0.315,0.964
0.094,0.318,0.963
0.095,0.320,0.963
0.096,0.323,0.963
0.097,0.326,0.962
0.098,0.328,0.961
0.099,0.331,0.961
0.100,0.333,0.960
0.101,0.336,0.958
0.102,0.339,0.956
0.103,0.342,0.956
0.104,0.344,0.956
0.105,0.348,0.956
0.106,0.351,0.956
0.107,0.354,0.956
0.108,0.357,0.956
0.109,0.360,0.956
0.110,0.363,0.956
0.111,0.365,0.956
0.112,0.368,0.956
0.113,0.370,0.955
0.114,0.371,0.955
0.115,0.374,0.955
0.116,0.376,0.955
0.117,0.381,0.955
0.118,0.384,0.954
0.119,0.388,0.954
0.120,0.389,0.953
0.121,0.392,0.953
0.122,0.394,0.953
0.123,0.396,0.953
0.124,0.399,0.953
0.125,0.401,0.953
0.126,0.403,0.952
0.127,0.406,0.952
0.128,0.410,0.952
0.129,0.414,0.952
0.130,0.416,0.952
0.131,0.419,0.951
0.132,0.422,0.949
0.133,0.423,0.948
0.134,0.425,0.947
0.135,0.427,0.947
0.136,0.430,0.946
0.137,0.432,0.945
0.138,0.434,0.945
0.139,0.435,0.945
0.140,0.437,0.945
0.141,0.439,0.945
0.142,0.441,0.945
0.143,0.444,0.945
0.144,0.446,0.943
0.145,0.448,0.943
0.146,0.450,0.943
0.147,0.452,0.943
0.148,0.454,0.941
0.149,0.456,0.941
0.150,0.459,0.941
0.151,0.460,0.941
0.152,0.462,0.941
0.153,0.465,0.941
0.154,0.466,0.941
0.155,0.468,0.941
0.156,0.470,0.941
0.157,0.472,0.941
0.158,0.474,0.941
0.159,0.475,0.941
0.160,0.476,0.941
0.161,0.478,0.940
0.162,0.480,0.939
0.163,0.482,0.939
0.164,0.483,0.939
0.165,0.484,0.939
0.166,0.486,0.939
0.167,0.489,0.938
0.168,0.490,0.936
0.169,0.492,0.936
0.170,0.494,0.936
0.171,0.496,0.936
0.172,0.498,0.936
0.173,0.501,0.936
0.174,0.502,0.936
0.175,0.503,0.936
0.176,0.505,0.936
0.177,0.505,0.935
0.178,0.507,0.935
0.179,0.508,0.933
0.180,0.511,0.933
0.181,0.513,0.933
0.182,0.513,0.933
0.183,0.516,0.933
0.184,0.517,0.931
0.185,0.517,0.930
0.186,0.519,0.930
0.187,0.520,0.930
0.188,0.523,0.930
0.189,0.524,0.930
0.190,0.525,0.930
0.191,0.525,0.930
0.192,0.527,0.930
0.193,0.528,0.930
0.194,0.530,0.930
0.195,0.533,0.930
0.196,0.534,0.929
0.197,0.535,0.929
0.198,0.536,0.929
0.199,0.537,0.929
0.200,0.539,0.929
0.201,0.540,0.929
0.202,0.542,0.928
0.203,0.543,0.928
0.204,0.545,0.928
0.205,0.548,0.928
0.206,0.548,0.928
0.207,0.549,0.927
0.208,0.550,0.927
0.209,0.553,0.927
0.210,0.555,0.927
0.211,0.559,0.927
0.212,0.560,0.925
0.213,0.561,0.925
0.214,0.562,0.925
0.215,0.563,0.925
0.216,0.565,0.925
0.217,0.567,0.925
0.218,0.568,0.925
0.219,0.568,0.925
0.220,0.570,0.925
0.221,0.572,0.925
0.222,0.573,0.924
0.223,0.574,0.922
0.224,0.576,0.922
0.225,0.577,0.922
0.226,0.579,0.922
0.227,0.581,0.922
0.228,0.582,0.922
0.229,0.583,0.922
0.230,0.584,0.920
0.231,0.585,0.920
0.232,0.585,0.918
0.233,0.588,0.918
0.234,0.589,0.918
0.235,0.590,0.917
0.236,0.592,0.917
0.237,0.593,0.917
0.238,0.594,0.917
0.239,0.596,0.917
0.240,0.598,0.917
0.241,0.599,0.917
0.245,0.601,0.917
0.246,0.603,0.917
0.247,0.604,0.917
0.248,0.605,0.917
0.249,0.608,0.917
0.250,0.609,0.917
0.251,0.609,0.917
0.252,0.611,0.917
0.253,0.612,0.917
0.254,0.612,0.915
0.255,0.613,0.914
0.256,0.613,0.914
0.257,0.615,0.914
0.258,0.616,0.914
0.259,0.618,0.914
0.260,0.618,0.913
0.261,0.619,0.913
0.262,0.621,0.913
0.263,0.622,0.913
0.264,0.623,0.913
0.265,0.625,0.913
0.266,0.627,0.913
0.267,0.628,0.913
0.268,0.630,0.913
0.269,0.631,0.913
0.270,0.632,0.913
0.271,0.634,0.913
0.272,0.637,0.913
0.273,0.639,0.913
0.274,0.638,0.912
0.275,0.640,0.912
0.276,0.641,0.912
0.277,0.643,0.912
0.279,0.643,0.912
0.280,0.644,0.910
0.281,0.646,0.910
0.282,0.647,0.910
0.283,0.648,0.910
0.285,0.649,0.910
0.286,0.649,0.910
0.287,0.650,0.910
0.288,0.651,0.910
