precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,1.000
0.026,1.000
0.027,1.000
0.028,1.000
0.029,1.000
0.031,1.000
0.034,1.000
0.036,1.000
0.040,1.000
0.044,1.000
0.048,0.999
0.053,0.998
0.058,0.997
0.064,0.995
0.069,0.995
0.075,0.994
0.081,0.992
0.087,0.992
0.093,0.991
0.098,0.989
0.105,0.987
0.110,0.987
0.115,0.987
0.121,0.983
0.126,0.982
0.132,0.982
0.137,0.982
0.143,0.982
0.148,0.982
0.153,0.982
0.158,0.979
0.162,0.978
0.167,0.978
0.173,0.977
0.179,0.977
0.183,0.977
0.189,0.977
0.193,0.977
0.198,0.977
0.202,0.977
0.206,0.977
0.212,0.976
0.216,0.976
0.220,0.976
0.224,0.975
0.229,0.975
0.233,0.975
0.238,0.974
0.242,0.972
0.246,0.972
0.250,0.972
0.253,0.972
0.257,0.972
0.261,0.972
0.264,0.971
0.267,0.970
0.271,0.969
0.276,0.969
0.280,0.969
0.284,0.969
0.288,0.968
0.292,0.967
0.296,0.967
0.300,0.967
0.304,0.966
0.308,0.966
0.311,0.964
0.315,0.964
0.318,0.963
0.320,0.963
0.323,0.963
0.326,0.962
0.328,0.961
0.331,0.961
0.333,0.960
0.336,0.958
0.339,0.956
0.342,0.956
0.344,0.956
0.348,0.956
0.351,0.956
0.354,0.956
0.357,0.956
0.360,0.956
0.363,0.956
0.365,0.956
0.368,0.956
0.370,0.955
0.371,0.955
0.374,0.955
0.376,0.955
0.381,0.955
0.384,0.954
0.388,0.954
0.389,0.953
0.392,0.953
0.394,0.953
0.396,0.953
0.399,0.953
0.401,0.953
0.403,0.952
0.406,0.952
0.410,0.952
0.414,0.952
0.416,0.952
0.419,0.951
0.422,0.949
0.423,0.948
0.425,0.947
0.427,0.947
0.430,0.946
0.432,0.945
0.434,0.945
0.435,0.945
0.437,0.945
0.439,0.945
0.441,0.945
0.444,0.945
0.446,0.943
0.448,0.943
0.450,0.943
0.452,0.943
0.454,0.941
0.456,0.941
0.459,0.941
0.460,0.941
0.462,0.941
0.465,0.941
0.466,0.941
0.468,0.941
0.470,0.941
0.472,0.941
0.474,0.941
0.475,0.941
0.476,0.941
0.478,0.940
0.480,0.939
0.482,0.939
0.483,0.939
0.484,0.939
0.486,0.939
0.489,0.938
0.490,0.936
0.492,0.936
0.494,0.936
0.496,0.936
0.498,0.936
0.501,0.936
0.502,0.936
0.503,0.936
0.505,0.936
0.505,0.935
0.507,0.935
0.508,0.933
0.511,0.933
0.513,0.933
0.513,0.933
0.516,0.933
0.517,0.931
0.517,0.930
0.519,0.930
0.520,0.930
0.523,0.930
0.524,0.930
0.525,0.930
0.525,0.930
0.527,0.930
0.528,0.930
0.530,0.930
0.533,0.930
0.534,0.929
0.535,0.929
0.536,0.929
0.537,0.929
0.539,0.929
0.540,0.929
0.542,0.928
0.543,0.928
0.545,0.928
0.548,0.928
