threshold,true positive rate,false positive rate
0.012,1.000,1.000
0.013,1.000,1.000
0.014,1.000,1.000
0.015,1.000,1.000
0.018,1.000,1.000
0.019,1.000,1.000
0.020,1.000,0.999
0.021,1.000,0.999
0.022,1.000,0.998
0.023,1.000,0.996
0.024,1.000,0.990
0.025,1.000,0.982
0.026,1.000,0.970
0.027,1.000,0.954
0.028,1.000,0.931
0.029,1.000,0.900
0.030,1.000,0.861
0.031,1.000,0.811
0.032,1.000,0.758
0.033,1.000,0.699
0.034,1.000,0.640
0.035,0.999,0.582
0.036,0.999,0.527
0.037,0.998,0.476
0.038,0.998,0.431
0.039,0.993,0.390
0.040,0.992,0.355
0.041,0.991,0.325
0.042,0.990,0.299
0.043,0.990,0.276
0.044,0.989,0.255
0.045,0.987,0.237
0.046,0.986,0.221
0.047,0.986,0.207
0.048,0.985,0.193
0.049,0.983,0.181
0.050,0.983,0.171
0.051,0.982,0.161
0.052,0.982,0.154
0.053,0.980,0.146
0.054,0.979,0.140
0.055,0.979,0.134
0.056,0.979,0.128
0.057,0.979,0.122
0.058,0.978,0.117
0.059,0.978,0.113
0.060,0.978,0.109
0.061,0.975,0.105
0.062,0.975,0.102
0.063,0.975,0.099
0.064,0.975,0.096
0.065,0.975,0.093
0.066,0.972,0.090
0.067,0.972,0.088
0.068,0.971,0.085
0.069,0.970,0.083
0.070,0.970,0.081
0.071,0.970,0.079
0.072,0.969,0.077
0.073,0.969,0.075
0.074,0.967,0.073
0.075,0.967,0.071
0.076,0.967,0.070
0.077,0.966,0.068
0.078,0.966,0.067
0.079,0.964,0.065
0.080,0.964,0.064
0.081,0.963,0.062
0.082,0.963,0.061
0.083,0.963,0.060
0.084,0.963,0.059
0.085,0.963,0.057
0.086,0.961,0.056
0.087,0.961,0.055
0.088,0.961,0.054
0.089,0.961,0.053
0.090,0.961,0.052
0.091,0.960,0.052
0.092,0.960,0.051
0.093,0.959,0.050
0.095,0.959,0.048
0.096,0.958,0.048
0.097,0.958,0.047
0.098,0.956,0.047
0.099,0.955,0.046
0.100,0.955,0.045
0.101,0.954,0.044
0.102,0.954,0.043
0.103,0.954,0.043
0.104,0.952,0.042
0.105,0.952,0.042
0.106,0.952,0.041
