threshold,precision,recall
0.012,0.025,1.000
0.013,0.025,1.000
0.014,0.025,1.000
0.015,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.025,1.000
0.026,0.026,1.000
0.027,0.026,1.000
0.028,0.027,1.000
0.029,0.027,1.000
0.030,0.029,1.000
0.031,0.030,1.000
0.032,0.032,1.000
0.033,0.035,1.000
0.034,0.038,1.000
0.035,0.042,0.999
0.036,0.046,0.999
0.037,0.050,0.998
0.038,0.055,0.998
0.039,0.061,0.993
0.040,0.066,0.992
0.041,0.072,0.991
0.042,0.077,0.990
0.043,0.083,0.990
0.044,0.090,0.989
0.045,0.096,0.987
0.046,0.102,0.986
0.047,0.108,0.986
0.048,0.115,0.985
0.049,0.121,0.983
0.050,0.127,0.983
0.051,0.134,0.982
0.052,0.139,0.982
0.053,0.145,0.980
0.054,0.151,0.979
0.055,0.156,0.979
0.056,0.163,0.979
0.057,0.169,0.979
0.058,0.175,0.978
0.059,0.180,0.978
0.060,0.185,0.978
0.061,0.190,0.975
0.062,0.195,0.975
0.063,0.200,0.975
0.064,0.205,0.975
0.065,0.210,0.975
0.066,0.215,0.972
0.067,0.220,0.972
0.068,0.225,0.971
0.069,0.230,0.970
0.070,0.234,0.970
0.071,0.238,0.970
0.072,0.243,0.969
0.073,0.247,0.969
0.074,0.251,0.967
0.075,0.256,0.967
0.076,0.260,0.967
0.077,0.264,0.966
0.078,0.268,0.966
0.079,0.272,0.964
0.080,0.277,0.964
0.081,0.281,0.963
0.082,0.286,0.963
0.083,0.290,0.963
0.084,0.294,0.963
0.085,0.299,0.963
0.086,0.303,0.961
0.087,0.307,0.961
0.088,0.312,0.961
0.089,0.315,0.961
0.090,0.318,0.961
0.091,0.321,0.960
0.092,0.324,0.960
0.093,0.328,0.959
0.094,0.332,0.959
0.095,0.336,0.959
0.096,0.337,0.958
0.097,0.340,0.958
0.098,0.343,0.956
0.099,0.347,0.955
0.100,0.351,0.955
0.101,0.354,0.954
0.102,0.358,0.954
0.103,0.361,0.954
0.104,0.364,0.952
0.105,0.367,0.952
0.106,0.370,0.952
0.107,0.373,0.952
0.108,0.377,0.952
0.109,0.381,0.952
0.110,0.383,0.951
0.111,0.387,0.951
0.112,0.390,0.949
0.113,0.392,0.948
0.114,0.395,0.947
0.115,0.398,0.947
0.116,0.400,0.947
0.117,0.403,0.947
0.118,0.406,0.947
0.119,0.409,0.947
0.120,0.413,0.947
0.121,0.414,0.947
0.122,0.416,0.947
0.123,0.418,0.947
0.124,0.421,0.947
0.125,0.423,0.947
0.126,0.427,0.947
0.127,0.429,0.947
0.128,0.431,0.947
0.129,0.434,0.946
0.130,0.437,0.946
0.131,0.439,0.946
0.132,0.442,0.946
0.133,0.443,0.945
0.134,0.445,0.944
0.135,0.448,0.944
0.136,0.450,0.944
0.137,0.452,0.944
0.138,0.454,0.941
0.139,0.456,0.940
0.140,0.458,0.940
0.141,0.459,0.940
0.142,0.463,0.940
0.143,0.465,0.940
0.144,0.466,0.940
0.145,0.468,0.940
0.146,0.471,0.940
0.147,0.474,0.940
0.148,0.476,0.940
0.149,0.478,0.940
0.150,0.481,0.940
0.151,0.482,0.939
0.152,0.484,0.938
0.153,0.486,0.938
0.154,0.488,0.938
0.155,0.491,0.938
0.156,0.492,0.938
0.157,0.494,0.937
0.158,0.497,0.937
0.159,0.498,0.937
0.160,0.500,0.937
0.161,0.502,0.936
0.162,0.505,0.936
0.163,0.508,0.935
0.164,0.509,0.935
0.165,0.512,0.935
0.166,0.514,0.935
0.167,0.516,0.935
0.168,0.518,0.935
0.169,0.520,0.935
0.170,0.523,0.935
0.171,0.525,0.933
0.172,0.528,0.933
0.173,0.530,0.933
0.174,0.531,0.933
0.175,0.534,0.933
0.176,0.537,0.933
0.177,0.540,0.933
0.178,0.543,0.933
0.179,0.544,0.932
0.180,0.546,0.932
0.181,0.546,0.931
0.182,0.547,0.930
0.183,0.552,0.930
0.184,0.553,0.930
0.185,0.554,0.930
0.186,0.555,0.930
0.187,0.557,0.930
0.188,0.559,0.930
0.189,0.560,0.929
0.190,0.563,0.929
0.192,0.564,0.929
0.193,0.565,0.929
0.194,0.565,0.929
0.196,0.567,0.929
0.197,0.568,0.929
0.198,0.568,0.928
0.199,0.570,0.928
0.200,0.571,0.928
0.201,0.574,0.928
0.202,0.575,0.928
0.203,0.576,0.927
0.204,0.578,0.927
0.205,0.579,0.927
0.206,0.580,0.927
0.207,0.581,0.927
0.208,0.582,0.927
0.209,0.583,0.927
0.210,0.584,0.925
0.211,0.585,0.925
0.212,0.586,0.925
0.213,0.587,0.922
0.214,0.589,0.922
0.215,0.592,0.922
0.216,0.593,0.921
0.217,0.595,0.920
0.219,0.596,0.918
0.220,0.597,0.917
0.221,0.599,0.917
0.222,0.599,0.917
0.223,0.601,0.917
0.224,0.601,0.917
0.225,0.603,0.917
0.226,0.606,0.917
0.227,0.606,0.916
0.228,0.608,0.916
0.229,0.609,0.916
0.230,0.610,0.916
0.231,0.610,0.915
0.232,0.611,0.915
0.233,0.612,0.914
