precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,1.000
0.026,1.000
0.027,1.000
0.027,1.000
0.029,1.000
0.030,1.000
0.032,1.000
0.035,1.000
0.038,1.000
0.042,0.999
0.046,0.999
0.050,0.998
0.055,0.998
0.061,0.993
0.066,0.992
0.072,0.991
0.077,0.990
0.083,0.990
0.090,0.989
0.096,0.987
0.102,0.986
0.108,0.986
0.115,0.985
0.121,0.983
0.127,0.983
0.134,0.982
0.139,0.982
0.145,0.980
0.151,0.979
0.156,0.979
0.163,0.979
0.169,0.979
0.175,0.978
0.180,0.978
0.185,0.978
0.190,0.975
0.195,0.975
0.200,0.975
0.205,0.975
0.210,0.975
0.215,0.972
0.220,0.972
0.225,0.971
0.230,0.970
0.234,0.970
0.238,0.970
0.243,0.969
0.247,0.969
0.251,0.967
0.256,0.967
0.260,0.967
0.264,0.966
0.268,0.966
0.272,0.964
0.277,0.964
0.281,0.963
0.286,0.963
0.290,0.963
0.294,0.963
0.299,0.963
0.303,0.961
0.307,0.961
0.312,0.961
0.315,0.961
0.318,0.961
0.321,0.960
0.324,0.960
0.328,0.959
0.332,0.959
0.336,0.959
0.337,0.958
0.340,0.958
0.343,0.956
0.347,0.955
0.351,0.955
0.354,0.954
0.358,0.954
0.361,0.954
0.364,0.952
0.367,0.952
0.370,0.952
0.373,0.952
0.377,0.952
0.381,0.952
0.383,0.951
0.387,0.951
0.390,0.949
0.392,0.948
0.395,0.947
0.398,0.947
0.400,0.947
0.403,0.947
0.406,0.947
0.409,0.947
0.413,0.947
0.414,0.947
0.416,0.947
0.418,0.947
0.421,0.947
0.423,0.947
0.427,0.947
0.429,0.947
0.431,0.947
0.434,0.946
0.437,0.946
0.439,0.946
0.442,0.946
0.443,0.945
0.445,0.944
0.448,0.944
0.450,0.944
0.452,0.944
0.454,0.941
0.456,0.940
0.458,0.940
0.459,0.940
0.463,0.940
0.465,0.940
0.466,0.940
0.468,0.940
0.471,0.940
0.474,0.940
0.476,0.940
0.478,0.940
0.481,0.940
0.482,0.939
0.484,0.938
0.486,0.938
0.488,0.938
0.491,0.938
0.492,0.938
0.494,0.937
0.497,0.937
0.498,0.937
0.500,0.937
0.502,0.936
0.505,0.936
0.508,0.935
0.509,0.935
0.512,0.935
0.514,0.935
0.516,0.935
0.518,0.935
0.520,0.935
0.523,0.935
0.525,0.933
0.528,0.933
0.530,0.933
0.531,0.933
0.534,0.933
0.537,0.933
0.540,0.933
0.543,0.933
0.544,0.932
0.546,0.932
0.546,0.931
0.547,0.930
0.552,0.930
0.553,0.930
0.554,0.930
0.555,0.930
0.557,0.930
0.559,0.930
0.560,0.929
0.563,0.929
0.564,0.929
0.565,0.929
0.565,0.929
0.567,0.929
0.568,0.929
0.568,0.928
0.570,0.928
0.571,0.928
0.574,0.928
0.575,0.928
0.576,0.927
0.578,0.927
0.579,0.927
0.580,0.927
0.581,0.927
0.582,0.927
0.583,0.927
