threshold,iou
0.0000,0.2381
0.0100,0.2381
0.0200,0.2393
0.0300,0.2057
0.0400,0.2745
0.0500,0.2914
0.0600,0.2944
0.0700,0.3131
0.0800,0.3313
0.0900,0.3373
0.1000,0.3596
0.1100,0.3829
0.1200,0.3907
0.1300,0.4133
0.1400,0.4118
0.1500,0.4200
0.1600,0.4293
0.1700,0.4375
0.1800,0.4501
0.1900,0.4503
0.2000,0.4581
0.2100,0.4797
0.2200,0.4956
0.2300,0.5122
0.2400,0.5357
0.2500,0.5420
0.2600,0.5561
0.2700,0.5640
0.2800,0.5631
0.2900,0.5662
0.3000,0.5646
0.3100,0.5849
0.3200,0.5960
0.3300,0.6022
0.3400,0.6161
0.3500,0.6252
0.3600,0.6311
0.3700,0.6447
0.3800,0.6482
0.3900,0.6515
0.4000,0.6643
0.4100,0.6647
0.4200,0.6805
0.4300,0.6893
0.4400,0.6952
0.4500,0.6948
0.4600,0.7029
0.4700,0.7159
0.4800,0.7208
0.4900,0.7182
0.5000,0.7392
0.5100,0.7434
0.5200,0.7532
0.5300,0.7582
0.5400,0.7804
0.5500,0.7856
0.5600,0.7928
0.5700,0.7961
0.5800,0.7999
0.5900,0.7978
0.6000,0.7904
0.6100,0.7829
0.6200,0.7783
0.6300,0.7758
0.6400,0.7752
0.6500,0.7743
0.6600,0.7650
0.6700,0.7614
0.6800,0.7680
0.6900,0.7807
0.7000,0.7807
0.7100,0.7849
0.7200,0.7829
0.7300,0.7843
0.7400,0.7803
0.7500,0.7712
0.7600,0.7684
0.7700,0.7654
0.7800,0.7449
0.7900,0.7306
0.8000,0.7245
0.8100,0.7182
0.8200,0.7114
0.8300,0.7073
0.8400,0.7081
0.8500,0.6984
0.8600,0.6907
0.8700,0.6753
0.8800,0.6600
0.8900,0.6499
0.9000,0.6297
0.9100,0.5954
0.9200,0.5615
0.9300,0.4973
0.9400,0.4168
0.9500,0.3121
0.9600,0.2198
0.9700,0.1128
0.9800,0.0516
0.9900,0.0127
1.0000,0.0000
