threshold,true positive rate,false positive rate
0.014,1.000,1.000
0.015,1.000,1.000
0.016,1.000,1.000
0.018,1.000,1.000
0.019,1.000,1.000
0.020,1.000,0.999
0.021,1.000,0.999
0.022,1.000,0.997
0.023,1.000,0.995
0.024,1.000,0.992
0.025,1.000,0.986
0.026,1.000,0.975
0.027,1.000,0.958
0.028,1.000,0.935
0.029,1.000,0.901
0.030,1.000,0.857
0.031,1.000,0.804
0.032,1.000,0.745
0.033,1.000,0.684
0.034,0.999,0.622
0.035,0.998,0.562
0.036,0.997,0.504
0.037,0.997,0.453
0.038,0.997,0.409
0.039,0.995,0.370
0.040,0.995,0.337
0.041,0.995,0.309
0.042,0.995,0.283
0.043,0.995,0.259
0.044,0.994,0.241
0.045,0.994,0.224
0.046,0.994,0.210
0.047,0.993,0.198
0.048,0.993,0.187
0.049,0.993,0.176
0.050,0.993,0.167
0.051,0.993,0.160
0.052,0.993,0.153
0.053,0.991,0.146
0.054,0.991,0.140
0.055,0.991,0.133
0.056,0.991,0.128
0.057,0.989,0.122
0.058,0.984,0.117
0.059,0.984,0.113
0.060,0.982,0.109
0.061,0.979,0.105
0.062,0.979,0.102
0.063,0.979,0.098
0.064,0.977,0.095
0.065,0.977,0.092
0.066,0.977,0.090
0.067,0.976,0.088
0.068,0.976,0.085
0.069,0.972,0.083
0.070,0.972,0.081
0.071,0.972,0.079
0.072,0.972,0.077
0.073,0.972,0.075
0.074,0.972,0.073
0.075,0.972,0.072
0.076,0.970,0.071
0.077,0.970,0.069
0.078,0.969,0.067
0.079,0.969,0.066
0.082,0.969,0.062
0.083,0.969,0.061
0.084,0.969,0.060
0.085,0.968,0.059
0.086,0.967,0.058
0.087,0.966,0.057
0.088,0.966,0.056
0.089,0.966,0.055
0.090,0.964,0.054
0.091,0.964,0.053
0.092,0.963,0.052
0.093,0.963,0.051
0.094,0.962,0.051
0.095,0.962,0.050
0.096,0.962,0.049
0.097,0.962,0.048
0.098,0.961,0.047
0.099,0.959,0.047
0.100,0.959,0.046
0.101,0.959,0.045
0.102,0.959,0.044
0.103,0.959,0.044
0.104,0.958,0.043
0.105,0.958,0.043
0.106,0.956,0.042
0.107,0.956,0.041
0.109,0.956,0.040
0.110,0.956,0.040
0.111,0.956,0.039
0.112,0.956,0.039
0.113,0.956,0.038
0.114,0.955,0.038
0.115,0.955,0.038
0.116,0.955,0.037
0.117,0.955,0.036
0.118,0.955,0.036
0.119,0.955,0.035
0.120,0.953,0.035
0.121,0.953,0.034
0.122,0.953,0.034
0.123,0.952,0.033
0.124,0.951,0.033
0.125,0.951,0.033
0.126,0.951,0.033
0.127,0.951,0.032
0.129,0.951,0.031
0.131,0.951,0.031
0.132,0.951,0.030
0.133,0.951,0.030
0.134,0.949,0.030
0.135,0.949,0.029
0.136,0.949,0.029
0.137,0.949,0.029
0.138,0.949,0.029
0.139,0.948,0.028
0.140,0.947,0.028
0.141,0.947,0.028
0.142,0.946,0.028
0.143,0.944,0.027
0.144,0.944,0.027
0.146,0.944,0.027
0.147,0.944,0.026
0.148,0.944,0.026
0.149,0.944,0.026
0.150,0.944,0.026
0.151,0.941,0.026
0.152,0.941,0.025
0.153,0.941,0.025
0.154,0.940,0.025
0.155,0.940,0.025
0.156,0.940,0.024
0.157,0.939,0.024
0.158,0.939,0.024
0.159,0.939,0.024
0.160,0.939,0.024
0.161,0.938,0.024
0.162,0.938,0.024
0.163,0.938,0.023
0.164,0.938,0.023
0.165,0.937,0.023
0.166,0.936,0.023
0.167,0.936,0.023
0.168,0.936,0.023
0.169,0.936,0.022
0.171,0.936,0.022
0.172,0.936,0.022
0.173,0.933,0.022
0.174,0.933,0.022
0.175,0.933,0.021
0.176,0.933,0.021
0.177,0.933,0.021
0.178,0.933,0.021
0.179,0.932,0.020
0.180,0.932,0.020
0.181,0.932,0.020
0.182,0.932,0.020
0.183,0.931,0.020
0.184,0.931,0.020
0.185,0.931,0.020
0.186,0.931,0.019
0.187,0.931,0.019
0.188,0.931,0.019
0.189,0.930,0.019
0.190,0.929,0.019
0.191,0.927,0.019
0.193,0.927,0.018
0.194,0.925,0.018
