threshold,precision,recall
0.014,0.025,1.000
0.015,0.025,1.000
0.016,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.025,1.000
0.026,0.025,1.000
0.027,0.026,1.000
0.028,0.026,1.000
0.029,0.027,1.000
0.030,0.029,1.000
0.031,0.031,1.000
0.032,0.033,1.000
0.033,0.036,1.000
0.034,0.039,0.999
0.035,0.043,0.998
0.036,0.048,0.997
0.037,0.053,0.997
0.038,0.058,0.997
0.039,0.064,0.995
0.040,0.070,0.995
0.041,0.076,0.995
0.042,0.082,0.995
0.043,0.089,0.995
0.044,0.095,0.994
0.045,0.101,0.994
0.046,0.107,0.994
0.047,0.113,0.993
0.048,0.119,0.993
0.049,0.125,0.993
0.050,0.131,0.993
0.051,0.136,0.993
0.052,0.142,0.993
0.053,0.147,0.991
0.054,0.153,0.991
0.055,0.159,0.991
0.056,0.165,0.991
0.057,0.171,0.989
0.058,0.176,0.984
0.059,0.181,0.984
0.060,0.186,0.982
0.061,0.191,0.979
0.062,0.196,0.979
0.063,0.202,0.979
0.064,0.207,0.977
0.065,0.211,0.977
0.066,0.216,0.977
0.067,0.221,0.976
0.068,0.225,0.976
0.069,0.229,0.972
0.070,0.233,0.972
0.071,0.238,0.972
0.072,0.242,0.972
0.073,0.247,0.972
0.074,0.251,0.972
0.075,0.255,0.972
0.076,0.259,0.970
0.077,0.263,0.970
0.078,0.268,0.969
0.079,0.272,0.969
0.080,0.276,0.969
0.081,0.280,0.969
0.082,0.285,0.969
0.083,0.288,0.969
0.084,0.292,0.969
0.085,0.296,0.968
0.086,0.299,0.967
0.087,0.302,0.966
0.088,0.306,0.966
0.089,0.309,0.966
0.090,0.312,0.964
0.091,0.317,0.964
0.092,0.320,0.963
0.093,0.323,0.963
0.094,0.326,0.962
0.095,0.328,0.962
0.096,0.332,0.962
0.097,0.336,0.962
0.098,0.339,0.961
0.099,0.343,0.959
0.100,0.346,0.959
0.101,0.351,0.959
0.102,0.354,0.959
0.103,0.357,0.959
0.104,0.361,0.958
0.105,0.364,0.958
0.106,0.367,0.956
0.107,0.371,0.956
0.108,0.374,0.956
0.109,0.376,0.956
0.110,0.379,0.956
0.111,0.382,0.956
0.112,0.385,0.956
0.113,0.388,0.956
0.114,0.390,0.955
0.115,0.393,0.955
0.116,0.396,0.955
0.117,0.400,0.955
0.118,0.404,0.955
0.119,0.407,0.955
0.120,0.409,0.953
0.121,0.414,0.953
0.122,0.417,0.953
0.123,0.420,0.952
0.124,0.422,0.951
0.125,0.423,0.951
0.126,0.426,0.951
0.127,0.429,0.951
0.128,0.432,0.951
0.129,0.435,0.951
0.130,0.438,0.951
0.131,0.440,0.951
0.132,0.443,0.951
0.133,0.446,0.951
0.134,0.448,0.949
0.135,0.450,0.949
0.136,0.452,0.949
0.137,0.453,0.949
0.138,0.456,0.949
0.139,0.458,0.948
0.140,0.460,0.947
0.141,0.462,0.947
0.142,0.464,0.946
0.143,0.466,0.944
0.144,0.469,0.944
0.145,0.471,0.944
0.146,0.473,0.944
0.147,0.475,0.944
0.148,0.476,0.944
0.149,0.479,0.944
0.150,0.481,0.944
0.151,0.483,0.941
0.152,0.485,0.941
0.153,0.487,0.941
0.154,0.489,0.940
0.155,0.491,0.940
0.156,0.494,0.940
0.157,0.497,0.939
0.158,0.498,0.939
0.159,0.500,0.939
0.160,0.501,0.939
0.161,0.501,0.938
0.162,0.502,0.938
0.163,0.503,0.938
0.164,0.506,0.938
0.165,0.508,0.937
0.166,0.508,0.936
0.167,0.511,0.936
0.168,0.512,0.936
0.169,0.515,0.936
0.170,0.517,0.936
0.171,0.520,0.936
0.172,0.522,0.936
0.173,0.523,0.933
0.174,0.524,0.933
0.175,0.529,0.933
0.176,0.530,0.933
0.177,0.532,0.933
0.178,0.535,0.933
0.179,0.538,0.932
0.180,0.541,0.932
0.181,0.542,0.932
0.182,0.544,0.932
0.183,0.545,0.931
0.184,0.546,0.931
0.185,0.547,0.931
0.186,0.550,0.931
0.187,0.552,0.931
0.188,0.553,0.931
0.189,0.556,0.930
0.190,0.557,0.929
0.191,0.558,0.927
0.192,0.559,0.927
