threshold,iou
0.0000,0.2381
0.0100,0.2381
0.0200,0.2241
0.0300,0.2008
0.0400,0.2411
0.0500,0.2995
0.0600,0.3388
0.0700,0.3536
0.0800,0.3532
0.0900,0.3572
0.1000,0.3759
0.1100,0.3812
0.1200,0.3790
0.1300,0.3918
0.1400,0.3968
0.1500,0.3986
0.1600,0.4049
0.1700,0.4266
0.1800,0.4363
0.1900,0.4413
0.2000,0.4484
0.2100,0.4667
0.2200,0.4778
0.2300,0.4814
0.2400,0.5030
0.2500,0.5072
0.2600,0.5101
0.2700,0.5179
0.2800,0.5343
0.2900,0.5396
0.3000,0.5627
0.3100,0.5843
0.3200,0.5833
0.3300,0.5779
0.3400,0.5808
0.3500,0.6023
0.3600,0.6193
0.3700,0.6236
0.3800,0.6275
0.3900,0.6395
0.4000,0.6422
0.4100,0.6373
0.4200,0.6417
0.4300,0.6475
0.4400,0.6532
0.4500,0.6765
0.4600,0.6827
0.4700,0.6814
0.4800,0.6802
0.4900,0.6914
0.5000,0.6897
0.5100,0.7048
0.5200,0.7002
0.5300,0.7201
0.5400,0.7429
0.5500,0.7335
0.5600,0.7403
0.5700,0.7321
0.5800,0.7330
0.5900,0.7380
0.6000,0.7407
0.6100,0.7527
0.6200,0.7477
0.6300,0.7604
0.6400,0.7679
0.6500,0.7686
0.6600,0.7672
0.6700,0.7752
0.6800,0.7630
0.6900,0.7668
0.7000,0.7709
0.7100,0.7750
0.7200,0.7636
0.7300,0.7605
0.7400,0.7547
0.7500,0.7486
0.7600,0.7363
0.7700,0.7293
0.7800,0.7205
0.7900,0.6969
0.8000,0.6897
0.8100,0.6911
0.8200,0.6922
0.8300,0.6804
0.8400,0.6601
0.8500,0.6590
0.8600,0.6529
0.8700,0.6335
0.8800,0.6151
0.8900,0.5986
0.9000,0.5630
0.9100,0.5132
0.9200,0.4791
0.9300,0.4196
0.9400,0.3386
0.9500,0.2562
0.9600,0.1735
0.9700,0.1192
0.9800,0.0332
0.9900,0.0000
1.0000,0.0000
