precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,1.000
0.026,1.000
0.027,1.000
0.028,0.999
0.030,0.998
0.032,0.995
0.035,0.992
0.039,0.992
0.043,0.992
0.048,0.990
0.054,0.990
0.061,0.990
0.068,0.990
0.075,0.987
0.082,0.984
0.090,0.984
0.098,0.984
0.106,0.982
0.114,0.982
0.122,0.980
0.130,0.979
0.138,0.979
0.146,0.977
0.153,0.975
0.161,0.975
0.168,0.974
0.176,0.972
0.182,0.971
0.189,0.971
0.196,0.971
0.203,0.971
0.210,0.971
0.217,0.970
0.224,0.969
0.229,0.969
0.236,0.969
0.242,0.969
0.247,0.969
0.254,0.968
0.260,0.967
0.265,0.967
0.270,0.967
0.276,0.966
0.282,0.966
0.287,0.966
0.294,0.964
0.299,0.964
0.304,0.964
0.310,0.963
0.315,0.963
0.318,0.963
0.322,0.963
0.325,0.963
0.329,0.962
0.334,0.961
0.338,0.961
0.341,0.961
0.345,0.961
0.349,0.961
0.353,0.961
0.357,0.960
0.361,0.960
0.366,0.958
0.371,0.958
0.373,0.958
0.378,0.958
0.382,0.958
0.386,0.956
0.389,0.954
0.392,0.954
0.396,0.954
0.399,0.954
0.402,0.954
0.407,0.953
0.410,0.953
0.414,0.953
0.416,0.951
0.419,0.951
0.422,0.951
0.425,0.951
0.429,0.951
0.432,0.951
0.435,0.949
0.437,0.948
0.441,0.948
0.444,0.948
0.446,0.948
0.448,0.948
0.451,0.948
0.453,0.946
0.455,0.946
0.457,0.945
0.459,0.945
0.461,0.944
0.462,0.944
0.465,0.943
0.467,0.943
0.470,0.943
0.471,0.943
0.473,0.941
0.475,0.940
0.478,0.940
0.481,0.939
0.483,0.938
0.487,0.938
0.490,0.938
0.491,0.938
0.492,0.937
0.492,0.935
0.494,0.935
0.496,0.935
0.497,0.935
0.498,0.932
0.500,0.932
0.502,0.931
0.505,0.931
0.507,0.931
0.510,0.931
0.512,0.931
0.514,0.931
0.516,0.930
0.518,0.930
0.519,0.929
0.520,0.928
0.524,0.928
0.526,0.927
0.529,0.927
0.531,0.925
0.533,0.925
0.536,0.925
0.538,0.924
0.538,0.924
0.538,0.924
0.539,0.924
0.540,0.924
0.541,0.923
0.543,0.923
0.545,0.923
0.548,0.923
0.551,0.923
0.551,0.923
0.553,0.923
0.555,0.923
0.557,0.922
0.558,0.921
0.559,0.921
0.562,0.921
0.565,0.921
0.567,0.921
0.569,0.921
0.570,0.921
0.571,0.921
0.573,0.921
0.575,0.921
0.575,0.920
0.576,0.918
0.577,0.918
0.579,0.918
0.581,0.917
0.583,0.917
0.585,0.916
0.587,0.916
0.589,0.916
0.590,0.915
0.592,0.915
0.595,0.915
0.596,0.915
0.598,0.915
0.599,0.913
0.600,0.913
0.602,0.912
0.603,0.912
0.604,0.912
0.605,0.912
0.606,0.912
0.607,0.912
0.609,0.912
0.610,0.910
0.612,0.910
0.613,0.909
0.614,0.908
0.617,0.908
0.618,0.906
