threshold,true positive rate,false positive rate
0.008,1.000,1.000
0.012,1.000,1.000
0.013,1.000,1.000
0.015,1.000,1.000
0.016,1.000,0.999
0.017,1.000,0.999
0.018,1.000,0.998
0.019,1.000,0.997
0.020,1.000,0.995
0.021,1.000,0.993
0.022,1.000,0.990
0.023,1.000,0.985
0.024,1.000,0.977
0.025,0.999,0.965
0.026,0.999,0.947
0.027,0.999,0.922
0.028,0.998,0.887
0.029,0.998,0.844
0.030,0.998,0.794
0.031,0.997,0.740
0.032,0.994,0.682
0.033,0.993,0.626
0.034,0.993,0.570
0.035,0.992,0.516
0.036,0.991,0.468
0.037,0.991,0.425
0.038,0.990,0.386
0.039,0.990,0.351
0.040,0.990,0.322
0.041,0.987,0.294
0.042,0.986,0.272
0.043,0.985,0.251
0.044,0.984,0.232
0.045,0.983,0.214
0.046,0.983,0.201
0.047,0.983,0.189
0.048,0.982,0.177
0.049,0.982,0.167
0.050,0.979,0.158
0.051,0.979,0.149
0.052,0.979,0.142
0.053,0.978,0.136
0.054,0.978,0.129
0.055,0.976,0.124
0.056,0.976,0.120
0.057,0.976,0.115
0.058,0.976,0.110
0.059,0.975,0.106
0.060,0.975,0.101
0.061,0.974,0.098
0.062,0.974,0.095
0.063,0.972,0.092
0.064,0.972,0.089
0.065,0.972,0.086
0.066,0.971,0.083
0.067,0.971,0.081
0.068,0.971,0.078
0.069,0.970,0.076
0.070,0.970,0.074
0.071,0.970,0.073
0.072,0.968,0.071
0.073,0.966,0.069
0.074,0.966,0.067
0.075,0.966,0.066
0.076,0.966,0.065
0.077,0.966,0.063
0.078,0.966,0.062
0.079,0.963,0.060
0.080,0.963,0.059
0.081,0.960,0.058
0.082,0.960,0.057
0.083,0.960,0.056
0.084,0.960,0.055
0.085,0.960,0.054
0.086,0.960,0.054
0.087,0.959,0.052
0.088,0.956,0.052
0.089,0.956,0.051
0.090,0.955,0.050
0.091,0.953,0.050
0.092,0.953,0.049
0.093,0.953,0.048
0.094,0.951,0.047
0.095,0.951,0.047
0.096,0.951,0.046
0.097,0.949,0.045
0.098,0.948,0.045
0.099,0.948,0.044
0.100,0.948,0.043
0.101,0.948,0.043
0.102,0.948,0.042
0.103,0.948,0.042
0.104,0.948,0.041
0.105,0.946,0.040
0.106,0.945,0.040
0.107,0.944,0.039
0.108,0.944,0.039
0.109,0.944,0.039
0.110,0.943,0.038
0.111,0.943,0.038
0.112,0.943,0.037
0.113,0.943,0.037
0.114,0.943,0.037
0.115,0.943,0.036
0.117,0.940,0.035
0.118,0.940,0.035
0.119,0.940,0.035
0.120,0.940,0.034
0.121,0.939,0.034
0.122,0.938,0.033
0.123,0.938,0.033
0.124,0.937,0.033
0.125,0.937,0.032
0.126,0.937,0.032
0.127,0.937,0.031
0.129,0.937,0.031
0.130,0.936,0.031
0.131,0.936,0.030
0.132,0.936,0.030
0.133,0.936,0.030
0.134,0.936,0.030
0.135,0.933,0.029
0.136,0.933,0.029
0.137,0.933,0.029
0.138,0.932,0.028
0.139,0.932,0.028
0.140,0.932,0.028
0.141,0.931,0.027
0.142,0.931,0.027
0.143,0.931,0.027
0.144,0.931,0.026
0.145,0.930,0.026
0.146,0.930,0.026
0.148,0.930,0.026
0.149,0.930,0.025
0.150,0.930,0.025
0.151,0.930,0.025
0.152,0.930,0.025
0.153,0.930,0.025
0.154,0.930,0.025
0.155,0.929,0.024
0.157,0.927,0.024
0.158,0.925,0.024
0.159,0.924,0.024
0.160,0.924,0.024
0.161,0.924,0.023
0.162,0.924,0.023
0.163,0.923,0.023
0.165,0.923,0.023
0.166,0.922,0.022
0.167,0.922,0.022
0.168,0.921,0.022
0.169,0.921,0.022
0.170,0.921,0.022
0.171,0.921,0.022
0.172,0.920,0.022
0.173,0.920,0.021
0.174,0.920,0.021
0.175,0.920,0.021
0.176,0.918,0.021
0.177,0.918,0.021
0.178,0.918,0.021
0.179,0.918,0.020
0.180,0.918,0.020
0.181,0.918,0.020
0.183,0.918,0.020
0.184,0.918,0.019
0.185,0.918,0.019
0.186,0.918,0.019
0.187,0.918,0.019
0.188,0.918,0.019
0.189,0.918,0.019
0.190,0.917,0.019
0.191,0.916,0.019
0.192,0.916,0.018
0.193,0.915,0.018
0.194,0.915,0.018
0.195,0.914,0.018
0.196,0.913,0.018
0.197,0.913,0.018
0.198,0.913,0.018
0.199,0.913,0.018
0.200,0.913,0.018
0.202,0.913,0.017
0.203,0.913,0.017
0.204,0.913,0.017
0.205,0.912,0.017
0.207,0.912,0.017
0.209,0.912,0.017
0.210,0.912,0.017
0.211,0.912,0.017
0.212,0.912,0.017
0.214,0.912,0.016
0.215,0.912,0.016
0.216,0.912,0.016
0.217,0.912,0.016
0.218,0.912,0.016
0.221,0.912,0.016
0.222,0.912,0.016
0.223,0.912,0.016
0.224,0.910,0.015
0.225,0.910,0.015
0.226,0.910,0.015
0.227,0.910,0.015
0.229,0.910,0.015
0.230,0.910,0.015
0.231,0.910,0.015
0.232,0.910,0.015
0.233,0.910,0.015
0.236,0.910,0.014
0.237,0.910,0.014
0.238,0.910,0.014
0.239,0.910,0.014
0.242,0.910,0.014
0.243,0.910,0.014
0.244,0.910,0.014
0.246,0.910,0.013
0.247,0.910,0.013
0.248,0.910,0.013
0.249,0.910,0.013
0.250,0.910,0.013
0.251,0.909,0.013
0.252,0.909,0.013
0.253,0.909,0.013
0.254,0.908,0.013
0.255,0.908,0.013
0.256,0.908,0.012
0.257,0.908,0.012
0.258,0.908,0.012
0.261,0.908,0.012
0.262,0.908,0.012
0.263,0.907,0.012
0.264,0.907,0.012
0.265,0.906,0.012
0.266,0.906,0.012
0.268,0.906,0.012
0.269,0.906,0.012
0.270,0.904,0.012
0.273,0.904,0.011
0.274,0.904,0.011
0.275,0.904,0.011
0.276,0.904,0.011
0.277,0.904,0.011
0.278,0.902,0.011
0.279,0.902,0.011
0.280,0.902,0.011
0.281,0.901,0.011
0.282,0.901,0.011
0.283,0.901,0.010
0.284,0.901,0.010
0.285,0.901,0.010
0.286,0.900,0.010
0.287,0.900,0.010
0.288,0.900,0.010
0.289,0.900,0.010
0.290,0.900,0.010
