precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,0.999
0.026,0.999
0.027,0.999
0.028,0.998
0.029,0.998
0.031,0.998
0.033,0.997
0.036,0.994
0.039,0.993
0.042,0.993
0.046,0.992
0.051,0.991
0.056,0.991
0.061,0.990
0.067,0.990
0.072,0.990
0.079,0.987
0.084,0.986
0.091,0.985
0.097,0.984
0.104,0.983
0.110,0.983
0.117,0.983
0.123,0.982
0.130,0.982
0.136,0.979
0.143,0.979
0.149,0.979
0.154,0.978
0.161,0.978
0.166,0.976
0.171,0.976
0.177,0.976
0.184,0.976
0.190,0.975
0.197,0.975
0.202,0.974
0.207,0.974
0.212,0.972
0.217,0.972
0.222,0.972
0.229,0.971
0.234,0.971
0.240,0.971
0.244,0.970
0.249,0.970
0.253,0.970
0.257,0.968
0.261,0.966
0.267,0.966
0.271,0.966
0.275,0.966
0.281,0.966
0.285,0.966
0.289,0.963
0.293,0.963
0.295,0.960
0.299,0.960
0.303,0.960
0.306,0.960
0.310,0.960
0.313,0.960
0.317,0.959
0.319,0.956
0.321,0.956
0.325,0.955
0.328,0.953
0.332,0.953
0.335,0.953
0.337,0.951
0.339,0.951
0.343,0.951
0.347,0.949
0.350,0.948
0.354,0.948
0.357,0.948
0.359,0.948
0.363,0.948
0.366,0.948
0.369,0.948
0.373,0.946
0.375,0.945
0.378,0.944
0.381,0.944
0.383,0.944
0.386,0.943
0.388,0.943
0.391,0.943
0.393,0.943
0.396,0.943
0.399,0.943
0.401,0.941
0.403,0.940
0.406,0.940
0.409,0.940
0.412,0.940
0.415,0.939
0.417,0.938
0.420,0.938
0.422,0.937
0.424,0.937
0.428,0.937
0.431,0.937
0.433,0.937
0.436,0.937
0.436,0.936
0.439,0.936
0.442,0.936
0.444,0.936
0.446,0.936
0.448,0.933
0.451,0.933
0.453,0.933
0.455,0.932
0.458,0.932
0.460,0.932
0.464,0.931
0.467,0.931
0.470,0.931
0.472,0.931
0.473,0.930
0.476,0.930
0.478,0.930
0.480,0.930
0.481,0.930
0.483,0.930
0.484,0.930
0.484,0.930
0.487,0.930
0.490,0.930
0.491,0.929
0.492,0.928
0.494,0.927
0.494,0.925
0.496,0.924
0.499,0.924
0.502,0.924
0.503,0.924
0.506,0.923
0.508,0.923
0.510,0.923
0.511,0.922
0.512,0.922
0.514,0.921
0.516,0.921
0.517,0.921
0.519,0.921
0.519,0.920
0.523,0.920
0.525,0.920
0.526,0.920
0.528,0.918
0.530,0.918
0.531,0.918
0.534,0.918
0.537,0.918
0.538,0.918
0.541,0.918
0.543,0.918
0.546,0.918
0.547,0.918
0.548,0.918
0.552,0.918
0.554,0.918
0.555,0.918
0.556,0.917
0.556,0.916
0.559,0.916
0.560,0.915
0.562,0.915
0.563,0.914
0.562,0.913
0.563,0.913
0.564,0.913
0.567,0.913
0.567,0.913
0.569,0.913
0.570,0.913
0.571,0.913
0.571,0.913
