threshold,true positive rate,false positive rate
0.015,1.000,1.000
0.016,1.000,1.000
0.017,1.000,1.000
0.018,1.000,1.000
0.019,1.000,0.999
0.020,1.000,0.999
0.021,1.000,0.998
0.022,1.000,0.995
0.023,1.000,0.991
0.024,1.000,0.984
0.025,1.000,0.973
0.026,1.000,0.956
0.027,1.000,0.930
0.028,1.000,0.894
0.029,1.000,0.847
0.030,1.000,0.789
0.031,0.999,0.724
0.032,0.997,0.657
0.033,0.995,0.589
0.034,0.995,0.522
0.035,0.994,0.461
0.036,0.994,0.408
0.037,0.993,0.363
0.038,0.992,0.323
0.039,0.991,0.290
0.040,0.990,0.261
0.041,0.989,0.237
0.042,0.987,0.215
0.043,0.987,0.198
0.044,0.986,0.182
0.045,0.986,0.168
0.046,0.983,0.157
0.047,0.983,0.146
0.048,0.978,0.138
0.049,0.975,0.130
0.050,0.974,0.123
0.051,0.972,0.117
0.052,0.970,0.111
0.053,0.968,0.106
0.054,0.967,0.101
0.055,0.966,0.097
0.056,0.963,0.094
0.057,0.962,0.091
0.058,0.962,0.087
0.059,0.962,0.084
0.060,0.962,0.082
0.061,0.962,0.079
0.062,0.960,0.077
0.063,0.959,0.074
0.064,0.959,0.072
0.065,0.959,0.070
0.066,0.959,0.069
0.067,0.959,0.067
0.068,0.958,0.065
0.069,0.958,0.064
0.070,0.958,0.062
0.072,0.958,0.059
0.073,0.958,0.058
0.074,0.958,0.056
0.075,0.958,0.055
0.076,0.956,0.054
0.077,0.956,0.053
0.078,0.956,0.052
0.079,0.956,0.051
0.080,0.955,0.050
0.081,0.955,0.049
0.082,0.955,0.048
0.083,0.955,0.047
0.084,0.955,0.046
0.085,0.955,0.046
0.086,0.955,0.045
0.087,0.955,0.044
0.088,0.955,0.044
0.089,0.954,0.043
0.090,0.953,0.043
0.091,0.953,0.042
0.092,0.953,0.042
0.093,0.951,0.041
0.094,0.951,0.040
0.095,0.951,0.040
0.096,0.951,0.039
0.097,0.949,0.039
0.098,0.949,0.038
0.099,0.949,0.038
0.100,0.949,0.037
0.101,0.948,0.037
0.102,0.948,0.036
0.103,0.947,0.036
0.104,0.947,0.035
0.105,0.946,0.035
0.106,0.946,0.034
0.108,0.946,0.034
0.109,0.946,0.033
0.110,0.945,0.033
0.111,0.945,0.032
0.112,0.945,0.032
0.113,0.944,0.032
0.114,0.944,0.031
0.115,0.944,0.031
0.116,0.943,0.031
0.117,0.940,0.030
0.118,0.939,0.030
0.119,0.939,0.030
0.120,0.938,0.029
0.121,0.936,0.029
0.122,0.936,0.029
0.124,0.936,0.028
0.125,0.936,0.028
0.126,0.936,0.028
0.127,0.936,0.027
0.128,0.936,0.027
0.129,0.936,0.027
0.130,0.936,0.027
0.131,0.935,0.027
0.132,0.933,0.026
0.133,0.933,0.026
0.134,0.932,0.026
0.135,0.932,0.025
0.136,0.932,0.025
0.137,0.932,0.025
0.138,0.932,0.025
0.139,0.930,0.025
0.141,0.930,0.024
0.142,0.929,0.024
0.143,0.929,0.024
0.145,0.929,0.024
0.146,0.929,0.024
0.147,0.929,0.024
0.148,0.929,0.023
0.149,0.929,0.023
0.150,0.928,0.023
0.151,0.928,0.023
0.152,0.927,0.022
0.153,0.927,0.022
0.154,0.925,0.022
0.156,0.925,0.022
0.157,0.924,0.022
0.158,0.923,0.022
0.159,0.923,0.021
0.161,0.921,0.021
0.162,0.921,0.021
0.163,0.921,0.021
0.164,0.921,0.021
0.165,0.920,0.021
0.166,0.918,0.021
0.167,0.918,0.021
0.168,0.917,0.020
0.169,0.917,0.020
0.170,0.917,0.020
0.171,0.917,0.020
0.172,0.916,0.020
0.173,0.916,0.020
0.174,0.916,0.020
0.176,0.916,0.019
0.177,0.915,0.019
0.178,0.915,0.019
0.179,0.914,0.019
0.181,0.912,0.019
0.182,0.912,0.019
0.183,0.912,0.018
0.184,0.912,0.018
0.187,0.912,0.018
0.188,0.912,0.018
0.189,0.910,0.018
0.190,0.910,0.018
0.191,0.910,0.017
0.192,0.910,0.017
0.193,0.910,0.017
0.194,0.908,0.017
0.195,0.908,0.017
0.197,0.908,0.017
0.198,0.907,0.017
0.199,0.907,0.017
0.200,0.907,0.017
0.201,0.907,0.016
0.202,0.907,0.016
0.203,0.906,0.016
0.204,0.906,0.016
0.205,0.906,0.016
0.206,0.906,0.016
0.207,0.906,0.016
0.208,0.905,0.016
0.209,0.905,0.016
0.210,0.904,0.016
0.211,0.904,0.016
0.213,0.904,0.015
0.214,0.904,0.015
0.215,0.904,0.015
0.217,0.904,0.015
0.218,0.904,0.015
0.219,0.904,0.015
0.220,0.904,0.015
0.221,0.904,0.015
0.222,0.902,0.015
0.223,0.902,0.015
0.224,0.901,0.014
0.225,0.900,0.014
0.226,0.900,0.014
0.227,0.900,0.014
0.228,0.900,0.014
0.229,0.900,0.014
0.232,0.900,0.014
0.233,0.900,0.014
0.235,0.900,0.014
0.237,0.900,0.014
0.238,0.900,0.013
0.239,0.899,0.013
0.240,0.899,0.013
0.241,0.899,0.013
0.242,0.898,0.013
0.243,0.898,0.013
0.244,0.898,0.013
0.245,0.898,0.013
0.246,0.898,0.013
0.247,0.898,0.013
0.248,0.898,0.013
0.249,0.898,0.013
0.250,0.898,0.013
0.251,0.898,0.013
0.252,0.898,0.013
0.253,0.896,0.013
0.254,0.896,0.013
0.255,0.894,0.012
0.260,0.894,0.012
0.261,0.894,0.012
0.262,0.894,0.012
0.263,0.892,0.012
0.264,0.892,0.012
0.265,0.892,0.012
0.266,0.892,0.012
0.267,0.891,0.012
0.268,0.891,0.012
0.269,0.890,0.012
0.270,0.889,0.012
0.271,0.887,0.012
0.272,0.887,0.012
0.273,0.886,0.011
0.274,0.886,0.011
0.275,0.885,0.011
0.276,0.885,0.011
0.277,0.885,0.011
0.278,0.885,0.011
0.280,0.884,0.011
0.281,0.884,0.011
0.282,0.883,0.011
0.283,0.883,0.011
0.284,0.881,0.011
0.285,0.881,0.011
0.286,0.881,0.011
0.287,0.879,0.011
0.288,0.879,0.011
0.290,0.879,0.010
0.291,0.879,0.010
0.293,0.879,0.010
0.294,0.879,0.010
0.296,0.879,0.010
0.297,0.879,0.010
0.298,0.878,0.010
0.299,0.878,0.010
0.300,0.878,0.010
0.301,0.877,0.010
0.302,0.876,0.010
0.304,0.876,0.010
0.305,0.876,0.010
0.307,0.874,0.010
0.308,0.874,0.010
0.309,0.874,0.009
0.310,0.871,0.009
0.311,0.871,0.009
0.312,0.871,0.009
0.313,0.871,0.009
0.314,0.871,0.009
0.316,0.869,0.009
0.317,0.869,0.009
0.318,0.869,0.009
0.321,0.868,0.009
0.324,0.868,0.009
0.325,0.867,0.009
0.326,0.867,0.009
0.328,0.866,0.009
0.329,0.866,0.009
0.332,0.866,0.008
0.333,0.866,0.008
0.334,0.866,0.008
0.335,0.865,0.008
0.339,0.865,0.008
0.340,0.865,0.008
0.342,0.865,0.008
0.343,0.863,0.008
0.345,0.861,0.008
0.346,0.861,0.008
0.348,0.861,0.008
0.349,0.861,0.008
0.351,0.861,0.008
0.352,0.860,0.008
0.354,0.860,0.008
0.355,0.859,0.008
0.356,0.859,0.008
0.357,0.859,0.008
0.359,0.858,0.007
0.360,0.858,0.007
0.362,0.858,0.007
0.364,0.856,0.007
0.365,0.856,0.007
0.366,0.856,0.007
0.368,0.856,0.007
0.369,0.854,0.007
0.370,0.853,0.007
0.372,0.853,0.007
0.373,0.852,0.007
0.374,0.852,0.007
0.376,0.852,0.007
0.379,0.851,0.007
0.380,0.851,0.007
0.383,0.851,0.006
0.384,0.851,0.006
0.387,0.851,0.006
0.388,0.851,0.006
0.389,0.851,0.006
0.391,0.851,0.006
0.393,0.851,0.006
0.396,0.851,0.006
0.397,0.851,0.006
0.398,0.851,0.006
0.400,0.851,0.006
0.403,0.851,0.006
0.404,0.851,0.006
0.405,0.850,0.006
0.406,0.850,0.005
0.409,0.847,0.005
0.410,0.847,0.005
0.411,0.846,0.005
0.412,0.846,0.005
0.414,0.846,0.005
0.417,0.844,0.005
0.418,0.843,0.005
0.419,0.843,0.005
0.420,0.843,0.005
0.421,0.842,0.005
0.422,0.839,0.005
0.424,0.839,0.005
0.425,0.838,0.005
0.426,0.838,0.005
0.428,0.836,0.005
0.430,0.835,0.005
0.431,0.834,0.005
0.432,0.834,0.005
0.434,0.834,0.005
0.438,0.834,0.005
0.439,0.832,0.005
0.441,0.832,0.005
0.442,0.832,0.005
0.443,0.831,0.005
0.447,0.831,0.005
0.449,0.830,0.005
0.450,0.830,0.005
0.451,0.830,0.004
0.452,0.830,0.004
0.453,0.828,0.004
0.454,0.827,0.004
0.455,0.825,0.004
0.456,0.824,0.004
0.457,0.824,0.004
0.458,0.824,0.004
0.459,0.824,0.004
0.461,0.822,0.004
0.462,0.821,0.004
0.464,0.821,0.004
0.467,0.819,0.004
0.469,0.816,0.004
0.470,0.815,0.004
0.476,0.815,0.004
0.479,0.814,0.004
0.484,0.814,0.004
0.485,0.813,0.004
0.486,0.812,0.004
0.488,0.812,0.004
0.489,0.809,0.004
0.490,0.808,0.004
0.493,0.808,0.004
0.494,0.807,0.003
0.496,0.807,0.003
0.497,0.807,0.003
0.501,0.807,0.003
0.503,0.805,0.003
0.504,0.803,0.003
0.507,0.801,0.003
0.511,0.801,0.003
0.513,0.801,0.003
0.515,0.801,0.003
0.516,0.800,0.003
0.519,0.800,0.003
0.520,0.799,0.003
0.523,0.798,0.003
0.524,0.798,0.003
0.525,0.797,0.003
0.526,0.797,0.003
0.527,0.796,0.003
0.529,0.792,0.003
0.531,0.792,0.003
0.532,0.791,0.003
0.536,0.791,0.003
0.537,0.790,0.003
0.538,0.790,0.003
0.548,0.785,0.003
0.549,0.785,0.002
0.550,0.784,0.002
0.552,0.783,0.002
0.553,0.783,0.002
0.554,0.783,0.002
0.556,0.782,0.002
0.557,0.782,0.002
0.558,0.782,0.002
0.562,0.781,0.002
0.565,0.781,0.002
0.568,0.780,0.002
0.573,0.780,0.002
0.577,0.780,0.002
0.578,0.780,0.002
0.583,0.777,0.002
0.586,0.774,0.002
0.587,0.773,0.002
0.588,0.773,0.002
0.589,0.772,0.002
0.591,0.772,0.002
0.593,0.769,0.002
0.594,0.769,0.002
0.596,0.767,0.002
0.597,0.767,0.002
0.599,0.766,0.002
0.605,0.766,0.002
0.608,0.765,0.002
0.609,0.763,0.002
0.615,0.763,0.002
0.617,0.763,0.002
0.623,0.761,0.002
0.630,0.761,0.001
0.633,0.761,0.001
0.635,0.761,0.001
0.636,0.760,0.001
0.637,0.759,0.001
0.638,0.759,0.001
0.640,0.758,0.001
0.641,0.755,0.001
0.642,0.754,0.001
0.646,0.750,0.001
0.648,0.749,0.001
0.652,0.744,0.001
0.656,0.742,0.001
0.670,0.736,0.001
0.672,0.735,0.001
0.673,0.734,0.001
0.676,0.734,0.001
0.677,0.732,0.001
0.678,0.732,0.001
0.679,0.730,0.001
0.681,0.729,0.001
0.683,0.727,0.001
0.684,0.726,0.001
0.686,0.726,0.001
0.687,0.724,0.001
0.688,0.722,0.001
0.699,0.716,0.001
0.703,0.715,0.001
0.708,0.715,0.001
0.710,0.713,0.001
0.711,0.713,0.001
0.712,0.711,0.001
0.713,0.707,0.001
0.714,0.707,0.001
0.715,0.707,0.001
0.716,0.706,0.001
0.719,0.701,0.001
0.720,0.701,0.001
0.727,0.698,0.001
0.728,0.696,0.001
0.732,0.693,0.001
0.735,0.689,0.001
0.738,0.688,0.001
0.741,0.683,0.001
0.742,0.683,0.001
0.745,0.682,0.001
0.746,0.680,0.001
0.747,0.679,0.001
0.748,0.676,0.001
0.749,0.676,0.000
0.750,0.674,0.000
0.751,0.673,0.000
0.753,0.669,0.000
0.754,0.667,0.000
0.755,0.667,0.000
0.756,0.666,0.000
0.758,0.662,0.000
0.759,0.661,0.000
0.761,0.659,0.000
0.762,0.659,0.000
0.766,0.656,0.000
0.767,0.653,0.000
0.768,0.653,0.000
0.769,0.650,0.000
0.770,0.649,0.000
0.772,0.646,0.000
0.774,0.644,0.000
0.775,0.643,0.000
0.776,0.641,0.000
0.777,0.639,0.000
0.778,0.638,0.000
0.780,0.634,0.000
0.782,0.631,0.000
0.786,0.622,0.000
0.787,0.619,0.000
0.789,0.618,0.000
0.792,0.615,0.000
0.793,0.615,0.000
0.796,0.613,0.000
0.797,0.611,0.000
0.803,0.607,0.000
0.804,0.600,0.000
0.805,0.597,0.000
0.809,0.592,0.000
0.810,0.589,0.000
0.811,0.587,0.000
0.812,0.586,0.000
0.815,0.581,0.000
0.817,0.580,0.000
0.820,0.575,0.000
0.821,0.574,0.000
0.822,0.571,0.000
0.826,0.568,0.000
0.827,0.567,0.000
0.828,0.566,0.000
0.835,0.557,0.000
0.836,0.556,0.000
0.837,0.553,0.000
0.838,0.550,0.000
0.839,0.548,0.000
0.840,0.546,0.000
0.842,0.545,0.000
0.843,0.543,0.000
0.847,0.541,0.000
0.848,0.537,0.000
0.852,0.536,0.000
0.854,0.535,0.000
0.855,0.534,0.000
0.856,0.532,0.000
0.857,0.528,0.000
0.858,0.527,0.000
0.860,0.524,0.000
0.862,0.519,0.000
0.863,0.518,0.000
0.864,0.514,0.000
0.866,0.510,0.000
0.867,0.509,0.000
0.868,0.506,0.000
0.869,0.505,0.000
0.872,0.501,0.000
0.875,0.494,0.000
0.876,0.493,0.000
0.878,0.489,0.000
0.879,0.483,0.000
0.880,0.481,0.000
0.881,0.476,0.000
0.885,0.472,0.000
0.886,0.470,0.000
0.889,0.467,0.000
0.890,0.463,0.000
0.891,0.462,0.000
0.893,0.455,0.000
0.894,0.450,0.000
0.895,0.449,0.000
0.896,0.447,0.000
0.897,0.443,0.000
0.898,0.442,0.000
0.900,0.441,0.000
0.901,0.439,0.000
0.904,0.428,0.000
0.905,0.427,0.000
0.906,0.421,0.000
0.907,0.419,0.000
0.908,0.418,0.000
0.909,0.414,0.000
0.910,0.412,0.000
0.911,0.408,0.000
0.912,0.401,0.000
0.913,0.397,0.000
0.914,0.395,0.000
0.915,0.394,0.000
0.916,0.390,0.000
0.917,0.386,0.000
0.918,0.380,0.000
0.919,0.372,0.000
0.922,0.358,0.000
0.923,0.356,0.000
0.924,0.355,0.000
0.925,0.349,0.000
0.926,0.347,0.000
0.928,0.338,0.000
0.929,0.331,0.000
0.930,0.320,0.000
0.931,0.318,0.000
0.932,0.312,0.000
0.933,0.309,0.000
0.935,0.297,0.000
0.936,0.286,0.000
0.937,0.277,0.000
0.938,0.276,0.000
0.939,0.269,0.000
0.940,0.264,0.000
0.941,0.256,0.000
0.942,0.245,0.000
0.943,0.238,0.000
0.945,0.233,0.000
0.946,0.222,0.000
0.947,0.214,0.000
0.948,0.204,0.000
0.949,0.196,0.000
0.950,0.192,0.000
0.951,0.188,0.000
0.952,0.183,0.000
0.954,0.164,0.000
0.955,0.161,0.000
0.956,0.154,0.000
0.957,0.142,0.000
0.958,0.137,0.000
0.959,0.127,0.000
0.960,0.124,0.000
0.961,0.114,0.000
0.962,0.109,0.000
0.963,0.102,0.000
0.964,0.100,0.000
0.966,0.091,0.000
0.967,0.084,0.000
0.968,0.078,0.000
0.969,0.070,0.000
0.970,0.065,0.000
0.971,0.059,0.000
0.972,0.054,0.000
0.973,0.051,0.000
0.974,0.044,0.000
0.975,0.042,0.000
0.976,0.036,0.000
0.977,0.032,0.000
0.978,0.031,0.000
0.979,0.026,0.000
0.982,0.020,0.000
0.986,0.016,0.000
0.989,0.013,0.000
0.990,0.011,0.000
0.991,0.007,0.000
