threshold,precision,recall
0.015,0.025,1.000
0.016,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.025,1.000
0.026,0.026,1.000
0.027,0.027,1.000
0.028,0.028,1.000
0.029,0.029,1.000
0.030,0.031,1.000
0.031,0.034,0.999
0.032,0.037,0.997
0.033,0.041,0.995
0.034,0.046,0.995
0.035,0.052,0.994
0.036,0.058,0.994
0.037,0.065,0.993
0.038,0.072,0.992
0.039,0.080,0.991
0.040,0.088,0.990
0.041,0.096,0.989
0.042,0.104,0.987
0.043,0.113,0.987
0.044,0.121,0.986
0.045,0.130,0.986
0.046,0.137,0.983
0.047,0.146,0.983
0.048,0.153,0.978
0.049,0.160,0.975
0.050,0.167,0.974
0.051,0.174,0.972
0.052,0.182,0.970
0.053,0.188,0.968
0.054,0.195,0.967
0.055,0.201,0.966
0.056,0.206,0.963
0.057,0.212,0.962
0.058,0.219,0.962
0.059,0.225,0.962
0.060,0.230,0.962
0.061,0.236,0.962
0.062,0.240,0.960
0.063,0.246,0.959
0.064,0.251,0.959
0.065,0.257,0.959
0.066,0.262,0.959
0.067,0.267,0.959
0.068,0.271,0.958
0.069,0.276,0.958
0.070,0.281,0.958
0.071,0.286,0.958
0.072,0.291,0.958
0.073,0.296,0.958
0.074,0.301,0.958
0.075,0.306,0.958
0.076,0.311,0.956
0.077,0.314,0.956
0.078,0.318,0.956
0.079,0.323,0.956
0.080,0.327,0.955
0.081,0.330,0.955
0.082,0.335,0.955
0.083,0.340,0.955
0.084,0.344,0.955
0.085,0.348,0.955
0.086,0.350,0.955
0.087,0.354,0.955
0.088,0.357,0.955
0.089,0.359,0.954
0.090,0.362,0.953
0.091,0.365,0.953
0.092,0.367,0.953
0.093,0.370,0.951
0.094,0.374,0.951
0.095,0.377,0.951
0.096,0.380,0.951
0.097,0.384,0.949
0.098,0.386,0.949
0.099,0.390,0.949
0.100,0.393,0.949
0.101,0.396,0.948
0.102,0.400,0.948
0.103,0.402,0.947
0.104,0.405,0.947
0.105,0.407,0.946
0.106,0.410,0.946
0.107,0.413,0.946
0.108,0.416,0.946
0.109,0.420,0.946
0.110,0.423,0.945
0.111,0.426,0.945
0.112,0.429,0.945
0.113,0.431,0.944
0.114,0.434,0.944
0.115,0.435,0.944
0.116,0.439,0.943
0.117,0.442,0.940
0.118,0.444,0.939
0.119,0.447,0.939
0.120,0.448,0.938
0.121,0.448,0.936
0.122,0.452,0.936
0.123,0.454,0.936
0.124,0.457,0.936
0.125,0.459,0.936
0.126,0.463,0.936
0.127,0.464,0.936
0.128,0.465,0.936
0.129,0.468,0.936
0.130,0.471,0.936
0.131,0.471,0.935
0.132,0.474,0.933
0.133,0.477,0.933
0.134,0.480,0.932
0.135,0.484,0.932
0.136,0.484,0.932
0.137,0.487,0.932
0.138,0.489,0.932
0.139,0.490,0.930
0.140,0.491,0.930
0.141,0.492,0.930
0.142,0.493,0.929
0.143,0.494,0.929
0.144,0.495,0.929
0.145,0.496,0.929
0.146,0.498,0.929
0.147,0.500,0.929
0.148,0.502,0.929
0.149,0.505,0.929
0.150,0.507,0.928
0.151,0.509,0.928
0.152,0.512,0.927
0.153,0.513,0.927
0.154,0.514,0.925
0.155,0.515,0.925
0.156,0.516,0.925
0.157,0.519,0.924
