precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,1.000
0.026,1.000
0.027,1.000
0.027,1.000
0.029,1.000
0.030,0.999
0.032,0.999
0.034,0.999
0.037,0.999
0.040,0.999
0.044,0.999
0.048,0.998
0.053,0.997
0.057,0.995
0.062,0.994
0.067,0.993
0.073,0.991
0.079,0.991
0.084,0.991
0.090,0.990
0.096,0.987
0.101,0.986
0.107,0.985
0.113,0.984
0.119,0.983
0.125,0.982
0.131,0.982
0.137,0.980
0.142,0.980
0.147,0.978
0.152,0.977
0.158,0.976
0.163,0.976
0.169,0.976
0.174,0.976
0.179,0.976
0.183,0.975
0.187,0.974
0.191,0.970
0.196,0.970
0.201,0.970
0.206,0.970
0.210,0.970
0.215,0.970
0.220,0.970
0.224,0.970
0.228,0.970
0.233,0.970
0.236,0.970
0.240,0.969
0.244,0.968
0.248,0.968
0.253,0.967
0.256,0.966
0.261,0.966
0.265,0.964
0.269,0.964
0.272,0.963
0.276,0.963
0.280,0.961
0.285,0.961
0.288,0.961
0.291,0.961
0.295,0.961
0.299,0.961
0.303,0.961
0.307,0.960
0.310,0.959
0.313,0.959
0.317,0.959
0.320,0.959
0.323,0.959
0.326,0.959
0.331,0.959
0.335,0.958
0.339,0.958
0.342,0.956
0.345,0.956
0.347,0.955
0.350,0.955
0.353,0.954
0.355,0.952
0.358,0.952
0.361,0.952
0.363,0.952
0.366,0.952
0.369,0.951
0.372,0.951
0.376,0.949
0.379,0.948
0.383,0.948
0.386,0.948
0.389,0.947
0.391,0.946
0.395,0.946
0.397,0.945
0.400,0.945
0.403,0.945
0.406,0.945
0.408,0.945
0.410,0.945
0.412,0.945
0.413,0.944
0.415,0.944
0.417,0.943
0.419,0.943
0.421,0.943
0.424,0.941
0.426,0.941
0.430,0.941
0.432,0.941
0.434,0.940
0.436,0.940
0.439,0.940
0.440,0.939
0.442,0.938
0.443,0.938
0.446,0.938
0.448,0.938
0.449,0.938
0.452,0.937
0.454,0.937
0.456,0.937
0.459,0.937
0.460,0.937
0.462,0.937
0.464,0.935
0.465,0.935
0.469,0.935
0.469,0.935
0.471,0.935
0.473,0.935
0.477,0.935
0.479,0.935
0.481,0.935
0.483,0.935
0.487,0.933
0.487,0.933
0.489,0.933
0.490,0.933
0.492,0.933
0.494,0.933
0.496,0.932
0.498,0.932
0.502,0.932
0.503,0.932
0.506,0.932
0.508,0.932
0.509,0.931
0.511,0.931
0.513,0.931
0.515,0.930
0.518,0.930
0.519,0.930
0.520,0.930
0.521,0.930
0.522,0.929
0.524,0.929
0.525,0.929
0.525,0.928
0.527,0.928
0.530,0.928
0.532,0.928
0.534,0.928
0.536,0.928
0.537,0.928
0.539,0.928
0.542,0.928
0.544,0.928
0.547,0.928
0.548,0.928
0.552,0.928
0.552,0.927
0.553,0.925
0.555,0.924
0.556,0.924
0.557,0.923
0.558,0.923
0.561,0.923
0.562,0.922
0.563,0.922
