threshold,precision,recall
0.014,0.025,1.000
0.015,0.025,1.000
0.016,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.025,1.000
0.026,0.025,1.000
0.027,0.026,1.000
0.028,0.026,1.000
0.029,0.027,1.000
0.030,0.028,1.000
0.031,0.030,1.000
0.032,0.032,1.000
0.033,0.035,1.000
0.034,0.038,1.000
0.035,0.041,1.000
0.036,0.045,1.000
0.037,0.050,0.998
0.038,0.054,0.997
0.039,0.059,0.995
0.040,0.064,0.991
0.041,0.070,0.991
0.042,0.076,0.990
0.043,0.081,0.989
0.044,0.087,0.987
0.045,0.093,0.987
0.046,0.099,0.986
0.047,0.104,0.984
0.048,0.110,0.984
0.049,0.116,0.984
0.050,0.121,0.984
0.051,0.127,0.984
0.052,0.133,0.984
0.053,0.138,0.984
0.054,0.144,0.982
0.055,0.149,0.982
0.056,0.155,0.982
0.057,0.160,0.979
0.058,0.165,0.979
0.059,0.170,0.979
0.060,0.176,0.978
0.061,0.181,0.978
0.062,0.185,0.978
0.063,0.191,0.977
0.064,0.196,0.975
0.065,0.202,0.975
0.066,0.208,0.974
0.067,0.212,0.974
0.068,0.216,0.974
0.069,0.221,0.974
0.070,0.225,0.974
0.071,0.230,0.974
0.072,0.233,0.974
0.073,0.237,0.972
0.074,0.241,0.972
0.075,0.245,0.972
0.076,0.250,0.972
0.077,0.254,0.971
0.078,0.258,0.970
0.079,0.262,0.970
0.080,0.266,0.970
0.081,0.271,0.970
0.082,0.274,0.969
0.083,0.277,0.968
0.084,0.280,0.968
0.085,0.284,0.967
0.086,0.287,0.964
0.087,0.291,0.964
0.088,0.294,0.963
0.089,0.297,0.963
0.090,0.300,0.963
0.091,0.303,0.963
0.092,0.307,0.963
0.093,0.310,0.963
0.094,0.312,0.962
0.095,0.314,0.962
0.096,0.317,0.961
0.097,0.321,0.961
0.098,0.323,0.961
0.099,0.326,0.961
0.100,0.329,0.961
0.101,0.333,0.961
0.102,0.336,0.961
0.103,0.339,0.961
0.104,0.342,0.961
0.105,0.345,0.961
0.106,0.348,0.961
0.107,0.351,0.961
0.108,0.353,0.961
0.109,0.356,0.961
0.110,0.358,0.960
0.111,0.361,0.959
0.112,0.364,0.958
0.113,0.366,0.956
0.114,0.369,0.956
0.115,0.372,0.956
0.116,0.375,0.956
0.117,0.378,0.956
0.118,0.381,0.956
0.119,0.385,0.956
0.120,0.386,0.956
0.121,0.387,0.956
0.122,0.389,0.955
0.123,0.392,0.954
0.124,0.395,0.953
0.125,0.398,0.953
0.126,0.399,0.953
0.127,0.402,0.953
0.128,0.404,0.953
0.129,0.406,0.953
0.130,0.410,0.953
0.131,0.412,0.953
0.132,0.414,0.952
0.133,0.415,0.948
0.134,0.417,0.948
0.135,0.420,0.948
0.136,0.423,0.948
0.137,0.425,0.948
0.138,0.428,0.948
0.139,0.430,0.948
0.140,0.433,0.948
0.141,0.438,0.948
0.142,0.438,0.948
0.143,0.440,0.948
0.144,0.443,0.948
0.145,0.446,0.948
0.146,0.449,0.948
0.147,0.451,0.948
0.148,0.454,0.948
0.149,0.455,0.948
0.150,0.457,0.948
0.151,0.460,0.948
0.152,0.461,0.948
0.153,0.463,0.948
0.154,0.466,0.948
0.155,0.467,0.948
0.156,0.469,0.948
0.157,0.472,0.948
0.158,0.474,0.948
0.159,0.475,0.947
0.160,0.477,0.946
0.161,0.478,0.946
0.162,0.480,0.946
0.163,0.481,0.945
0.164,0.483,0.945
0.165,0.484,0.945
0.166,0.486,0.945
0.167,0.487,0.944
0.168,0.489,0.943
0.169,0.490,0.941
0.170,0.492,0.940
0.171,0.494,0.940
0.172,0.497,0.940
0.173,0.499,0.940
0.174,0.502,0.940
0.175,0.504,0.939
0.176,0.506,0.939
0.177,0.507,0.939
0.178,0.509,0.939
0.179,0.510,0.939
0.180,0.512,0.939
0.181,0.513,0.939
0.182,0.514,0.939
0.183,0.516,0.939
0.184,0.519,0.939
0.185,0.522,0.939
0.186,0.523,0.939
0.187,0.524,0.939
0.188,0.528,0.939
0.189,0.529,0.939
0.190,0.532,0.939
0.191,0.535,0.938
0.192,0.536,0.938
