threshold,precision,recall
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.025,1.000
0.026,0.025,1.000
0.027,0.026,1.000
0.028,0.026,1.000
0.029,0.027,1.000
0.030,0.029,1.000
0.031,0.030,1.000
0.032,0.033,1.000
0.033,0.036,1.000
0.034,0.039,1.000
0.035,0.043,1.000
0.036,0.047,1.000
0.037,0.051,0.999
0.038,0.057,0.999
0.039,0.062,0.997
0.040,0.068,0.994
0.041,0.073,0.993
0.042,0.079,0.992
0.043,0.085,0.992
0.044,0.092,0.992
0.045,0.098,0.992
0.046,0.104,0.992
0.047,0.110,0.992
0.048,0.116,0.991
0.049,0.122,0.991
0.050,0.128,0.991
0.051,0.134,0.991
0.052,0.139,0.990
0.053,0.145,0.990
0.054,0.150,0.989
0.055,0.156,0.987
0.056,0.161,0.987
0.057,0.167,0.987
0.058,0.173,0.987
0.059,0.179,0.986
0.060,0.185,0.985
0.061,0.190,0.985
0.062,0.196,0.985
0.063,0.200,0.985
0.064,0.205,0.984
0.065,0.210,0.982
0.066,0.215,0.980
0.067,0.221,0.980
0.068,0.226,0.980
0.069,0.231,0.980
0.070,0.237,0.980
0.071,0.242,0.980
0.072,0.246,0.980
0.073,0.251,0.979
0.074,0.255,0.979
0.075,0.260,0.979
0.076,0.264,0.979
0.077,0.267,0.978
0.078,0.271,0.978
0.079,0.274,0.978
0.080,0.278,0.976
0.081,0.282,0.975
0.082,0.286,0.975
0.083,0.290,0.975
0.084,0.294,0.975
0.085,0.298,0.975
0.086,0.300,0.975
0.087,0.304,0.975
0.088,0.307,0.974
0.089,0.310,0.974
0.090,0.313,0.974
0.091,0.317,0.974
0.092,0.320,0.974
0.093,0.323,0.974
0.094,0.326,0.974
0.095,0.330,0.974
0.096,0.335,0.974
0.097,0.339,0.974
0.098,0.342,0.972
0.099,0.345,0.972
0.100,0.349,0.971
0.101,0.353,0.970
0.102,0.356,0.970
0.103,0.359,0.970
0.104,0.362,0.968
0.105,0.366,0.967
0.106,0.369,0.967
0.107,0.373,0.966
0.108,0.375,0.964
0.109,0.379,0.964
0.110,0.383,0.964
0.111,0.385,0.964
0.112,0.389,0.963
0.113,0.393,0.963
0.114,0.394,0.961
0.115,0.397,0.961
0.116,0.400,0.961
0.117,0.403,0.960
0.118,0.405,0.960
0.119,0.407,0.959
0.120,0.409,0.959
0.121,0.412,0.958
0.122,0.414,0.958
0.123,0.416,0.956
0.124,0.419,0.956
0.125,0.423,0.956
0.126,0.426,0.956
0.127,0.429,0.955
0.128,0.432,0.955
0.129,0.433,0.955
0.130,0.436,0.955
0.131,0.440,0.955
0.132,0.443,0.953
0.133,0.446,0.953
0.134,0.447,0.951
0.135,0.449,0.951
0.136,0.452,0.949
0.137,0.455,0.949
0.138,0.458,0.949
0.139,0.460,0.949
0.140,0.462,0.949
0.141,0.465,0.949
0.142,0.467,0.949
0.143,0.470,0.949
0.144,0.472,0.948
0.145,0.475,0.948
0.146,0.477,0.948
0.147,0.480,0.948
0.148,0.483,0.948
0.149,0.486,0.948
0.150,0.489,0.948
0.151,0.492,0.948
0.152,0.495,0.948
0.153,0.498,0.948
0.154,0.500,0.947
0.155,0.502,0.947
0.156,0.504,0.947
0.157,0.506,0.947
0.158,0.508,0.947
0.159,0.510,0.946
0.160,0.512,0.946
0.161,0.515,0.946
0.162,0.517,0.946
0.163,0.521,0.946
0.164,0.522,0.946
0.165,0.523,0.945
0.166,0.525,0.945
0.167,0.527,0.945
0.168,0.529,0.945
0.169,0.529,0.945
0.170,0.530,0.945
0.171,0.533,0.945
0.172,0.534,0.945
0.173,0.536,0.945
0.174,0.539,0.945
0.175,0.539,0.943
0.176,0.541,0.943
0.177,0.541,0.943
