threshold,true positive rate,false positive rate
0.017,1.000,1.000
0.018,1.000,1.000
0.019,1.000,1.000
0.020,1.000,1.000
0.021,1.000,0.999
0.022,1.000,0.998
0.023,1.000,0.996
0.024,1.000,0.993
0.025,1.000,0.986
0.026,1.000,0.975
0.027,1.000,0.958
0.028,1.000,0.934
0.029,1.000,0.901
0.030,1.000,0.858
0.031,1.000,0.808
0.032,1.000,0.749
0.033,1.000,0.688
0.034,1.000,0.627
0.035,1.000,0.569
0.036,1.000,0.516
0.037,0.999,0.467
0.038,0.999,0.421
0.039,0.997,0.381
0.040,0.994,0.348
0.041,0.993,0.319
0.042,0.992,0.292
0.043,0.992,0.270
0.044,0.992,0.249
0.045,0.992,0.233
0.046,0.992,0.218
0.047,0.992,0.203
0.048,0.991,0.192
0.049,0.991,0.181
0.050,0.991,0.171
0.051,0.991,0.162
0.052,0.990,0.155
0.053,0.990,0.148
0.054,0.989,0.142
0.055,0.987,0.136
0.056,0.987,0.130
0.057,0.987,0.125
0.058,0.987,0.119
0.059,0.986,0.115
0.060,0.985,0.110
0.061,0.985,0.107
0.062,0.985,0.103
0.063,0.985,0.100
0.064,0.984,0.097
0.065,0.982,0.094
0.066,0.980,0.091
0.067,0.980,0.088
0.068,0.980,0.085
0.069,0.980,0.083
0.070,0.980,0.080
0.071,0.980,0.078
0.072,0.980,0.076
0.073,0.979,0.074
0.074,0.979,0.073
0.075,0.979,0.071
0.076,0.979,0.069
0.077,0.978,0.068
0.079,0.978,0.066
0.080,0.976,0.064
0.081,0.975,0.063
0.082,0.975,0.062
0.083,0.975,0.061
0.084,0.975,0.059
0.085,0.975,0.058
0.086,0.975,0.058
0.087,0.975,0.057
0.088,0.974,0.056
0.089,0.974,0.055
0.090,0.974,0.054
0.091,0.974,0.053
0.092,0.974,0.052
0.093,0.974,0.052
0.094,0.974,0.051
0.095,0.974,0.050
0.096,0.974,0.049
0.097,0.974,0.048
0.098,0.972,0.047
0.099,0.972,0.047
0.100,0.971,0.046
0.101,0.970,0.045
0.102,0.970,0.045
0.103,0.970,0.044
0.104,0.968,0.043
0.105,0.967,0.043
0.106,0.967,0.042
0.107,0.966,0.041
0.108,0.964,0.041
0.109,0.964,0.040
0.110,0.964,0.039
0.111,0.964,0.039
0.112,0.963,0.038
0.113,0.963,0.038
0.114,0.961,0.038
0.115,0.961,0.037
0.116,0.961,0.037
0.117,0.960,0.036
0.118,0.960,0.036
0.119,0.959,0.035
0.120,0.959,0.035
0.121,0.958,0.035
0.122,0.958,0.034
0.123,0.956,0.034
0.124,0.956,0.034
0.125,0.956,0.033
0.126,0.956,0.033
0.127,0.955,0.032
0.128,0.955,0.032
0.129,0.955,0.032
0.130,0.955,0.031
0.131,0.955,0.031
0.132,0.953,0.030
0.133,0.953,0.030
0.134,0.951,0.030
0.135,0.951,0.030
0.136,0.949,0.029
0.137,0.949,0.029
0.138,0.949,0.028
0.139,0.949,0.028
0.140,0.949,0.028
0.141,0.949,0.028
0.142,0.949,0.028
0.143,0.949,0.027
0.144,0.948,0.027
0.145,0.948,0.027
0.146,0.948,0.026
0.147,0.948,0.026
0.148,0.948,0.026
0.149,0.948,0.025
0.151,0.948,0.025
0.152,0.948,0.025
0.153,0.948,0.024
0.154,0.947,0.024
0.155,0.947,0.024
0.156,0.947,0.024
0.157,0.947,0.023
0.158,0.947,0.023
0.159,0.946,0.023
0.160,0.946,0.023
0.161,0.946,0.023
0.162,0.946,0.022
0.163,0.946,0.022
0.164,0.946,0.022
0.165,0.945,0.022
0.167,0.945,0.022
0.168,0.945,0.021
0.169,0.945,0.021
0.170,0.945,0.021
0.171,0.945,0.021
0.173,0.945,0.021
0.174,0.945,0.021
0.175,0.943,0.020
0.176,0.943,0.020
0.177,0.943,0.020
0.178,0.943,0.020
0.179,0.941,0.020
0.180,0.941,0.020
0.181,0.941,0.020
0.182,0.941,0.020
0.183,0.941,0.019
0.185,0.941,0.019
0.186,0.941,0.019
0.187,0.941,0.019
0.188,0.941,0.019
0.189,0.940,0.019
0.191,0.940,0.018
0.192,0.939,0.018
0.193,0.939,0.018
0.194,0.939,0.018
0.195,0.939,0.018
0.196,0.939,0.018
0.197,0.939,0.018
0.198,0.938,0.017
0.199,0.938,0.017
0.200,0.938,0.017
0.201,0.937,0.017
0.202,0.936,0.017
0.203,0.936,0.017
0.204,0.936,0.017
0.205,0.935,0.017
0.206,0.935,0.017
0.207,0.933,0.017
0.208,0.933,0.017
0.209,0.933,0.017
0.210,0.933,0.017
0.211,0.933,0.016
0.212,0.933,0.016
0.213,0.933,0.016
0.214,0.931,0.016
0.215,0.931,0.016
0.216,0.931,0.016
0.218,0.931,0.016
0.219,0.931,0.016
0.220,0.930,0.016
0.221,0.930,0.015
0.222,0.930,0.015
0.223,0.930,0.015
0.225,0.930,0.015
0.226,0.929,0.015
0.229,0.929,0.015
0.230,0.928,0.015
0.231,0.925,0.014
0.232,0.925,0.014
0.233,0.925,0.014
0.234,0.925,0.014
0.235,0.924,0.014
0.236,0.924,0.014
0.237,0.924,0.014
0.238,0.923,0.014
0.239,0.923,0.014
0.240,0.922,0.014
0.242,0.922,0.013
0.243,0.922,0.013
0.244,0.922,0.013
0.245,0.922,0.013
0.246,0.922,0.013
0.247,0.922,0.013
0.249,0.917,0.013
0.250,0.917,0.013
0.251,0.917,0.013
0.253,0.917,0.013
0.254,0.917,0.013
0.255,0.917,0.012
0.256,0.916,0.012
0.257,0.916,0.012
0.258,0.915,0.012
0.259,0.915,0.012
0.260,0.914,0.012
0.263,0.914,0.012
0.264,0.914,0.012
0.265,0.913,0.012
0.266,0.912,0.012
0.268,0.912,0.011
0.269,0.910,0.011
0.270,0.910,0.011
0.271,0.910,0.011
0.275,0.910,0.011
0.278,0.910,0.011
0.281,0.910,0.011
0.282,0.909,0.011
0.283,0.909,0.011
0.285,0.909,0.011
0.286,0.908,0.010
0.288,0.908,0.010
0.291,0.908,0.010
0.292,0.908,0.010
0.293,0.908,0.010
0.294,0.908,0.010
0.295,0.907,0.010
0.296,0.907,0.010
0.297,0.906,0.010
0.298,0.905,0.010
0.299,0.905,0.010
0.302,0.905,0.010
0.303,0.905,0.010
0.305,0.905,0.010
0.307,0.905,0.010
0.308,0.905,0.010
0.309,0.902,0.010
0.312,0.902,0.009
0.314,0.902,0.009
0.315,0.902,0.009
0.316,0.902,0.009
0.317,0.901,0.009
0.318,0.901,0.009
0.319,0.900,0.009
0.321,0.900,0.009
0.322,0.899,0.009
0.323,0.899,0.009
