precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,1.000
0.026,1.000
0.027,1.000
0.028,1.000
0.030,1.000
0.032,1.000
0.035,1.000
0.038,0.999
0.042,0.998
0.046,0.997
0.051,0.997
0.056,0.997
0.061,0.997
0.066,0.997
0.072,0.997
0.077,0.993
0.084,0.993
0.089,0.993
0.095,0.992
0.101,0.992
0.107,0.991
0.112,0.991
0.118,0.989
0.123,0.987
0.129,0.986
0.134,0.986
0.140,0.985
0.145,0.985
0.151,0.985
0.156,0.985
0.162,0.985
0.166,0.984
0.171,0.984
0.177,0.984
0.182,0.983
0.186,0.983
0.191,0.982
0.195,0.982
0.200,0.982
0.205,0.980
0.210,0.980
0.214,0.979
0.218,0.979
0.222,0.979
0.227,0.979
0.231,0.978
0.236,0.978
0.240,0.978
0.244,0.978
0.248,0.975
0.251,0.975
0.255,0.975
0.259,0.975
0.263,0.975
0.267,0.975
0.270,0.974
0.274,0.972
0.278,0.972
0.282,0.971
0.286,0.971
0.289,0.971
0.293,0.971
0.298,0.971
0.301,0.971
0.305,0.971
0.308,0.970
0.312,0.970
0.315,0.969
0.318,0.968
0.321,0.968
0.324,0.967
0.327,0.967
0.330,0.967
0.333,0.967
0.336,0.967
0.339,0.967
0.343,0.967
0.345,0.966
0.348,0.963
0.352,0.963
0.356,0.963
0.359,0.963
0.362,0.963
0.363,0.963
0.365,0.962
0.368,0.962
0.371,0.962
0.375,0.962
0.379,0.962
0.381,0.962
0.382,0.960
0.384,0.959
0.387,0.959
0.390,0.959
0.393,0.959
0.396,0.958
0.399,0.958
0.401,0.955
0.403,0.955
0.406,0.955
0.409,0.955
0.412,0.953
0.414,0.952
0.417,0.952
0.419,0.952
0.420,0.951
0.424,0.951
0.425,0.951
0.428,0.951
0.432,0.951
0.433,0.951
0.435,0.951
0.437,0.951
0.440,0.949
0.441,0.948
0.446,0.948
0.447,0.947
0.449,0.947
0.452,0.947
0.455,0.947
0.457,0.945
0.460,0.945
0.461,0.945
0.462,0.945
0.463,0.945
0.465,0.944
0.467,0.944
0.469,0.944
0.471,0.944
0.474,0.944
0.478,0.944
0.480,0.944
0.483,0.944
0.485,0.943
0.486,0.943
0.487,0.943
0.489,0.943
0.490,0.943
0.493,0.943
0.495,0.943
0.498,0.943
0.501,0.943
0.502,0.941
0.505,0.941
0.507,0.941
0.510,0.941
0.513,0.941
0.516,0.941
0.517,0.941
0.519,0.941
0.521,0.941
0.523,0.940
0.524,0.940
0.526,0.940
0.528,0.940
0.530,0.940
0.533,0.940
0.534,0.940
0.535,0.940
0.537,0.940
0.537,0.939
0.538,0.939
0.541,0.939
0.543,0.939
0.545,0.939
0.546,0.939
0.548,0.939
0.549,0.939
0.550,0.939
0.552,0.939
0.553,0.938
0.555,0.938
0.558,0.938
0.561,0.938
0.562,0.938
0.563,0.938
0.563,0.938
0.564,0.938
0.566,0.938
0.567,0.937
0.570,0.937
0.571,0.937
0.572,0.937
0.573,0.937
