precision,recall
0.025,1.000
0.025,1.000
0.029,0.999
0.036,0.997
0.042,0.987
0.050,0.985
0.057,0.982
0.065,0.978
0.073,0.976
0.081,0.972
0.089,0.968
0.096,0.967
0.104,0.964
0.111,0.962
0.119,0.961
0.126,0.960
0.133,0.959
0.139,0.959
0.145,0.959
0.151,0.956
0.157,0.953
0.162,0.949
0.167,0.947
0.172,0.947
0.178,0.946
0.182,0.946
0.187,0.945
0.192,0.944
0.196,0.941
0.201,0.941
0.206,0.939
0.211,0.938
0.216,0.937
0.221,0.937
0.225,0.936
0.229,0.936
0.234,0.936
0.236,0.931
0.239,0.930
0.243,0.930
0.247,0.930
0.250,0.928
0.255,0.925
0.258,0.925
0.262,0.924
0.265,0.924
0.268,0.924
0.271,0.923
0.274,0.922
0.277,0.921
0.280,0.921
0.284,0.921
0.287,0.921
0.290,0.921
0.293,0.921
0.296,0.920
0.299,0.920
0.302,0.920
0.305,0.920
0.309,0.920
0.312,0.917
0.315,0.917
0.318,0.917
0.322,0.917
0.325,0.916
0.328,0.915
0.331,0.914
0.334,0.913
0.337,0.913
0.340,0.912
0.343,0.910
0.345,0.909
0.348,0.908
0.351,0.908
0.353,0.908
0.355,0.907
0.358,0.907
0.361,0.907
0.364,0.907
0.367,0.907
0.370,0.906
0.372,0.906
0.374,0.906
0.378,0.906
0.380,0.905
0.382,0.904
0.386,0.904
0.389,0.904
0.391,0.902
0.394,0.902
0.395,0.901
0.398,0.900
0.400,0.900
0.401,0.899
0.404,0.898
0.406,0.898
0.409,0.898
0.411,0.898
0.414,0.898
0.417,0.897
0.418,0.897
0.420,0.896
0.422,0.894
0.424,0.894
0.427,0.893
0.427,0.893
0.430,0.893
0.432,0.893
0.434,0.892
0.436,0.892
0.438,0.892
0.440,0.892
0.441,0.892
0.445,0.892
0.446,0.892
0.448,0.892
0.450,0.892
0.452,0.891
0.455,0.891
0.456,0.890
0.458,0.890
0.460,0.889
0.462,0.889
0.466,0.889
0.468,0.889
0.470,0.887
0.471,0.885
0.472,0.885
0.474,0.885
0.475,0.883
0.477,0.883
0.479,0.883
0.482,0.883
0.483,0.882
0.484,0.881
0.487,0.881
0.489,0.881
0.490,0.881
0.491,0.881
0.493,0.881
0.495,0.881
0.495,0.881
0.496,0.881
0.498,0.881
0.499,0.879
0.500,0.879
0.502,0.879
0.503,0.879
0.506,0.879
0.509,0.879
0.511,0.879
0.513,0.879
0.516,0.879
0.518,0.879
0.520,0.879
0.523,0.879
0.525,0.878
0.526,0.878
0.527,0.877
0.530,0.877
0.531,0.877
0.532,0.877
0.535,0.877
0.536,0.877
0.537,0.876
0.537,0.876
0.538,0.876
0.539,0.876
0.542,0.875
0.544,0.875
0.546,0.875
0.548,0.875
0.550,0.875
0.551,0.874
0.553,0.874
0.554,0.874
0.555,0.874
0.557,0.874
0.557,0.871
0.558,0.871
0.559,0.869
0.560,0.868
0.561,0.868
0.562,0.868
0.563,0.867
0.565,0.867
0.566,0.867
0.566,0.867
0.568,0.867
0.570,0.867
0.571,0.867
0.571,0.867
0.572,0.867
0.573,0.866
0.574,0.866
