threshold,true positive rate,false positive rate
0.019,1.000,1.000
0.020,1.000,0.992
0.021,0.999,0.855
0.022,0.997,0.687
0.023,0.987,0.569
0.024,0.985,0.480
0.025,0.982,0.409
0.026,0.978,0.356
0.027,0.976,0.315
0.028,0.972,0.280
0.029,0.968,0.252
0.030,0.967,0.230
0.031,0.964,0.211
0.032,0.962,0.195
0.033,0.961,0.180
0.034,0.960,0.169
0.035,0.959,0.159
0.036,0.959,0.151
0.037,0.959,0.143
0.038,0.956,0.136
0.039,0.953,0.130
0.040,0.949,0.125
0.041,0.947,0.120
0.042,0.947,0.115
0.043,0.946,0.111
0.044,0.946,0.108
0.045,0.945,0.104
0.046,0.944,0.101
0.047,0.941,0.098
0.048,0.941,0.095
0.049,0.939,0.092
0.050,0.938,0.089
0.051,0.937,0.086
0.052,0.937,0.084
0.053,0.936,0.082
0.054,0.936,0.080
0.055,0.936,0.078
0.056,0.931,0.077
0.057,0.930,0.075
0.058,0.930,0.073
0.059,0.930,0.072
0.060,0.928,0.071
0.061,0.925,0.069
0.062,0.925,0.067
0.063,0.924,0.066
0.064,0.924,0.065
0.065,0.924,0.064
0.066,0.923,0.063
0.067,0.922,0.062
0.068,0.921,0.061
0.069,0.921,0.060
0.070,0.921,0.059
0.071,0.921,0.058
0.072,0.921,0.057
0.073,0.921,0.056
0.074,0.920,0.056
0.075,0.920,0.055
0.076,0.920,0.054
0.077,0.920,0.053
0.078,0.920,0.052
0.079,0.917,0.051
0.080,0.917,0.051
0.081,0.917,0.050
0.082,0.917,0.049
0.083,0.916,0.048
0.084,0.915,0.047
0.085,0.914,0.047
0.086,0.913,0.046
0.087,0.913,0.046
0.088,0.912,0.045
0.089,0.910,0.044
0.090,0.909,0.044
0.091,0.908,0.043
0.092,0.908,0.043
0.093,0.908,0.042
0.094,0.907,0.042
0.095,0.907,0.041
0.096,0.907,0.041
0.098,0.907,0.040
0.099,0.906,0.039
0.101,0.906,0.038
0.102,0.906,0.038
0.103,0.905,0.037
0.104,0.904,0.037
0.105,0.904,0.037
0.106,0.904,0.036
0.107,0.902,0.036
0.108,0.902,0.035
0.109,0.901,0.035
0.110,0.900,0.035
0.111,0.900,0.034
0.112,0.899,0.034
0.113,0.898,0.034
0.114,0.898,0.033
0.115,0.898,0.033
0.117,0.898,0.032
0.118,0.897,0.032
0.119,0.897,0.032
0.120,0.896,0.031
0.121,0.894,0.031
0.122,0.894,0.031
0.123,0.893,0.030
0.124,0.893,0.030
0.125,0.893,0.030
0.126,0.893,0.030
0.127,0.892,0.030
0.128,0.892,0.029
0.129,0.892,0.029
0.131,0.892,0.029
0.132,0.892,0.028
0.133,0.892,0.028
0.134,0.892,0.028
0.135,0.892,0.028
0.136,0.891,0.027
0.137,0.891,0.027
0.138,0.890,0.027
0.139,0.890,0.027
0.140,0.889,0.026
0.141,0.889,0.026
0.142,0.889,0.026
0.143,0.889,0.026
0.144,0.887,0.025
0.145,0.885,0.025
0.146,0.885,0.025
0.147,0.885,0.025
0.148,0.883,0.025
0.149,0.883,0.025
0.150,0.883,0.024
0.151,0.883,0.024
0.153,0.881,0.024
0.154,0.881,0.024
0.155,0.881,0.023
0.156,0.881,0.023
0.157,0.881,0.023
0.158,0.881,0.023
0.159,0.881,0.023
0.160,0.881,0.023
0.161,0.881,0.023
0.162,0.881,0.022
0.163,0.879,0.022
0.164,0.879,0.022
0.166,0.879,0.022
0.167,0.879,0.022
0.168,0.879,0.022
0.169,0.879,0.021
0.170,0.879,0.021
0.171,0.879,0.021
0.172,0.879,0.021
0.173,0.879,0.021
0.174,0.879,0.020
0.175,0.878,0.020
0.176,0.878,0.020
0.177,0.877,0.020
