threshold,true positive rate,false positive rate
0.009,1.000,1.000
0.018,1.000,1.000
0.019,1.000,1.000
0.020,1.000,0.999
0.021,1.000,0.998
0.022,1.000,0.997
0.023,1.000,0.995
0.024,1.000,0.992
0.025,1.000,0.985
0.026,1.000,0.974
0.027,1.000,0.956
0.028,1.000,0.933
0.029,1.000,0.902
0.030,1.000,0.861
0.031,0.999,0.812
0.032,0.999,0.754
0.033,0.999,0.695
0.034,0.999,0.634
0.035,0.999,0.575
0.036,0.997,0.521
0.037,0.997,0.472
0.038,0.993,0.427
0.039,0.991,0.389
0.040,0.987,0.355
0.041,0.984,0.325
0.042,0.983,0.300
0.043,0.983,0.276
0.044,0.980,0.256
0.045,0.980,0.239
0.046,0.979,0.222
0.047,0.979,0.208
0.048,0.979,0.196
0.049,0.979,0.184
0.050,0.978,0.174
0.051,0.978,0.166
0.052,0.978,0.157
0.053,0.977,0.150
0.054,0.976,0.143
0.055,0.976,0.136
0.056,0.975,0.130
0.057,0.975,0.124
0.058,0.974,0.120
0.059,0.974,0.115
0.060,0.974,0.112
0.061,0.971,0.108
0.062,0.969,0.104
0.063,0.968,0.101
0.064,0.968,0.098
0.065,0.966,0.095
0.066,0.963,0.092
0.067,0.961,0.090
0.068,0.961,0.087
0.069,0.961,0.085
0.070,0.961,0.082
0.071,0.960,0.080
0.072,0.958,0.078
0.073,0.958,0.076
0.074,0.958,0.074
0.075,0.958,0.072
0.076,0.958,0.071
0.077,0.956,0.069
0.078,0.956,0.068
0.079,0.954,0.067
0.080,0.954,0.065
0.081,0.953,0.064
0.082,0.952,0.063
0.083,0.952,0.062
0.084,0.952,0.060
0.085,0.952,0.059
0.086,0.952,0.058
0.087,0.952,0.058
0.088,0.952,0.056
0.089,0.952,0.055
0.090,0.951,0.054
0.091,0.951,0.054
0.092,0.951,0.053
0.093,0.949,0.052
0.094,0.948,0.051
0.095,0.947,0.050
0.096,0.947,0.050
0.097,0.947,0.049
0.098,0.947,0.048
0.099,0.946,0.047
0.100,0.946,0.047
0.101,0.946,0.046
0.103,0.946,0.045
0.104,0.946,0.045
0.105,0.946,0.044
0.106,0.946,0.044
0.107,0.946,0.043
0.108,0.946,0.042
0.109,0.946,0.042
0.110,0.946,0.041
0.111,0.946,0.041
0.112,0.946,0.040
0.113,0.944,0.040
0.114,0.944,0.039
0.115,0.944,0.039
0.116,0.944,0.038
0.118,0.944,0.037
0.119,0.943,0.037
0.120,0.943,0.037
0.121,0.941,0.036
0.122,0.941,0.036
0.123,0.940,0.035
0.124,0.940,0.035
