threshold,precision,recall
0.009,0.025,1.000
0.012,0.025,1.000
0.014,0.025,1.000
0.015,0.025,1.000
0.016,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.025,1.000
0.026,0.025,1.000
0.027,0.026,1.000
0.028,0.026,1.000
0.029,0.027,1.000
0.030,0.029,1.000
0.031,0.030,0.999
0.032,0.033,0.999
0.033,0.035,0.999
0.034,0.038,0.999
0.035,0.042,0.999
0.036,0.046,0.997
0.037,0.051,0.997
0.038,0.056,0.993
0.039,0.061,0.991
0.040,0.066,0.987
0.041,0.071,0.984
0.042,0.077,0.983
0.043,0.083,0.983
0.044,0.089,0.980
0.045,0.094,0.980
0.046,0.101,0.979
0.047,0.107,0.979
0.048,0.113,0.979
0.049,0.119,0.979
0.050,0.125,0.978
0.051,0.130,0.978
0.052,0.136,0.978
0.053,0.142,0.977
0.054,0.148,0.976
0.055,0.154,0.976
0.056,0.159,0.975
0.057,0.166,0.975
0.058,0.170,0.974
0.059,0.176,0.974
0.060,0.181,0.974
0.061,0.186,0.971
0.062,0.191,0.969
0.063,0.195,0.968
0.064,0.201,0.968
0.065,0.206,0.966
0.066,0.210,0.963
0.067,0.214,0.961
0.068,0.218,0.961
0.069,0.224,0.961
0.070,0.228,0.961
0.071,0.232,0.960
0.072,0.237,0.958
0.073,0.241,0.958
0.074,0.247,0.958
0.075,0.251,0.958
0.076,0.256,0.958
0.077,0.260,0.956
0.078,0.263,0.956
0.079,0.266,0.954
0.080,0.271,0.954
0.081,0.274,0.953
0.082,0.277,0.952
0.083,0.282,0.952
0.084,0.285,0.952
0.085,0.290,0.952
0.086,0.293,0.952
0.087,0.296,0.952
0.088,0.301,0.952
0.089,0.304,0.952
0.090,0.307,0.951
0.091,0.310,0.951
0.092,0.314,0.951
0.093,0.317,0.949
0.094,0.320,0.948
0.095,0.323,0.947
0.096,0.327,0.947
0.097,0.330,0.947
0.098,0.333,0.947
0.099,0.336,0.946
0.100,0.338,0.946
0.101,0.343,0.946
0.102,0.345,0.946
0.103,0.348,0.946
0.104,0.350,0.946
0.105,0.353,0.946
0.106,0.355,0.946
0.107,0.359,0.946
0.108,0.362,0.946
0.109,0.365,0.946
0.110,0.369,0.946
0.111,0.371,0.946
0.112,0.375,0.946
0.113,0.376,0.944
0.114,0.379,0.944
0.115,0.382,0.944
0.116,0.385,0.944
0.117,0.388,0.944
0.118,0.390,0.944
0.119,0.392,0.943
0.120,0.395,0.943
0.121,0.397,0.941
0.122,0.400,0.941
0.123,0.403,0.940
0.124,0.407,0.940
0.125,0.409,0.940
0.126,0.412,0.940
0.127,0.415,0.940
0.128,0.418,0.940
0.129,0.421,0.939
0.130,0.425,0.939
0.131,0.427,0.939
0.132,0.431,0.939
0.133,0.434,0.939
0.134,0.437,0.939
0.135,0.439,0.939
0.136,0.442,0.939
0.137,0.445,0.939
0.138,0.447,0.939
0.139,0.450,0.939
0.140,0.453,0.938
0.141,0.455,0.938
0.142,0.457,0.938
0.143,0.459,0.938
0.144,0.461,0.938
0.145,0.463,0.938
0.146,0.464,0.938
0.147,0.467,0.938
0.148,0.470,0.938
0.149,0.471,0.937
0.150,0.473,0.937
0.151,0.476,0.937
0.152,0.477,0.937
0.153,0.479,0.937
0.154,0.481,0.937
0.155,0.483,0.937
0.156,0.485,0.937
0.157,0.487,0.937
0.158,0.488,0.937
0.159,0.490,0.937
0.160,0.492,0.936
0.161,0.494,0.935
0.162,0.495,0.935
0.163,0.498,0.933
0.164,0.499,0.933
0.165,0.500,0.932
0.166,0.502,0.932
0.167,0.505,0.932
0.168,0.506,0.932
0.169,0.508,0.930
0.170,0.509,0.930
0.171,0.511,0.930
0.172,0.513,0.930
0.173,0.516,0.930
0.174,0.518,0.930
0.175,0.519,0.930
0.176,0.521,0.930
0.177,0.523,0.930
0.178,0.524,0.930
0.179,0.526,0.930
0.180,0.528,0.930
0.181,0.530,0.930
0.182,0.531,0.930
0.183,0.533,0.930
0.184,0.534,0.930
0.185,0.536,0.930
0.186,0.537,0.930
0.187,0.539,0.930
0.188,0.541,0.930
0.189,0.541,0.930
0.190,0.542,0.930
0.191,0.544,0.930
0.192,0.546,0.930
0.193,0.547,0.930
0.194,0.549,0.930
0.195,0.550,0.930
0.196,0.551,0.930
0.197,0.551,0.930
0.198,0.554,0.930
0.199,0.556,0.929
0.200,0.557,0.929
0.201,0.557,0.928
0.202,0.559,0.928
0.203,0.562,0.927
0.204,0.563,0.927
0.205,0.564,0.925
0.206,0.566,0.925
0.207,0.568,0.925
0.208,0.570,0.925
0.209,0.570,0.925
0.210,0.571,0.924
0.211,0.573,0.924
0.212,0.574,0.924
0.213,0.575,0.924
0.214,0.577,0.924
0.215,0.578,0.923
0.216,0.579,0.923
0.217,0.579,0.922
0.218,0.581,0.922
0.219,0.582,0.922
0.220,0.584,0.922
0.221,0.587,0.922
0.222,0.588,0.922
0.224,0.590,0.922
0.225,0.591,0.922
0.226,0.591,0.922
0.227,0.593,0.922
0.229,0.596,0.922
0.230,0.597,0.922
0.231,0.600,0.922
0.232,0.601,0.921
0.233,0.603,0.921
0.234,0.605,0.921
0.235,0.606,0.921
0.236,0.607,0.921
0.237,0.608,0.920
0.238,0.610,0.920
0.239,0.613,0.920
0.240,0.615,0.920
0.241,0.617,0.918
0.242,0.618,0.917
0.243,0.619,0.917
0.244,0.621,0.917
0.245,0.622,0.917
0.246,0.624,0.916
0.247,0.625,0.916
0.248,0.626,0.916
0.249,0.627,0.916
0.250,0.627,0.916
0.251,0.629,0.916
0.252,0.629,0.915
0.253,0.630,0.914
0.254,0.631,0.914
0.255,0.633,0.914
0.256,0.633,0.913
0.257,0.633,0.912
0.258,0.633,0.912
0.259,0.634,0.912
0.260,0.635,0.912
0.262,0.636,0.912
0.263,0.638,0.912
0.264,0.638,0.912
0.265,0.641,0.912
0.266,0.641,0.912
0.267,0.642,0.912
0.268,0.644,0.912
0.269,0.646,0.912
0.270,0.646,0.912
0.271,0.648,0.910
0.272,0.649,0.909
0.273,0.650,0.909
0.275,0.652,0.909
0.276,0.652,0.909
0.277,0.653,0.909
0.278,0.655,0.909
0.280,0.658,0.908
0.281,0.658,0.908
0.282,0.659,0.908
0.283,0.660,0.908
0.285,0.663,0.908
0.286,0.664,0.907
0.287,0.666,0.907
0.288,0.667,0.907
0.289,0.668,0.907
0.290,0.669,0.907
0.291,0.671,0.907
0.293,0.671,0.906
0.294,0.672,0.906
0.295,0.673,0.906
0.296,0.674,0.906
0.297,0.675,0.906
0.298,0.676,0.906
0.299,0.676,0.905
0.300,0.678,0.905
0.301,0.678,0.905
0.302,0.679,0.905
0.303,0.680,0.905
0.304,0.680,0.905
0.305,0.683,0.905
0.306,0.686,0.905
0.307,0.688,0.905
0.308,0.690,0.904
0.309,0.690,0.902
0.310,0.691,0.902
0.311,0.691,0.902
0.312,0.694,0.902
0.313,0.694,0.902
0.314,0.696,0.901
0.315,0.697,0.901
0.317,0.697,0.901
0.318,0.698,0.900
0.319,0.698,0.900
0.320,0.699,0.900
0.322,0.701,0.900
0.324,0.701,0.900
0.326,0.702,0.900
0.327,0.704,0.900
0.328,0.705,0.900
0.330,0.706,0.900
0.332,0.707,0.900
0.333,0.708,0.900
0.334,0.709,0.900
0.336,0.711,0.900
0.337,0.712,0.900
0.338,0.714,0.900
0.339,0.716,0.899
0.340,0.718,0.899
0.341,0.719,0.899
0.342,0.721,0.899
0.344,0.722,0.899
0.345,0.723,0.899
0.346,0.724,0.899
0.349,0.726,0.899
0.351,0.727,0.899
0.353,0.729,0.899
0.354,0.730,0.898
0.356,0.731,0.898
0.357,0.732,0.898
0.359,0.733,0.898
0.360,0.734,0.898
0.361,0.735,0.898
0.362,0.736,0.898
0.363,0.738,0.898
0.364,0.739,0.898
0.365,0.740,0.897
0.366,0.743,0.897
0.367,0.744,0.897
0.368,0.744,0.896
0.370,0.744,0.896
0.372,0.746,0.896
0.373,0.748,0.896
0.374,0.749,0.896
0.375,0.750,0.896
0.376,0.752,0.896
0.377,0.753,0.894
0.378,0.753,0.894
0.381,0.754,0.892
0.382,0.753,0.890
0.383,0.754,0.889
0.384,0.756,0.887
0.385,0.758,0.887
0.386,0.761,0.887
0.388,0.762,0.887
0.389,0.763,0.886
0.390,0.763,0.885
0.392,0.764,0.885
0.393,0.765,0.885
0.394,0.766,0.885
0.395,0.767,0.885
0.397,0.769,0.885
0.398,0.770,0.884
0.399,0.771,0.884
0.400,0.773,0.884
0.403,0.775,0.883
0.404,0.775,0.882
0.406,0.776,0.882
0.407,0.777,0.882
0.408,0.779,0.882
0.409,0.781,0.881
0.411,0.782,0.881
0.412,0.783,0.879
0.414,0.784,0.879
0.415,0.786,0.879
0.416,0.785,0.878
0.417,0.787,0.876
0.418,0.787,0.876
0.421,0.788,0.875
0.422,0.788,0.874
0.424,0.789,0.874
0.427,0.789,0.874
0.430,0.789,0.871
0.431,0.790,0.871
0.432,0.792,0.871
0.433,0.794,0.871
0.434,0.796,0.871
0.435,0.796,0.871
0.436,0.797,0.871
0.437,0.798,0.871
0.438,0.799,0.871
0.440,0.800,0.871
0.442,0.801,0.871
0.443,0.801,0.871
0.444,0.802,0.871
0.446,0.802,0.870
0.448,0.803,0.870
0.449,0.804,0.870
0.450,0.806,0.870
0.451,0.806,0.869
0.452,0.806,0.867
0.454,0.807,0.867
0.455,0.807,0.866
0.457,0.808,0.863
0.458,0.809,0.863
0.459,0.808,0.862
0.460,0.810,0.862
0.461,0.811,0.862
0.464,0.812,0.862
0.465,0.813,0.861
0.467,0.812,0.860
0.469,0.814,0.860
0.470,0.815,0.860
0.471,0.815,0.859
0.473,0.815,0.858
0.474,0.814,0.856
0.475,0.816,0.856
0.476,0.816,0.855
0.478,0.816,0.854
0.481,0.816,0.853
0.482,0.816,0.852
0.484,0.817,0.852
0.488,0.818,0.852
0.489,0.819,0.852
0.490,0.821,0.852
0.492,0.821,0.851
0.493,0.822,0.851
0.495,0.822,0.851
0.496,0.823,0.851
0.497,0.823,0.850
0.498,0.825,0.850
0.499,0.830,0.850
0.500,0.831,0.850
0.502,0.831,0.848
0.503,0.832,0.847
0.504,0.832,0.846
0.505,0.833,0.846
0.506,0.836,0.846
0.507,0.835,0.845
0.508,0.836,0.844
0.509,0.836,0.843
0.510,0.837,0.843
0.511,0.837,0.842
0.512,0.837,0.840
0.513,0.838,0.840
0.514,0.839,0.839
0.515,0.841,0.838
0.516,0.842,0.838
0.519,0.843,0.837
0.520,0.845,0.837
0.521,0.846,0.837
0.524,0.847,0.837
0.525,0.848,0.837
0.528,0.849,0.837
0.529,0.849,0.836
0.531,0.850,0.836
0.532,0.852,0.836
0.534,0.853,0.835
0.535,0.854,0.835
0.536,0.854,0.834
0.539,0.855,0.834
0.540,0.856,0.834
0.542,0.857,0.834
0.543,0.857,0.830
0.544,0.857,0.829
0.545,0.857,0.827
