precision,recall
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.025,1.000
0.026,1.000
0.026,1.000
0.027,1.000
0.028,0.998
0.030,0.997
0.033,0.993
0.036,0.992
0.040,0.991
0.045,0.990
0.050,0.990
0.057,0.990
0.064,0.990
0.071,0.990
0.079,0.990
0.087,0.989
0.095,0.989
0.104,0.989
0.112,0.989
0.121,0.987
0.130,0.987
0.138,0.985
0.147,0.985
0.155,0.985
0.163,0.984
0.171,0.983
0.177,0.982
0.184,0.982
0.192,0.980
0.200,0.980
0.206,0.979
0.214,0.979
0.221,0.978
0.227,0.977
0.233,0.977
0.239,0.976
0.245,0.976
0.250,0.974
0.256,0.972
0.261,0.972
0.266,0.972
0.271,0.972
0.276,0.971
0.281,0.971
0.286,0.971
0.290,0.970
0.295,0.969
0.299,0.968
0.304,0.968
0.307,0.967
0.312,0.966
0.317,0.966
0.320,0.966
0.324,0.966
0.330,0.964
0.333,0.964
0.339,0.963
0.344,0.963
0.349,0.963
0.353,0.963
0.356,0.963
0.359,0.963
0.361,0.962
0.364,0.962
0.367,0.962
0.370,0.962
0.375,0.962
0.378,0.961
0.381,0.961
0.384,0.960
0.388,0.960
0.390,0.960
0.395,0.960
0.399,0.960
0.402,0.960
0.404,0.958
0.408,0.956
0.411,0.956
0.414,0.955
0.417,0.955
0.420,0.955
0.424,0.955
0.427,0.955
0.430,0.955
0.431,0.954
0.434,0.953
0.436,0.953
0.440,0.952
0.443,0.951
0.445,0.951
0.447,0.949
0.449,0.949
0.451,0.948
0.453,0.948
0.456,0.948
0.460,0.947
0.463,0.945
0.464,0.945
0.465,0.944
0.468,0.944
0.471,0.944
0.473,0.944
0.474,0.944
0.476,0.944
0.479,0.944
0.481,0.944
0.484,0.943
0.486,0.943
0.488,0.943
0.490,0.943
0.493,0.943
0.495,0.940
0.496,0.939
0.498,0.939
0.500,0.939
0.502,0.938
0.504,0.938
0.506,0.938
0.509,0.937
0.512,0.937
0.515,0.937
0.517,0.937
0.518,0.936
0.519,0.936
0.522,0.936
0.523,0.936
0.526,0.936
0.529,0.936
0.532,0.936
0.533,0.936
0.535,0.936
0.537,0.935
0.541,0.935
0.543,0.935
0.545,0.933
0.547,0.933
0.549,0.933
0.550,0.933
0.552,0.933
0.553,0.933
0.554,0.932
0.557,0.932
0.558,0.932
0.561,0.932
0.564,0.932
0.565,0.932
0.567,0.932
0.568,0.931
0.571,0.931
0.571,0.930
0.574,0.930
0.574,0.929
0.575,0.929
0.578,0.929
0.579,0.929
0.580,0.929
0.581,0.929
0.581,0.927
0.582,0.927
0.583,0.925
0.585,0.925
0.587,0.925
0.588,0.924
0.589,0.924
0.591,0.924
0.592,0.924
0.593,0.923
0.596,0.922
0.598,0.922
0.599,0.922
0.600,0.922
0.600,0.921
0.604,0.921
0.605,0.921
0.608,0.921
0.609,0.921
0.611,0.921
0.614,0.920
0.617,0.920
0.618,0.918
0.619,0.916
0.621,0.916
0.622,0.916
0.623,0.915
