threshold,true positive rate,false positive rate
0.012,1.000,1.000
0.014,1.000,1.000
0.015,1.000,1.000
0.016,1.000,1.000
0.017,1.000,0.999
0.018,1.000,0.999
0.019,1.000,0.998
0.020,1.000,0.997
0.021,1.000,0.996
0.022,1.000,0.993
0.023,1.000,0.989
0.024,1.000,0.983
0.025,1.000,0.972
0.026,1.000,0.957
0.027,1.000,0.936
0.028,1.000,0.904
0.029,0.999,0.860
0.030,0.999,0.807
0.031,0.999,0.743
0.032,0.999,0.674
0.033,0.998,0.604
0.034,0.998,0.538
0.035,0.997,0.477
0.036,0.993,0.424
0.037,0.993,0.375
0.038,0.991,0.335
0.039,0.990,0.301
0.040,0.990,0.272
0.041,0.985,0.247
0.042,0.984,0.226
0.043,0.983,0.208
0.044,0.980,0.193
0.045,0.980,0.179
0.046,0.980,0.168
0.047,0.980,0.157
0.048,0.978,0.148
0.049,0.978,0.140
0.050,0.977,0.133
0.051,0.976,0.126
0.052,0.976,0.120
0.053,0.975,0.115
0.054,0.975,0.110
0.055,0.974,0.106
0.056,0.974,0.101
0.057,0.974,0.098
0.058,0.974,0.094
0.059,0.974,0.090
0.060,0.974,0.086
0.061,0.974,0.084
0.062,0.974,0.081
0.063,0.971,0.079
0.064,0.971,0.077
0.065,0.969,0.075
0.066,0.969,0.072
0.067,0.969,0.070
0.068,0.969,0.068
0.069,0.969,0.066
0.070,0.968,0.064
0.071,0.967,0.063
0.072,0.966,0.061
0.073,0.966,0.060
0.074,0.966,0.058
0.075,0.966,0.057
0.076,0.966,0.056
0.077,0.966,0.055
0.078,0.966,0.054
0.079,0.966,0.053
0.080,0.966,0.052
0.081,0.963,0.051
0.082,0.963,0.050
0.083,0.962,0.050
0.085,0.962,0.048
0.086,0.961,0.047
0.087,0.961,0.046
0.088,0.961,0.046
0.089,0.961,0.045
0.090,0.961,0.045
0.091,0.961,0.044
0.092,0.959,0.043
0.093,0.959,0.042
0.094,0.959,0.042
0.095,0.959,0.041
0.096,0.959,0.040
0.097,0.959,0.040
0.098,0.958,0.039
0.099,0.958,0.039
0.100,0.956,0.038
0.101,0.956,0.038
0.103,0.956,0.037
0.104,0.956,0.036
0.105,0.955,0.036
0.106,0.955,0.035
0.107,0.955,0.035
0.110,0.955,0.033
0.111,0.955,0.033
0.112,0.955,0.032
0.113,0.955,0.032
0.114,0.955,0.032
0.115,0.954,0.031
0.116,0.954,0.031
0.117,0.954,0.031
0.118,0.954,0.030
0.119,0.954,0.030
0.122,0.954,0.029
0.123,0.954,0.029
0.124,0.954,0.028
0.125,0.953,0.028
0.126,0.953,0.028
0.127,0.952,0.028
0.128,0.951,0.027
0.129,0.951,0.027
0.130,0.951,0.027
0.131,0.951,0.027
0.132,0.949,0.026
0.133,0.948,0.026
0.134,0.947,0.026
0.135,0.947,0.026
0.136,0.946,0.025
0.137,0.946,0.025
0.139,0.946,0.025
0.140,0.946,0.025
0.141,0.946,0.025
0.142,0.946,0.024
0.143,0.946,0.024
0.144,0.945,0.024
0.145,0.945,0.024
0.146,0.944,0.023
0.147,0.944,0.023
0.148,0.943,0.023
0.149,0.943,0.023
0.150,0.943,0.022
0.151,0.941,0.022
0.152,0.941,0.022
0.153,0.940,0.022
0.154,0.940,0.022
0.156,0.940,0.022
0.157,0.940,0.022
0.158,0.940,0.021
0.159,0.940,0.021
0.160,0.939,0.021
0.161,0.939,0.021
0.162,0.939,0.021
0.163,0.939,0.021
0.164,0.939,0.020
0.165,0.938,0.020
0.166,0.938,0.020
0.167,0.938,0.020
0.169,0.938,0.020
0.170,0.938,0.019
0.171,0.937,0.019
0.172,0.937,0.019
0.173,0.937,0.019
0.174,0.937,0.019
0.175,0.937,0.019
0.176,0.937,0.019
0.177,0.936,0.018
0.178,0.936,0.018
0.179,0.936,0.018
0.180,0.936,0.018
0.181,0.935,0.018
0.182,0.935,0.018
0.183,0.935,0.018
0.184,0.933,0.018
0.185,0.933,0.017
0.186,0.933,0.017
0.187,0.933,0.017
0.188,0.933,0.017
0.189,0.933,0.017
0.190,0.933,0.017
0.191,0.933,0.017
0.192,0.933,0.017
0.193,0.933,0.017
0.194,0.932,0.016
0.195,0.932,0.016
0.196,0.932,0.016
0.197,0.932,0.016
0.198,0.932,0.016
0.199,0.932,0.016
0.200,0.932,0.016
0.202,0.932,0.016
0.203,0.932,0.015
0.204,0.930,0.015
0.206,0.930,0.015
0.207,0.930,0.015
0.208,0.929,0.015
0.209,0.929,0.015
0.211,0.929,0.015
0.212,0.928,0.015
0.214,0.928,0.015
0.215,0.928,0.015
0.216,0.928,0.014
0.217,0.927,0.014
0.218,0.927,0.014
0.219,0.927,0.014
0.220,0.927,0.014
0.222,0.927,0.014
0.223,0.925,0.014
0.224,0.925,0.014
0.225,0.925,0.014
0.228,0.925,0.013
0.229,0.925,0.013
0.230,0.924,0.013
0.233,0.924,0.013
0.235,0.924,0.013
0.237,0.924,0.013
0.238,0.923,0.013
0.239,0.923,0.012
0.241,0.923,0.012
0.243,0.923,0.012
0.244,0.922,0.012
0.245,0.922,0.012
0.246,0.921,0.012
0.247,0.920,0.012
0.249,0.920,0.012
0.250,0.918,0.012
0.253,0.918,0.012
0.254,0.917,0.012
0.256,0.917,0.011
0.257,0.917,0.011
0.258,0.917,0.011
0.259,0.916,0.011
0.260,0.916,0.011
0.262,0.916,0.011
0.264,0.914,0.011
0.265,0.913,0.011
0.266,0.913,0.011
0.268,0.913,0.011
0.269,0.913,0.011
0.270,0.912,0.011
0.271,0.912,0.011
0.274,0.910,0.011
0.275,0.910,0.011
0.276,0.910,0.011
0.277,0.910,0.011
0.281,0.910,0.010
0.282,0.910,0.010
0.283,0.909,0.010
0.284,0.909,0.010
0.286,0.909,0.010
0.288,0.909,0.010
0.289,0.909,0.010
0.290,0.909,0.010
0.291,0.909,0.010
0.293,0.908,0.010
0.294,0.907,0.010
0.299,0.907,0.009
0.300,0.907,0.009
0.302,0.905,0.009
0.303,0.905,0.009
0.304,0.904,0.009
0.306,0.904,0.009
0.309,0.904,0.009
0.310,0.904,0.009
0.311,0.904,0.009
0.312,0.902,0.009
0.313,0.902,0.009
0.314,0.901,0.009
0.315,0.901,0.009
0.318,0.900,0.009
0.319,0.898,0.009
0.320,0.897,0.009
0.322,0.897,0.009
0.323,0.896,0.009
0.328,0.896,0.009
0.330,0.894,0.008
0.331,0.894,0.008
0.332,0.894,0.008
0.333,0.894,0.008
0.334,0.894,0.008
0.338,0.894,0.008
0.339,0.893,0.008
0.340,0.893,0.008
0.341,0.892,0.008
0.342,0.891,0.008
0.343,0.891,0.008
0.344,0.890,0.008
0.345,0.890,0.008
0.346,0.889,0.008
0.347,0.889,0.008
0.348,0.889,0.008
0.349,0.887,0.008
0.355,0.887,0.008
0.357,0.886,0.008
0.360,0.886,0.008
0.362,0.882,0.007
0.363,0.881,0.007
0.365,0.881,0.007
0.366,0.881,0.007
0.367,0.879,0.007
0.368,0.879,0.007
0.369,0.877,0.007
0.370,0.877,0.007
0.372,0.877,0.007
0.373,0.876,0.007
0.375,0.876,0.007
0.376,0.876,0.007
0.377,0.876,0.007
0.380,0.876,0.007
0.381,0.876,0.007
0.382,0.876,0.006
0.386,0.873,0.006
0.388,0.871,0.006
0.389,0.871,0.006
0.390,0.871,0.006
0.392,0.871,0.006
0.393,0.870,0.006
0.395,0.870,0.006
0.399,0.870,0.006
0.400,0.869,0.006
0.402,0.869,0.006
0.406,0.869,0.006
0.407,0.869,0.006
0.408,0.869,0.006
0.409,0.869,0.006
0.415,0.869,0.006
0.417,0.868,0.006
0.420,0.868,0.005
0.422,0.866,0.005
0.424,0.866,0.005
0.425,0.865,0.005
0.427,0.865,0.005
0.429,0.861,0.005
0.431,0.860,0.005
0.432,0.860,0.005
0.438,0.858,0.005
0.440,0.856,0.005
0.445,0.856,0.005
0.448,0.855,0.005
0.449,0.854,0.005
0.450,0.854,0.005
0.451,0.854,0.005
0.453,0.853,0.005
0.455,0.853,0.005
0.456,0.852,0.005
0.457,0.852,0.005
0.459,0.852,0.005
0.460,0.850,0.005
0.461,0.850,0.005
0.464,0.847,0.004
0.465,0.846,0.004
0.466,0.845,0.004
0.467,0.845,0.004
0.468,0.843,0.004
0.469,0.842,0.004
0.471,0.840,0.004
0.472,0.840,0.004
0.481,0.840,0.004
0.482,0.840,0.004
0.483,0.839,0.004
0.484,0.838,0.004
0.485,0.837,0.004
0.492,0.837,0.004
0.494,0.836,0.004
0.496,0.836,0.004
0.505,0.836,0.004
0.506,0.835,0.004
0.510,0.835,0.003
0.511,0.834,0.003
