threshold,precision,recall
0.012,0.025,1.000
0.013,0.025,1.000
0.014,0.025,1.000
0.015,0.025,1.000
0.016,0.025,1.000
0.017,0.025,1.000
0.018,0.025,1.000
0.019,0.025,1.000
0.020,0.025,1.000
0.021,0.025,1.000
0.022,0.025,1.000
0.023,0.025,1.000
0.024,0.025,1.000
0.025,0.025,1.000
0.026,0.026,1.000
0.027,0.026,1.000
0.028,0.027,1.000
0.029,0.029,0.999
0.030,0.030,0.999
0.031,0.033,0.999
0.032,0.036,0.999
0.033,0.040,0.998
0.034,0.045,0.998
0.035,0.050,0.997
0.036,0.056,0.993
0.037,0.063,0.993
0.038,0.070,0.991
0.039,0.077,0.990
0.040,0.085,0.990
0.041,0.092,0.985
0.042,0.100,0.984
0.043,0.107,0.983
0.044,0.114,0.980
0.045,0.122,0.980
0.046,0.129,0.980
0.047,0.137,0.980
0.048,0.144,0.978
0.049,0.151,0.978
0.050,0.157,0.977
0.051,0.164,0.976
0.052,0.171,0.976
0.053,0.177,0.975
0.054,0.184,0.975
0.055,0.190,0.974
0.056,0.196,0.974
0.057,0.202,0.974
0.058,0.209,0.974
0.059,0.216,0.974
0.060,0.222,0.974
0.061,0.228,0.974
0.062,0.233,0.974
0.063,0.238,0.971
0.064,0.243,0.971
0.065,0.248,0.969
0.066,0.254,0.969
0.067,0.260,0.969
0.068,0.265,0.969
0.069,0.272,0.969
0.070,0.276,0.968
0.071,0.281,0.967
0.072,0.285,0.966
0.073,0.292,0.966
0.074,0.296,0.966
0.075,0.301,0.966
0.076,0.305,0.966
0.077,0.309,0.966
0.078,0.313,0.966
0.079,0.317,0.966
0.080,0.320,0.966
0.081,0.323,0.963
0.082,0.327,0.963
0.083,0.328,0.962
0.084,0.333,0.962
0.085,0.337,0.962
0.086,0.340,0.961
0.087,0.345,0.961
0.088,0.349,0.961
0.089,0.351,0.961
0.090,0.354,0.961
0.091,0.358,0.961
0.092,0.362,0.959
0.093,0.366,0.959
0.094,0.369,0.959
0.095,0.371,0.959
0.096,0.376,0.959
0.097,0.380,0.959
0.098,0.383,0.958
0.099,0.386,0.958
0.100,0.389,0.956
0.101,0.391,0.956
0.102,0.394,0.956
0.103,0.396,0.956
0.104,0.400,0.956
0.105,0.403,0.955
0.106,0.407,0.955
0.107,0.411,0.955
0.108,0.415,0.955
0.109,0.418,0.955
0.110,0.421,0.955
0.111,0.425,0.955
0.112,0.428,0.955
0.113,0.431,0.955
0.114,0.433,0.955
0.115,0.435,0.954
0.116,0.438,0.954
0.117,0.440,0.954
0.118,0.443,0.954
0.119,0.445,0.954
0.120,0.448,0.954
0.121,0.451,0.954
0.122,0.454,0.954
0.123,0.456,0.954
0.124,0.459,0.954
0.125,0.462,0.953
0.126,0.464,0.953
0.127,0.466,0.952
0.128,0.468,0.951
0.129,0.470,0.951
0.130,0.473,0.951
0.131,0.474,0.951
0.132,0.476,0.949
0.133,0.480,0.948
0.134,0.482,0.947
0.135,0.484,0.947
0.136,0.486,0.946
0.137,0.487,0.946
0.138,0.489,0.946
0.139,0.491,0.946
0.140,0.493,0.946
0.141,0.494,0.946
0.142,0.497,0.946
0.143,0.500,0.946
0.144,0.502,0.945
0.145,0.504,0.945
0.146,0.506,0.944
0.147,0.508,0.944
0.148,0.511,0.943
0.149,0.512,0.943
0.150,0.516,0.943
0.151,0.517,0.941
0.152,0.519,0.941
0.153,0.520,0.940
0.154,0.522,0.940
0.155,0.523,0.940
0.156,0.524,0.940
0.157,0.526,0.940
0.158,0.528,0.940
0.159,0.531,0.940
0.160,0.532,0.939
0.161,0.533,0.939
0.162,0.534,0.939
0.163,0.536,0.939
0.164,0.539,0.939
0.165,0.540,0.938
0.166,0.541,0.938
0.167,0.543,0.938
0.168,0.546,0.938
0.169,0.549,0.938
0.170,0.550,0.938
0.171,0.552,0.937
0.172,0.554,0.937
0.173,0.555,0.937
0.174,0.557,0.937
0.175,0.558,0.937
0.176,0.561,0.937
0.177,0.563,0.936
0.178,0.564,0.936
0.179,0.566,0.936
0.180,0.567,0.936
0.181,0.568,0.935
0.182,0.570,0.935
0.183,0.572,0.935
0.184,0.574,0.933
0.185,0.576,0.933
0.186,0.578,0.933
0.187,0.579,0.933
0.188,0.580,0.933
0.189,0.582,0.933
0.190,0.582,0.933
0.191,0.585,0.933
0.192,0.586,0.933
0.193,0.587,0.933
0.194,0.590,0.932
0.195,0.591,0.932
0.196,0.593,0.932
0.197,0.595,0.932
0.198,0.596,0.932
0.199,0.597,0.932
0.200,0.599,0.932
0.202,0.601,0.932
0.203,0.605,0.932
0.204,0.604,0.930
0.205,0.606,0.930
0.206,0.607,0.930
0.207,0.609,0.930
0.208,0.610,0.929
0.209,0.611,0.929
0.211,0.613,0.929
0.212,0.614,0.928
0.213,0.614,0.928
0.214,0.615,0.928
0.215,0.617,0.928
0.216,0.620,0.928
0.217,0.621,0.927
0.218,0.623,0.927
0.219,0.627,0.927
0.220,0.628,0.927
0.222,0.629,0.927
0.223,0.631,0.925
0.224,0.633,0.925
0.225,0.634,0.925
0.226,0.636,0.925
0.227,0.638,0.925
0.228,0.640,0.925
0.229,0.642,0.925
0.230,0.642,0.924
0.231,0.645,0.924
0.233,0.647,0.924
