threshold,iou
0.0000,0.2381
0.0100,0.2381
0.0200,0.2318
0.0300,0.2070
0.0400,0.2447
0.0500,0.2697
0.0600,0.3035
0.0700,0.3222
0.0800,0.3407
0.0900,0.3556
0.1000,0.3591
0.1100,0.3827
0.1200,0.4009
0.1300,0.4270
0.1400,0.4404
0.1500,0.4533
0.1600,0.4725
0.1700,0.4728
0.1800,0.5022
0.1900,0.5068
0.2000,0.5080
0.2100,0.5206
0.2200,0.5258
0.2300,0.5213
0.2400,0.5422
0.2500,0.5502
0.2600,0.5540
0.2700,0.5570
0.2800,0.5726
0.2900,0.5885
0.3000,0.5951
0.3100,0.5835
0.3200,0.5913
0.3300,0.6083
0.3400,0.5922
0.3500,0.5835
0.3600,0.5885
0.3700,0.5984
0.3800,0.6185
0.3900,0.6251
0.4000,0.6332
0.4100,0.6375
0.4200,0.6373
0.4300,0.6380
0.4400,0.6458
0.4500,0.6599
0.4600,0.6667
0.4700,0.6763
0.4800,0.6724
0.4900,0.6802
0.5000,0.6850
0.5100,0.6730
0.5200,0.6675
0.5300,0.6694
0.5400,0.6709
0.5500,0.6523
0.5600,0.6411
0.5700,0.6526
0.5800,0.6753
0.5900,0.6820
0.6000,0.6968
0.6100,0.6897
0.6200,0.6912
0.6300,0.7099
0.6400,0.7267
0.6500,0.7448
0.6600,0.7463
0.6700,0.7340
0.6800,0.7314
0.6900,0.7366
0.7000,0.7385
0.7100,0.7315
0.7200,0.7344
0.7300,0.7278
0.7400,0.7238
0.7500,0.7219
0.7600,0.7172
0.7700,0.6992
0.7800,0.6909
0.7900,0.6834
0.8000,0.6751
0.8100,0.6720
0.8200,0.6670
0.8300,0.6581
0.8400,0.6517
0.8500,0.6500
0.8600,0.6274
0.8700,0.6128
0.8800,0.5947
0.8900,0.5620
0.9000,0.5443
0.9100,0.4912
0.9200,0.4410
0.9300,0.3526
0.9400,0.2579
0.9500,0.1738
0.9600,0.0920
0.9700,0.0401
0.9800,0.0042
0.9900,0.0000
1.0000,0.0000
