threshold,true positive rate,false positive rate
0.015,1.000,1.000
0.016,1.000,1.000
0.017,1.000,1.000
0.018,1.000,0.999
0.019,1.000,0.998
0.020,1.000,0.997
0.021,1.000,0.995
0.022,1.000,0.992
0.023,1.000,0.985
0.024,1.000,0.975
0.025,1.000,0.959
0.026,1.000,0.937
0.027,1.000,0.903
0.028,0.998,0.857
0.029,0.998,0.800
0.030,0.998,0.737
0.031,0.998,0.669
0.032,0.998,0.602
0.033,0.997,0.536
0.034,0.995,0.473
0.035,0.992,0.418
0.036,0.992,0.369
0.037,0.991,0.328
0.038,0.991,0.291
0.039,0.989,0.262
0.040,0.989,0.237
0.041,0.987,0.216
0.042,0.985,0.198
0.043,0.984,0.182
0.044,0.983,0.170
0.045,0.983,0.159
0.046,0.980,0.149
0.047,0.979,0.141
0.048,0.978,0.132
0.049,0.976,0.124
0.050,0.975,0.118
0.051,0.972,0.112
0.052,0.971,0.107
0.053,0.970,0.102
0.054,0.970,0.098
0.055,0.969,0.095
0.056,0.969,0.090
0.057,0.969,0.087
0.058,0.968,0.084
0.059,0.968,0.080
0.060,0.968,0.078
0.061,0.968,0.075
0.062,0.967,0.073
0.063,0.967,0.070
0.064,0.966,0.069
0.065,0.964,0.067
0.066,0.964,0.066
0.067,0.963,0.064
0.068,0.963,0.063
0.069,0.963,0.062
0.070,0.963,0.060
0.071,0.963,0.058
0.072,0.963,0.057
0.073,0.962,0.056
0.074,0.962,0.055
0.075,0.962,0.054
0.076,0.960,0.053
0.077,0.959,0.052
0.078,0.959,0.051
0.079,0.959,0.051
0.080,0.958,0.050
0.081,0.958,0.049
0.082,0.956,0.048
0.083,0.956,0.047
0.084,0.956,0.047
0.085,0.955,0.046
0.086,0.955,0.045
0.087,0.955,0.045
0.088,0.955,0.044
0.089,0.953,0.043
0.090,0.953,0.043
0.091,0.953,0.042
0.093,0.953,0.041
0.094,0.949,0.040
0.095,0.949,0.040
0.096,0.949,0.039
0.097,0.949,0.039
0.098,0.948,0.038
0.099,0.947,0.038
0.100,0.947,0.037
0.101,0.947,0.037
0.102,0.947,0.037
0.103,0.947,0.036
0.104,0.946,0.036
0.105,0.946,0.036
0.106,0.946,0.035
0.107,0.946,0.035
0.108,0.946,0.034
0.109,0.945,0.034
0.110,0.944,0.034
0.111,0.944,0.033
0.112,0.944,0.033
0.113,0.944,0.032
0.114,0.943,0.032
0.115,0.943,0.032
0.116,0.943,0.032
0.117,0.943,0.031
0.118,0.943,0.031
0.119,0.943,0.031
0.120,0.941,0.031
0.121,0.941,0.030
0.122,0.941,0.030
0.123,0.941,0.030
0.124,0.941,0.030
0.125,0.941,0.029
0.126,0.940,0.029
0.127,0.940,0.029
0.128,0.940,0.029
0.130,0.940,0.028
0.131,0.940,0.028
0.132,0.940,0.028
0.133,0.939,0.028
0.134,0.939,0.028
0.135,0.939,0.027
0.136,0.939,0.027
0.137,0.939,0.027
0.138,0.938,0.027
0.139,0.938,0.027
0.140,0.937,0.026
0.141,0.937,0.026
0.142,0.937,0.026
0.143,0.936,0.026
0.144,0.935,0.025
0.147,0.935,0.025
0.148,0.935,0.025
0.150,0.935,0.025
0.151,0.933,0.024
0.152,0.933,0.024
0.153,0.933,0.024
0.154,0.933,0.024
0.155,0.933,0.024
0.156,0.933,0.024
0.157,0.933,0.023
0.158,0.933,0.023
0.159,0.933,0.023
0.160,0.932,0.023
0.161,0.932,0.023
0.162,0.932,0.023
0.163,0.932,0.023
0.164,0.931,0.022
0.165,0.931,0.022
0.166,0.931,0.022
0.167,0.930,0.022
0.168,0.930,0.022
0.169,0.930,0.022
0.170,0.928,0.022
0.171,0.928,0.021
0.172,0.928,0.021
0.173,0.928,0.021
0.175,0.928,0.021
0.177,0.928,0.020
0.178,0.928,0.020
0.179,0.928,0.020
0.181,0.928,0.020
0.182,0.928,0.020
0.183,0.928,0.020
0.184,0.928,0.019
0.185,0.928,0.019
0.186,0.928,0.019
0.187,0.928,0.019
0.188,0.928,0.019
0.189,0.928,0.019
0.190,0.928,0.019
0.191,0.927,0.018
0.193,0.927,0.018
0.194,0.927,0.018
0.195,0.927,0.018
0.196,0.927,0.018
0.198,0.927,0.018
0.199,0.927,0.018
0.201,0.927,0.017
0.202,0.927,0.017
0.203,0.927,0.017
0.204,0.925,0.017
0.205,0.925,0.017
0.206,0.925,0.017
0.207,0.924,0.017
0.208,0.924,0.016
0.209,0.924,0.016
0.210,0.923,0.016
0.211,0.922,0.016
0.212,0.921,0.016
0.213,0.921,0.016
0.214,0.921,0.016
0.215,0.921,0.016
0.216,0.921,0.016
0.218,0.921,0.015
0.219,0.921,0.015
0.220,0.921,0.015
0.222,0.921,0.015
0.223,0.920,0.015
0.224,0.920,0.015
0.225,0.920,0.015
0.226,0.920,0.015
0.228,0.920,0.015
0.230,0.920,0.015
0.231,0.918,0.015
0.232,0.918,0.014
0.235,0.918,0.014
0.236,0.918,0.014
0.237,0.918,0.014
0.239,0.918,0.014
0.240,0.918,0.014
0.241,0.917,0.014
0.242,0.917,0.014
0.243,0.916,0.014
0.244,0.916,0.014
0.245,0.916,0.013
0.246,0.916,0.013
0.247,0.915,0.013
0.248,0.915,0.013
0.249,0.914,0.013
0.250,0.914,0.013
0.251,0.912,0.013
0.252,0.910,0.013
0.253,0.910,0.013
0.255,0.910,0.013
0.256,0.910,0.013
0.257,0.910,0.012
0.258,0.910,0.012
0.260,0.910,0.012
0.261,0.910,0.012
0.262,0.910,0.012
0.263,0.910,0.012
0.264,0.910,0.012
0.265,0.910,0.012
0.266,0.909,0.012
0.267,0.909,0.012
0.268,0.907,0.012
0.269,0.906,0.012
0.270,0.906,0.012
0.271,0.906,0.012
0.272,0.905,0.011
0.273,0.905,0.011
0.274,0.905,0.011
0.275,0.905,0.011
0.276,0.905,0.011
0.278,0.905,0.011
0.279,0.904,0.011
0.282,0.904,0.011
0.284,0.904,0.011
0.286,0.904,0.011
0.287,0.904,0.011
0.291,0.904,0.010
0.292,0.904,0.010
0.293,0.904,0.010
0.294,0.904,0.010
0.298,0.902,0.010
0.299,0.902,0.010
0.301,0.902,0.010
0.302,0.901,0.010
0.303,0.900,0.010
0.305,0.900,0.010
0.307,0.900,0.010
0.308,0.900,0.010
0.310,0.900,0.010
0.311,0.900,0.009
0.313,0.900,0.009
0.314,0.900,0.009
0.315,0.899,0.009
0.317,0.899,0.009
0.318,0.899,0.009
0.320,0.899,0.009
0.321,0.899,0.009
0.322,0.899,0.009
0.323,0.899,0.009
0.327,0.899,0.009
0.330,0.898,0.009
0.332,0.898,0.009
0.334,0.898,0.009
0.335,0.897,0.009
0.338,0.897,0.009
0.339,0.896,0.008
0.342,0.896,0.008
0.343,0.896,0.008
0.346,0.896,0.008
0.347,0.896,0.008
0.348,0.896,0.008
0.349,0.894,0.008
0.350,0.894,0.008
0.351,0.894,0.008
0.352,0.893,0.008
0.353,0.893,0.008
0.354,0.893,0.008
0.360,0.893,0.008
0.361,0.893,0.008
0.362,0.892,0.008
0.365,0.892,0.008
0.367,0.892,0.008
0.369,0.890,0.008
0.370,0.890,0.008
0.371,0.889,0.008
0.372,0.887,0.007
0.376,0.887,0.007
0.377,0.887,0.007
0.378,0.887,0.007
0.380,0.886,0.007
0.381,0.886,0.007
0.382,0.886,0.007
0.383,0.886,0.007
0.385,0.885,0.007
0.386,0.883,0.007
0.387,0.882,0.007
0.388,0.882,0.007
0.391,0.882,0.007
0.392,0.882,0.007
0.393,0.881,0.007
0.395,0.881,0.007
0.396,0.881,0.007
0.398,0.878,0.007
0.400,0.878,0.007
0.401,0.878,0.007
0.402,0.877,0.006
0.403,0.877,0.006
0.405,0.876,0.006
0.406,0.876,0.006
0.407,0.875,0.006
0.408,0.874,0.006
0.414,0.874,0.006
0.415,0.874,0.006
0.417,0.873,0.006
0.419,0.870,0.006
0.421,0.868,0.006
0.423,0.868,0.006
0.428,0.863,0.006
0.429,0.862,0.006
0.432,0.862,0.006
0.436,0.862,0.006
0.439,0.862,0.006
0.441,0.861,0.006
0.444,0.860,0.006
0.445,0.860,0.006
0.447,0.859,0.006
0.451,0.859,0.005
0.453,0.859,0.005
0.459,0.859,0.005
0.460,0.858,0.005
0.461,0.858,0.005
0.463,0.856,0.005
0.466,0.856,0.005
0.467,0.854,0.005
0.470,0.854,0.005
0.471,0.854,0.005
0.472,0.854,0.005
0.477,0.853,0.005
0.479,0.853,0.005
0.481,0.852,0.005
0.484,0.851,0.005
0.491,0.851,0.005
0.492,0.850,0.005
0.496,0.850,0.005
0.497,0.850,0.005
0.499,0.848,0.005
0.501,0.848,0.005
0.502,0.847,0.005
0.503,0.846,0.005
0.504,0.846,0.005
0.505,0.846,0.005
0.507,0.845,0.004
0.509,0.845,0.004
0.514,0.845,0.004
0.517,0.843,0.004
0.520,0.843,0.004
0.523,0.842,0.004
0.524,0.840,0.004
0.527,0.840,0.004
0.528,0.840,0.004
0.536,0.840,0.004
0.537,0.839,0.004
0.538,0.838,0.004
0.541,0.838,0.004
0.543,0.838,0.004
0.544,0.838,0.004
0.547,0.837,0.004
0.551,0.837,0.004
0.552,0.835,0.004
0.556,0.835,0.004
0.558,0.835,0.004
0.559,0.834,0.004
0.563,0.832,0.003
0.564,0.831,0.003
0.570,0.829,0.003
0.572,0.828,0.003
0.573,0.828,0.003
0.575,0.827,0.003
0.576,0.827,0.003
0.579,0.825,0.003
0.580,0.825,0.003
0.583,0.822,0.003
0.584,0.822,0.003
0.586,0.822,0.003
0.588,0.822,0.003
0.592,0.821,0.003
0.593,0.821,0.003
0.594,0.819,0.003
0.596,0.819,0.003
0.597,0.817,0.003
0.599,0.817,0.003
0.602,0.816,0.003
0.604,0.816,0.003
0.607,0.815,0.003
0.608,0.815,0.003
0.609,0.814,0.003
0.610,0.813,0.003
0.614,0.813,0.003
0.615,0.812,0.003
0.616,0.812,0.003
0.619,0.811,0.003
0.621,0.811,0.002
0.622,0.811,0.002
0.623,0.809,0.002
0.625,0.809,0.002
0.627,0.808,0.002
0.628,0.806,0.002
0.630,0.806,0.002
0.631,0.805,0.002
0.633,0.804,0.002
0.634,0.801,0.002
0.635,0.800,0.002
0.636,0.800,0.002
0.640,0.799,0.002
0.642,0.799,0.002
0.646,0.798,0.002
0.648,0.798,0.002
0.651,0.797,0.002
0.655,0.797,0.002
0.656,0.794,0.002
0.661,0.790,0.002
0.663,0.788,0.002
0.669,0.788,0.002
0.674,0.785,0.002
0.675,0.785,0.002
0.679,0.784,0.002
0.681,0.783,0.002
0.684,0.781,0.002
0.685,0.780,0.002
0.687,0.780,0.002
0.688,0.778,0.002
0.691,0.776,0.002
0.692,0.775,0.002
0.694,0.773,0.002
0.695,0.770,0.002
0.699,0.768,0.002
0.701,0.768,0.002
0.702,0.767,0.002
0.703,0.765,0.002
0.704,0.763,0.002
0.706,0.763,0.002
0.707,0.762,0.002
0.708,0.762,0.002
0.711,0.761,0.002
0.712,0.758,0.002
0.717,0.755,0.002
0.718,0.755,0.002
0.719,0.754,0.001
0.721,0.753,0.001
0.724,0.750,0.001
0.725,0.749,0.001
0.727,0.746,0.001
0.728,0.746,0.001
0.729,0.742,0.001
0.733,0.742,0.001
0.735,0.741,0.001
0.739,0.737,0.001
0.740,0.737,0.001
0.741,0.736,0.001
0.742,0.734,0.001
0.745,0.734,0.001
0.747,0.734,0.001
0.748,0.732,0.001
0.752,0.731,0.001
0.753,0.729,0.001
0.754,0.728,0.001
0.755,0.727,0.001
0.756,0.726,0.001
0.757,0.726,0.001
0.758,0.723,0.001
0.759,0.722,0.001
0.760,0.722,0.001
0.762,0.722,0.001
0.763,0.721,0.001
0.764,0.721,0.001
0.768,0.720,0.001
0.769,0.718,0.001
0.770,0.718,0.001
0.771,0.715,0.001
0.772,0.714,0.001
0.773,0.712,0.001
0.775,0.711,0.001
0.777,0.707,0.001
0.779,0.706,0.001
0.780,0.705,0.001
0.781,0.703,0.001
0.782,0.701,0.001
0.784,0.699,0.001
0.785,0.699,0.001
0.786,0.698,0.001
0.787,0.697,0.001
0.788,0.696,0.001
0.793,0.691,0.001
0.794,0.689,0.001
0.797,0.685,0.001
0.798,0.683,0.001
0.799,0.680,0.001
0.801,0.676,0.000
0.802,0.675,0.000
0.806,0.673,0.000
0.809,0.668,0.000
0.810,0.668,0.000
0.811,0.666,0.000
0.812,0.665,0.000
0.814,0.662,0.000
0.816,0.660,0.000
0.817,0.660,0.000
0.818,0.657,0.000
0.820,0.653,0.000
0.821,0.651,0.000
0.822,0.648,0.000
0.828,0.643,0.000
0.829,0.639,0.000
0.832,0.637,0.000
0.834,0.635,0.000
0.835,0.631,0.000
0.836,0.631,0.000
0.837,0.629,0.000
0.841,0.627,0.000
0.842,0.625,0.000
0.848,0.620,0.000
0.849,0.618,0.000
0.851,0.615,0.000
0.852,0.613,0.000
0.853,0.610,0.000
0.857,0.603,0.000
0.858,0.602,0.000
0.859,0.602,0.000
0.860,0.600,0.000
0.862,0.598,0.000
0.865,0.591,0.000
0.867,0.588,0.000
0.868,0.587,0.000
0.869,0.583,0.000
0.870,0.582,0.000
0.871,0.580,0.000
0.873,0.577,0.000
0.874,0.572,0.000
0.875,0.571,0.000
0.877,0.564,0.000
0.878,0.559,0.000
0.880,0.557,0.000
0.881,0.556,0.000
0.883,0.553,0.000
0.885,0.544,0.000
0.886,0.536,0.000
0.887,0.535,0.000
0.888,0.530,0.000
0.889,0.528,0.000
0.890,0.524,0.000
0.891,0.520,0.000
0.892,0.519,0.000
0.893,0.513,0.000
0.895,0.509,0.000
0.896,0.507,0.000
0.897,0.505,0.000
0.898,0.497,0.000
0.899,0.495,0.000
0.900,0.489,0.000
0.901,0.485,0.000
0.902,0.478,0.000
0.903,0.472,0.000
0.904,0.471,0.000
0.905,0.465,0.000
0.906,0.464,0.000
0.907,0.459,0.000
0.908,0.457,0.000
0.910,0.454,0.000
0.911,0.449,0.000
0.912,0.448,0.000
0.913,0.445,0.000
0.914,0.437,0.000
0.915,0.431,0.000
0.919,0.424,0.000
0.920,0.417,0.000
0.922,0.408,0.000
0.923,0.404,0.000
0.924,0.403,0.000
0.925,0.400,0.000
0.926,0.390,0.000
0.927,0.383,0.000
0.929,0.372,0.000
0.931,0.358,0.000
0.932,0.355,0.000
0.933,0.352,0.000
0.934,0.347,0.000
0.935,0.342,0.000
0.936,0.340,0.000
0.937,0.334,0.000
0.940,0.313,0.000
0.941,0.308,0.000
0.942,0.299,0.000
0.943,0.297,0.000
0.945,0.286,0.000
0.946,0.279,0.000
0.947,0.273,0.000
0.948,0.272,0.000
0.949,0.265,0.000
0.950,0.255,0.000
0.951,0.250,0.000
0.952,0.242,0.000
0.953,0.235,0.000
0.954,0.226,0.000
0.956,0.212,0.000
0.958,0.201,0.000
0.960,0.180,0.000
0.961,0.171,0.000
0.962,0.161,0.000
0.963,0.152,0.000
0.964,0.145,0.000
0.965,0.134,0.000
0.966,0.125,0.000
0.967,0.122,0.000
0.969,0.110,0.000
0.970,0.100,0.000
0.971,0.094,0.000
0.972,0.085,0.000
0.973,0.077,0.000
0.974,0.070,0.000
0.976,0.059,0.000
0.977,0.055,0.000
0.978,0.053,0.000
0.979,0.048,0.000
0.980,0.041,0.000
0.981,0.032,0.000
0.982,0.024,0.000
0.983,0.018,0.000
0.985,0.014,0.000
0.986,0.008,0.000
0.987,0.005,0.000
0.988,0.002,0.000
0.989,0.001,0.000
