threshold,precision,recall
0.947,1.000,0.273
0.948,1.000,0.272
0.949,1.000,0.265
0.950,1.000,0.255
0.951,1.000,0.250
0.952,1.000,0.242
0.953,1.000,0.235
0.954,1.000,0.226
0.956,1.000,0.212
0.957,1.000,0.207
0.958,1.000,0.201
0.959,1.000,0.191
0.960,1.000,0.180
0.961,1.000,0.171
0.962,1.000,0.161
0.963,1.000,0.152
0.964,1.000,0.145
0.965,1.000,0.134
0.966,1.000,0.125
0.967,1.000,0.122
0.968,1.000,0.116
0.969,1.000,0.110
0.970,1.000,0.100
0.971,1.000,0.094
0.972,1.000,0.085
0.973,1.000,0.077
0.974,1.000,0.070
0.975,1.000,0.064
0.976,1.000,0.059
0.977,1.000,0.055
0.978,1.000,0.053
0.979,1.000,0.048
0.980,1.000,0.041
0.981,1.000,0.032
0.982,1.000,0.024
0.983,1.000,0.018
0.984,1.000,0.016
0.985,1.000,0.014
0.986,1.000,0.008
0.987,1.000,0.005
0.988,1.000,0.002
0.989,1.000,0.001
